"country","year","footprint","deficit","id"
"Afghanistan",1988,0.910590721,0.033301229,"AFG"
"Albania",1988,2.009104967,-1.004625373,"ALB"
"Algeria",1988,1.446208112,-0.87085,"DZA"
"Angola",1988,0.873848367,3.920321628,"AGO"
"Antigua and Barbuda",1988,3.890924715,-2.526682396,"ATG"
"Argentina",1988,3.51013292,3.555880986,"ARG"
"Aruba",1988,7.177892777,-6.205901871,"ABW"
"Australia",1988,7.158275642,11.840948588,"AUS"
"Austria",1988,4.970945469,-1.508022402,"AUT"
"Bahamas",1988,5.720738234,8.742677746,"BHS"
"Bahrain",1988,8.266811742,-6.846722873,"BHR"
"Bangladesh",1988,0.48990642,-0.133806013,"BGD"
"Barbados",1988,4.189490625,-3.935400097,"BRB"
"Belgium",1988,7.100500687,-6.1772183,"BEL"
"Benin",1988,1.099357205,0.34597661,"BEN"
"Bermuda",1988,8.243157575,-8.104750937,"BMU"
"Bhutan",1988,4.257686414,2.104173005,"BTN"
"Bolivia",1988,2.364193345,26.517745655,"BOL"
"Botswana",1988,2.276441508,3.401345929,"BWA"
"Brazil",1988,2.816048131,9.773941399,"BRA"
"Brunei Darussalam",1988,3.079229742,1.987688604,"BRN"
"Bulgaria",1988,5.248954955,-2.823176866,"BGR"
"Burkina Faso",1988,1.382734868,0.140063105,"BFA"
"Burundi",1988,1.048394902,-0.321490577,"BDI"
"Cabo Verde",1988,1.509996181,-0.551957254,"CPV"
"Cambodia",1988,1.025301095,0.0744696319999998,"KHM"
"Cameroon",1988,1.132046271,1.799051742,"CMR"
"Canada",1988,8.989291729,9.764138621,"CAN"
"Central African Republic",1988,1.61835082,11.03417942,"CAF"
"Chad",1988,1.561098346,2.702639423,"TCD"
"Chile",1988,2.827693161,1.449746021,"CHL"
"China",1988,1.519330974,-0.676702307,"CHN"
"Colombia",1988,2.092550343,3.447223243,"COL"
"Comoros",1988,1.285272824,-0.834029862,"COM"
"Congo",1988,0.953120917,20.165488093,"COG"
"Congo, Democratic Republic of",1988,0.991240237,5.38128914,"COD"
"Costa Rica",1988,2.195451366,0.337084885,"CRI"
"Cote d'Ivoire",1988,1.360367069,1.431182628,"CIV"
"Cuba",1988,2.72818429,-1.846327634,"CUB"
"Cyprus",1988,4.212584901,-3.473088303,"CYP"
"Czechoslovakia",1988,7.338609174,-4.827936678,"CSHH"
"Denmark",1988,9.202528027,-4.37353865,"DNK"
"Djibouti",1988,0.84414282,0.064498418,"DJI"
"Dominica",1988,1.737297314,-0.414973011,"DMA"
"Dominican Republic",1988,1.23305678,-0.52973415,"DOM"
"Ecuador",1988,1.85740228,1.794130662,"ECU"
"Egypt",1988,1.405490529,-1.007853076,"EGY"
"El Salvador",1988,1.133311145,-0.364029922,"SLV"
"Equatorial Guinea",1988,1.077116886,9.146044444,"GNQ"
"Ethiopia PDR",1988,1.312940609,-0.276389265,"ETH"
"Fiji",1988,2.053216149,0.771902971,"FJI"
"Finland",1988,6.926592264,6.852298266,"FIN"
"France",1988,5.474299256,-2.539903622,"FRA"
"French Polynesia",1988,4.21075123,-2.847345858,"PYF"
"Gabon",1988,1.557051902,45.538299088,"GAB"
"Gambia",1988,1.241902037,0.456089027,"GMB"
"Germany",1988,6.677181284,-5.059930713,"DEU"
"Ghana",1988,1.11736114,0.378864731,"GHA"
"Greece",1988,4.672405616,-2.805511374,"GRC"
"Guadeloupe",1988,2.863197314,-2.229533501,"GLP"
"Guatemala",1988,1.300636022,0.351461145,"GTM"
"Guinea",1988,1.396611241,2.664091219,"GIN"
"Guinea-Bissau",1988,1.625328275,2.955716839,"GNB"
"Guyana",1988,1.911136291,70.344537299,"GUY"
"Haiti",1988,0.610420113,-0.240687452,"HTI"
"Honduras",1988,1.805779322,1.834794775,"HND"
"Hungary",1988,4.900956888,-2.215973579,"HUN"
"India",1988,0.744912306,-0.299933689,"IND"
"Indonesia",1988,1.145534233,0.437781668,"IDN"
"Iran, Islamic Republic of",1988,1.224111404,-0.294443128,"IRN"
"Iraq",1988,1.782854553,-1.382048959,"IRQ"
"Ireland",1988,5.511827142,-1.257897882,"IRL"
"Israel",1988,4.737249174,-4.314702632,"ISR"
"Italy",1988,4.914780636,-3.811439068,"ITA"
"Jamaica",1988,1.481778945,-0.998494153,"JAM"
"Japan",1988,5.305052944,-4.613945272,"JPN"
"Jordan",1988,1.440711366,-1.135142728,"JOR"
"Kenya",1988,1.37882461,-0.480269386,"KEN"
"Korea, Democratic People's Republic of",1988,3.61887537,-2.619529253,"PRK"
"Korea, Republic of",1988,2.88390556,-1.990339947,"KOR"
"Lao People's Democratic Republic",1988,1.201672353,0.662462299,"LAO"
"Lebanon",1988,3.316623246,-2.854671077,"LBN"
"Lesotho",1988,1.804017661,-0.632898255,"LSO"
"Liberia",1988,1.438698846,3.982002614,"LBR"
"Libyan Arab Jamahiriya",1988,2.812829571,-1.861233793,"LBY"
"Luxembourg",1988,12.66158693,-10.732207563,"LUX"
"Madagascar",1988,1.495965999,3.503793021,"MDG"
"Malawi",1988,0.687859428,-0.019581465,"MWI"
"Malaysia",1988,2.549045298,1.088612871,"MYS"
"Mali",1988,1.309691254,1.022967849,"MLI"
"Malta",1988,5.499769952,-4.79994115,"MLT"
"Martinique",1988,3.223123126,-2.743798402,"MTQ"
"Mauritania",1988,2.859306845,6.098165907,"MRT"
"Mauritius",1988,1.912864668,-0.987844621,"MUS"
"Mexico",1988,2.366484909,-0.635333812,"MEX"
"Mongolia",1988,6.785512505,15.493877345,"MNG"
"Morocco",1988,1.234798587,-0.216885712,"MAR"
"Mozambique",1988,0.849495717,2.888024677,"MOZ"
"Myanmar",1988,0.707193702,1.031018886,"MMR"
"Namibia",1988,1.664219641,10.420750139,"NAM"
"Nepal",1988,0.858350937,-0.258875747,"NPL"
"Netherlands",1988,5.929104007,-4.970735804,"NLD"
"New Zealand",1988,4.623947536,9.088123674,"NZL"
"Nicaragua",1988,1.854308668,1.611195646,"NIC"
"Niger",1988,1.698846287,0.0218670129999998,"NER"
"Nigeria",1988,0.996980492,-0.244866718,"NGA"
"Norway",1988,9.25870928,-0.175965136,"NOR"
"Oman",1988,2.375329323,1.041778966,"OMN"
"Pakistan",1988,0.669312166,-0.229387019,"PAK"
"Panama",1988,2.055392876,3.041427656,"PAN"
"Papua New Guinea",1988,1.649317925,5.171550223,"PNG"
"Paraguay",1988,4.147389067,13.824565993,"PRY"
"Peru",1988,1.865746216,3.549512307,"PER"
"Philippines",1988,1.093800733,-0.452107991,"PHL"
"Poland",1988,5.901934172,-3.849350375,"POL"
"Portugal",1988,3.749167677,-2.408335013,"PRT"
"Qatar",1988,8.326799475,-2.791309036,"QAT"
"Reunion",1988,2.422185557,-2.151047889,"REU"
"Romania",1988,4.891926456,-2.525425315,"ROU"
"Rwanda",1988,0.835928984,-0.262748227,"RWA"
"Saint Lucia",1988,2.051556031,-1.277491816,"LCA"
"Samoa",1988,2.069510708,-0.164807489,"WSM"
"Sao Tome and Principe",1988,1.127108129,0.47092473,"STP"
