"country","year","footprint","deficit","id"
"Afghanistan",1982,1.016236983,-0.083077733,"AFG"
"Albania",1982,2.06736077,-0.935455446,"ALB"
"Algeria",1982,1.303717659,-0.585573265,"DZA"
"Angola",1982,0.974471826,4.861947898,"AGO"
"Antigua and Barbuda",1982,2.836480026,-1.56230095,"ATG"
"Argentina",1982,3.801548452,4.14745042,"ARG"
"Australia",1982,7.622565451,12.929824079,"AUS"
"Austria",1982,5.021402862,-1.573910958,"AUT"
"Bahamas",1982,10.65024658,5.96260153,"BHS"
"Bahrain",1982,11.72393612,-10.012054384,"BHR"
"Bangladesh",1982,0.506667294,-0.094408724,"BGD"
"Barbados",1982,3.07726856,-2.797467223,"BRB"
"Belgium",1982,6.845190297,-5.917293772,"BEL"
"Benin",1982,1.096767698,0.577370768,"BEN"
"Bermuda",1982,5.819603719,-5.673706884,"BMU"
"Bhutan",1982,5.133258986,1.553278297,"BTN"
"Bolivia",1982,2.663309601,29.974383209,"BOL"
"Botswana",1982,1.44016406,5.520253067,"BWA"
"Brazil",1982,2.861299466,10.998683674,"BRA"
"Brunei Darussalam",1982,3.869797679,2.222374011,"BRN"
"Bulgaria",1982,5.296655419,-2.623144904,"BGR"
"Burkina Faso",1982,1.318946837,0.220451134,"BFA"
"Burundi",1982,1.006733749,-0.23638044,"BDI"
"Cabo Verde",1982,1.249825584,-0.312741389,"CPV"
"Cambodia",1982,1.160296927,0.15593885,"KHM"
"Cameroon",1982,1.272648848,2.261543648,"CMR"
"Canada",1982,8.731731332,11.831958918,"CAN"
"Central African Republic",1982,1.697183438,13.137213432,"CAF"
"Chad",1982,1.775703861,3.251499358,"TCD"
"Chile",1982,2.309568678,2.249728735,"CHL"
"China",1982,1.371538261,-0.490601418,"CHN"
"Colombia",1982,2.191988439,4.158376836,"COL"
"Comoros",1982,1.248274317,-0.737716307,"COM"
"Congo",1982,1.033989542,24.223415888,"COG"
"Congo, Democratic Republic of",1982,0.984825414,6.510590726,"COD"
"Costa Rica",1982,2.243817954,0.754860653,"CRI"
"Cote d'Ivoire",1982,1.372955207,1.945441262,"CIV"
"Cuba",1982,2.498984303,-1.592395993,"CUB"
"Cyprus",1982,3.326427372,-2.700968565,"CYP"
"Czechoslovakia",1982,7.207017065,-4.819501304,"CSHH"
"Denmark",1982,8.787631343,-4.115569944,"DNK"
"Djibouti",1982,1.210861323,0.012798879,"DJI"
"Dominica",1982,1.203136699,-0.0839568880000001,"DMA"
"Dominican Republic",1982,1.153461284,-0.362748996,"DOM"
"Ecuador",1982,1.901730756,2.191141099,"ECU"
"Egypt",1982,1.303941476,-0.902052834,"EGY"
"El Salvador",1982,1.100357743,-0.24579286,"SLV"
"Equatorial Guinea",1982,1.295513226,13.233400694,"GNQ"
"Ethiopia PDR",1982,1.460194945,-0.199251734,"ETH"
"Fiji",1982,2.190212927,0.947986839,"FJI"
"Finland",1982,7.066678439,7.421598921,"FIN"
"France",1982,5.426727834,-2.69274498,"FRA"
"French Polynesia",1982,3.859461145,-2.042448965,"PYF"
"Gabon",1982,1.981371755,54.056036995,"GAB"
"Gambia",1982,1.435894045,1.036433683,"GMB"
"Germany",1982,6.609888269,-5.044060388,"DEU"
"Ghana",1982,1.02737491,0.676837136,"GHA"
"Greece",1982,3.895380413,-2.077115543,"GRC"
"Guadeloupe",1982,2.308618931,-1.622961545,"GLP"
"Guatemala",1982,1.296861944,0.264878661,"GTM"
"Guinea",1982,1.516184952,3.324168062,"GIN"
"Guinea-Bissau",1982,1.628378014,3.685257733,"GNB"
"Guyana",1982,1.961539801,66.194147349,"GUY"
"Haiti",1982,0.620229258,-0.220463827,"HTI"
"Honduras",1982,1.854310888,2.455705446,"HND"
"Hungary",1982,4.809515163,-2.430726056,"HUN"
"India",1982,0.667592364,-0.238805647,"IND"
"Indonesia",1982,1.163384113,0.554257912,"IDN"
"Iran, Islamic Republic of",1982,1.306833637,-0.198322554,"IRN"
