"country","year","footprint","deficit","id"
"Afghanistan",1998,0.725714248,-0.060612413,"AFG"
"Albania",1998,1.228204601,-0.329699316,"ALB"
"Algeria",1998,1.397687456,-0.820011065,"DZA"
"Angola",1998,0.744109018,2.897060321,"AGO"
"Antigua and Barbuda",1998,4.665153669,-3.510139057,"ATG"
"Argentina",1998,3.37809487,3.645542868,"ARG"
"Armenia",1998,1.153640637,-0.635113462,"ARM"
"Aruba",1998,11.26628956,-10.58482989,"ABW"
"Australia",1998,8.251021907,9.678234233,"AUS"
"Austria",1998,5.523664738,-2.252967872,"AUT"
"Azerbaijan",1998,1.809231359,-1.215367904,"AZE"
"Bahamas",1998,4.698889734,7.690112056,"BHS"
"Bahrain",1998,10.2326308,-9.102257664,"BHR"
"Bangladesh",1998,0.52350406,-0.170026305,"BGD"
"Barbados",1998,3.514339181,-3.296682255,"BRB"
"Belarus",1998,3.913757887,-1.255221811,"BLR"
"Belgium",1998,7.626826574,-6.653253423,"BEL"
"Benin",1998,1.152467109,0.0685903859999999,"BEN"
"Bermuda",1998,7.434729955,-7.299752961,"BMU"
"Bhutan",1998,4.456749272,2.478683738,"BTN"
"Bolivia",1998,2.529264008,21.070621202,"BOL"
"Bosnia and Herzegovina",1998,2.646103624,-0.8480338,"BIH"
"Botswana",1998,2.365154364,1.920449896,"BWA"
"Brazil",1998,2.999728462,7.657147608,"BRA"
"Brunei Darussalam",1998,6.281909188,-2.388901381,"BRN"
"Bulgaria",1998,3.311324406,-1.024478953,"BGR"
"Burkina Faso",1998,1.338426977,0.0228694360000001,"BFA"
"Burundi",1998,0.954503143,-0.445307831,"BDI"
"Cabo Verde",1998,1.496497481,-0.806683513,"CPV"
"Cambodia",1998,0.913525696,-0.046386238,"KHM"
"Cameroon",1998,0.985062696,1.27770011,"CMR"
"Canada",1998,8.368501756,9.598679664,"CAN"
"Cayman Islands",1998,5.357575492,-4.865137312,"CYM"
"Central African Republic",1998,1.529165296,8.606462514,"CAF"
"Chad",1998,1.658201474,1.630061609,"TCD"
"Chile",1998,3.605166848,0.261632957,"CHL"
"China",1998,1.927880971,-1.003790107,"CHN"
"Colombia",1998,2.093804621,2.56724997,"COL"
"Comoros",1998,1.273025916,-0.827368172,"COM"
"Congo",1998,0.82303508,15.47467286,"COG"
"Congo, Democratic Republic of",1998,0.953137559,3.629406009,"COD"
"Costa Rica",1998,2.635544509,-0.678800459,"CRI"
"Cote d'Ivoire",1998,1.218163194,1.109888883,"CIV"
"Croatia",1998,3.399854326,-0.570301857,"HRV"
"Cuba",1998,1.773913809,-1.061941906,"CUB"
"Cyprus",1998,5.227801347,-4.795301927,"CYP"
"Czech Republic",1998,5.936664911,-3.397109551,"CZE"
"Denmark",1998,8.738985405,-3.866067344,"DNK"
"Djibouti",1998,1.336393303,-0.310784716,"DJI"
"Dominica",1998,2.267505103,-1.081750848,"DMA"
"Dominican Republic",1998,1.609006188,-1.018571381,"DOM"
"Ecuador",1998,2.223910277,0.648150207,"ECU"
"Egypt",1998,1.650501124,-1.14723119,"EGY"
"El Salvador",1998,1.536951365,-0.861478827,"SLV"
"Equatorial Guinea",1998,1.032667106,6.05807769,"GNQ"
"Eritrea",1998,1.086793428,1.457161055,"ERI"
"Estonia",1998,6.168915855,2.477864971,"EST"
"Ethiopia",1998,0.999223627,-0.447699127,"ETH"
"Fiji",1998,2.41640689,0.17639925,"FJI"
"Finland",1998,6.01438126,7.60815717,"FIN"
"France",1998,5.655242675,-2.547524304,"FRA"
"French Guiana",1998,3.274693729,179.487519171,"GUF"
"French Polynesia",1998,4.62392744,-3.337648394,"PYF"
"Gabon",1998,2.009209465,34.594544245,"GAB"
