"country","year","footprint","deficit","id"
"Afghanistan",1981,1.012448307,-0.0815768340000002,"AFG"
"Albania",1981,2.048875171,-0.916202214,"ALB"
"Algeria",1981,1.444098838,-0.659324137,"DZA"
"Angola",1981,1.023664906,5.039100442,"AGO"
"Antigua and Barbuda",1981,1.838249232,-0.57433451,"ATG"
"Argentina",1981,3.630899151,4.118574556,"ARG"
"Australia",1981,8.525856138,13.352397662,"AUS"
"Austria",1981,4.979044585,-1.66947522,"AUT"
"Bahamas",1981,9.862548125,7.202636985,"BHS"
"Bahrain",1981,10.5145164,-8.73891537,"BHR"
"Bangladesh",1981,0.491489414,-0.079866685,"BGD"
"Barbados",1981,3.049898555,-2.747582386,"BRB"
"Belgium",1981,6.746443357,-5.876796822,"BEL"
"Benin",1981,1.061370701,0.654595995,"BEN"
"Bermuda",1981,6.038416459,-5.891869794,"BMU"
"Bhutan",1981,5.101660875,1.721970429,"BTN"
"Bolivia",1981,2.768599322,30.553038298,"BOL"
"Botswana",1981,2.060224248,5.211820307,"BWA"
"Brazil",1981,2.899498691,11.256377769,"BRA"
"Brunei Darussalam",1981,3.09594978,3.17871275,"BRN"
"Bulgaria",1981,5.260139299,-2.746608934,"BGR"
"Burkina Faso",1981,1.298302873,0.267672769,"BFA"
"Burundi",1981,1.029672308,-0.224440163,"BDI"
"Cabo Verde",1981,1.608409814,-0.6822701,"CPV"
"Cambodia",1981,1.113463825,0.185316939,"KHM"
"Cameroon",1981,1.266652164,2.324691666,"CMR"
"Canada",1981,9.330647012,11.263002438,"CAN"
"Central African Republic",1981,1.656898605,13.572089585,"CAF"
"Chad",1981,1.73163776,3.407557719,"TCD"
"Chile",1981,2.666689698,1.970127432,"CHL"
"China",1981,1.330716905,-0.474058644,"CHN"
"Colombia",1981,2.219999317,4.268777968,"COL"
"Comoros",1981,1.195948978,-0.713888987,"COM"
"Congo",1981,0.955023038,25.060995792,"COG"
"Congo, Democratic Republic of",1981,0.967197231,7.116728818,"COD"
"Costa Rica",1981,2.325729648,0.763585363,"CRI"
"Cote d'Ivoire",1981,1.511177024,1.985747883,"CIV"
"Cuba",1981,2.585175449,-1.728382489,"CUB"
"Cyprus",1981,3.349312994,-2.696651959,"CYP"
"Czechoslovakia",1981,7.244357593,-4.920242499,"CSHH"
"Denmark",1981,8.526107647,-4.05208886,"DNK"
"Djibouti",1981,1.245029741,0.00451369800000001,"DJI"
"Dominica",1981,1.157110656,-0.125909836,"DMA"
"Dominican Republic",1981,1.180390622,-0.424337143,"DOM"
"Ecuador",1981,1.866432594,2.280338113,"ECU"
"Egypt",1981,1.324002574,-0.930903829,"EGY"
"El Salvador",1981,1.170760758,-0.311014281,"SLV"
"Equatorial Guinea",1981,1.534486426,14.170783704,"GNQ"
"Ethiopia PDR",1981,1.490564927,-0.186143774,"ETH"
"Fiji",1981,2.446904497,0.723924732,"FJI"
"Finland",1981,6.862264432,7.394898548,"FIN"
"France",1981,5.402252018,-2.72917599,"FRA"
"French Polynesia",1981,3.83886893,-2.082166527,"PYF"
"Gabon",1981,1.828499874,55.678868566,"GAB"
"Gambia",1981,1.423104063,0.928547498,"GMB"
