"country","year","footprint","deficit","id"
"Mauritania",1966,3.626390845,13.624167365,"MRT"
"Mauritius",1966,0.916163554,0.291061728,"MUS"
"Mexico",1966,1.915317205,1.138007075,"MEX"
"Mongolia",1966,7.453103744,38.097520426,"MNG"
"Morocco",1966,0.898585698,0.0773245,"MAR"
"Mozambique",1966,0.851434548,5.054125118,"MOZ"
"Myanmar",1966,0.595909032,1.956174867,"MMR"
"Namibia",1966,2.648786516,20.452331614,"NAM"
"Nepal",1966,0.83947743,-0.141874752,"NPL"
"Netherlands",1966,4.453056725,-3.34246594,"NLD"
"New Zealand",1966,5.165069195,11.703296165,"NZL"
"Nicaragua",1966,2.504247924,6.25081034,"NIC"
"Niger",1966,1.97533479,0.624768085,"NER"
"Nigeria",1966,0.919283366,0.132966469,"NGA"
"Norway",1966,9.977558892,-0.337088197,"NOR"
"Pakistan",1966,0.554761162,-0.089743782,"PAK"
"Panama",1966,1.920609679,8.655415041,"PAN"
"Papua New Guinea",1966,1.424012333,10.338447997,"PNG"
"Paraguay",1966,3.405050503,35.279503327,"PRY"
"Peru",1966,2.73918565,6.739819097,"PER"
"Philippines",1966,0.972139035,-0.078094055,"PHL"
"Poland",1966,4.393505954,-2.328986819,"POL"
"Portugal",1966,2.550491691,-1.345092386,"PRT"
"Reunion",1966,0.98476912,-0.662194519,"REU"
"Romania",1966,3.16723336,-0.753593862,"ROU"
"Rwanda",1966,0.949609203,-0.176705101,"RWA"
"Saint Lucia",1966,0.862099476,0.124602868,"LCA"
"Samoa",1966,1.487519225,0.637663856,"WSM"
"Sao Tome and Principe",1966,0.889818066,2.229665856,"STP"
"Senegal",1966,1.840865148,2.184933949,"SEN"
"Sierra Leone",1966,1.57990004,0.871269689,"SLE"
"Somalia",1966,2.364396448,1.717588648,"SOM"
"South Africa",1966,3.166011619,-0.722086338,"ZAF"
"Spain",1966,2.97938602,-1.638276143,"ESP"
"Sri Lanka",1966,0.856254943,-0.337732567,"LKA"
"Sudan (former)",1966,1.838791319,4.187975976,""
"Sweden",1966,8.224259582,3.978201518,"SWE"
"Switzerland",1966,4.596142622,-3.355305978,"CHE"
"Syrian Arab Republic",1966,0.837915816,0.081818327,"SYR"
"Tanzania, United Republic of",1966,1.596523636,1.042135189,"TZA"
"Thailand",1966,0.986488752,0.580986213,"THA"
"Timor-Leste",1966,0.45027709,3.124380687,"TLS"
"Togo",1966,1.438723356,-0.0540989759999999,"TGO"
"Tonga",1966,0.911344131,0.916994791,"TON"
"Trinidad and Tobago",1966,0.894011938,1.639599563,"TTO"
"Tunisia",1966,0.835322168,0.307618797,"TUN"
"Turkey",1966,1.793016626,0.781198419,"TUR"
"Uganda",1966,1.849734745,-0.309378872,"UGA"
"United Kingdom",1966,6.528285525,-5.465357823,"GBR"
"United States of America",1966,9.226815728,-4.503003824,"USA"
"Uruguay",1966,4.937302414,6.250963276,"URY"
"USSR",1966,4.69232643,0.388866069000001,"SUUH"
"Venezuela, Bolivarian Republic of",1966,1.949519972,5.2917148,"VEN"
"Viet Nam",1966,0.710783376,0.335489734,"VNM"
"World",1966,2.512422057,0.391537803,"WORLD"
"Yemen",1966,0.934592382,1.110285412,"YEM"
"Yugoslav SFR",1966,2.62150342,-0.465598185,"YUG"
"Zambia",1966,1.847978047,5.62374178,"ZMB"
"Zimbabwe",1966,1.58484697,0.182129523,"ZWE"
