"country","year","footprint","deficit","id"
"Afghanistan",1965,1.256863005,-0.0419968310000001,"AFG"
"Albania",1965,1.771716216,-0.308950736,"ALB"
"Algeria",1965,0.627218528,0.729762961,"DZA"
"Angola",1965,0.996067428,8.165278476,"AGO"
"Argentina",1965,3.314225138,6.098966971,"ARG"
"Australia",1965,7.705559848,19.293122752,"AUS"
"Austria",1965,3.87482591,-0.772536435,"AUT"
"Barbados",1965,1.920870985,-1.513160116,"BRB"
"Belgium",1965,6.380881077,-5.527025628,"BEL"
"Benin",1965,1.27255497,1.62559757,"BEN"
"Bermuda",1965,4.95290147,-4.77921008,"BMU"
"Bolivia",1965,2.244995979,45.076506681,"BOL"
"Brazil",1965,2.353118268,17.936409512,"BRA"
"Bulgaria",1965,3.660694846,-1.345214531,"BGR"
"Burkina Faso",1965,1.224194374,0.769299854,"BFA"
"Burundi",1965,1.142916395,-0.320537603,"BDI"
"Cabo Verde",1965,0.571773234,0.714904559,"CPV"
"Cambodia",1965,1.37540605,0.175070033,"KHM"
"Cameroon",1965,1.261316205,4.088564854,"CMR"
"Canada",1965,9.308512331,16.165702969,"CAN"
"Central African Republic",1965,1.174383706,20.405146584,"CAF"
"Chad",1965,2.187986852,5.114983551,"TCD"
"Chile",1965,2.35811465,3.601384774,"CHL"
"China",1965,0.964532156,0.019211771,"CHN"
"Colombia",1965,2.088378496,7.458847958,"COL"
"Comoros",1965,0.604254045,0.00947456599999996,"COM"
"Congo",1965,0.880051743,41.014206407,"COG"
"Congo, Democratic Republic of",1965,0.964170725,11.864130865,"COD"
"Costa Rica",1965,2.350925294,2.722064874,"CRI"
"Cote d'Ivoire",1965,1.565375211,4.683485136,"CIV"
"Cuba",1965,1.734850166,-0.859401958,"CUB"
"Cyprus",1965,2.152980382,-1.086001989,"CYP"
"Czechoslovakia",1965,5.601007239,-3.420790289,"CSHH"
"Denmark",1965,6.992215142,-2.368290489,"DNK"
"Djibouti",1965,1.991871017,1.796270123,"DJI"
"Dominica",1965,0.744317868,0.369000836,"DMA"
"Dominican Republic",1965,0.992588204,-0.0225227720000001,"DOM"
"Ecuador",1965,1.241785146,5.345453392,"ECU"
"Egypt",1965,1.010845924,-0.556624474,"EGY"
"El Salvador",1965,1.163721223,-0.048910214,"SLV"
"Ethiopia PDR",1965,1.803074081,-0.00532364900000015,"ETH"
"Fiji",1965,1.380399503,2.838250064,"FJI"
"Finland",1965,7.193708457,7.185567043,"FIN"
"France",1965,4.796390327,-2.3568234,"FRA"
"French Polynesia",1965,2.308518136,0.567039841,"PYF"
"Gabon",1965,0.828018448,81.551633592,"GAB"
"Gambia",1965,1.258034574,2.527390227,"GMB"
"Germany",1965,4.914655017,-3.535607055,"DEU"
"Ghana",1965,1.065101337,1.511911484,"GHA"
"Greece",1965,2.394362579,-0.860169267,"GRC"
"Guadeloupe",1965,1.376058873,-0.53738886,"GLP"
"Guatemala",1965,1.400803666,0.923580786,"GTM"
"Guinea",1965,1.641018991,4.130505478,"GIN"
"Guyana",1965,2.533587156,88.130381094,"GUY"
"Haiti",1965,0.62584675,-0.164055769,"HTI"
"Honduras",1965,2.697238257,4.210681912,"HND"
"Hungary",1965,3.623891073,-1.981963647,"HUN"
"India",1965,0.601511687,-0.163231139,"IND"
"Indonesia",1965,1.27123108,1.19609197,"IDN"
"Iran, Islamic Republic of",1965,0.98803295,0.5305359,"IRN"
"Israel",1965,3.269078473,-2.787011177,"ISR"
"Italy",1965,2.986285957,-1.895136422,"ITA"
"Jamaica",1965,1.699696669,-1.091028811,"JAM"
"Japan",1965,3.468309503,-2.538420321,"JPN"
"Jordan",1965,1.746855362,-0.655370177,"JOR"
"Kenya",1965,1.65383744,-0.00732932199999992,"KEN"
"Korea, Democratic People's Republic of",1965,1.639120093,-0.410032002,"PRK"
"Korea, Republic of",1965,0.948836895,0.293829912,"KOR"
"Lao People's Democratic Republic",1965,1.645191444,1.796752661,"LAO"
"Lebanon",1965,1.816716014,-1.378893501,"LBN"
"Liberia",1965,1.050126654,8.200671044,"LBR"
"Luxembourg",1965,13.10420655,-10.797116844,"LUX"
"Madagascar",1965,2.017504207,7.380733212,"MDG"
"Malawi",1965,0.882779586,0.207643733,"MWI"
"Malaysia",1965,1.466641014,3.971090955,"MYS"
"Mali",1965,1.566958193,1.52918058,"MLI"
"Malta",1965,2.284675212,-1.49168686,"MLT"
"Martinique",1965,1.557578188,-0.980927043,"MTQ"
"Mauritania",1965,3.624447568,14.141319432,"MRT"
"Mauritius",1965,0.993881976,0.266464268,"MUS"
"Mexico",1965,1.882256488,1.230585753,"MEX"
"Mongolia",1965,6.926287757,40.038952463,"MNG"
"Morocco",1965,0.986888618,0.142051066,"MAR"
"Mozambique",1965,0.81517161,5.197828304,"MOZ"
"Myanmar",1965,0.642003911,2.01690871,"MMR"
"Namibia",1965,2.130835156,21.565079014,"NAM"
"Nepal",1965,0.848409827,-0.128065071,"NPL"
