"country","year","footprint","deficit","id"
"Afghanistan",1986,0.890170987,0.063804671,"AFG"
"Albania",1986,2.081987244,-1.000020914,"ALB"
"Algeria",1986,1.566866061,-0.871601732,"DZA"
"Angola",1986,0.869411207,4.190244006,"AGO"
"Antigua and Barbuda",1986,3.28455518,-1.963067164,"ATG"
"Argentina",1986,3.474861986,3.778191758,"ARG"
"Aruba",1986,3.865007786,-2.914411552,"ABW"
"Australia",1986,7.076879952,12.740303928,"AUS"
"Austria",1986,4.89758772,-1.546248705,"AUT"
"Bahamas",1986,7.061604495,7.948948925,"BHS"
"Bahrain",1986,9.638773605,-8.120978856,"BHR"
"Bangladesh",1986,0.498826933,-0.098602257,"BGD"
"Barbados",1986,4.020641344,-3.711781964,"BRB"
"Belgium",1986,6.75973287,-5.828200378,"BEL"
"Benin",1986,1.115318852,0.44948592,"BEN"
"Bermuda",1986,7.470335857,-7.330444446,"BMU"
"Bhutan",1986,4.643139992,2.255117087,"BTN"
"Bolivia",1986,2.349902681,27.709278399,"BOL"
"Botswana",1986,1.580869119,4.40047807,"BWA"
"Brazil",1986,2.990937456,9.979109264,"BRA"
"Brunei Darussalam",1986,3.555290539,1.810220882,"BRN"
"Bulgaria",1986,5.346326367,-2.877608314,"BGR"
"Burkina Faso",1986,1.412475645,0.175446516,"BFA"
"Burundi",1986,1.105967626,-0.324040418,"BDI"
"Cabo Verde",1986,1.427800833,-0.518805433,"CPV"
"Cambodia",1986,1.055588886,0.096298979,"KHM"
"Cameroon",1986,1.286785639,1.888856339,"CMR"
"Canada",1986,9.682354642,10.615023448,"CAN"
"Central African Republic",1986,1.707887707,11.544363903,"CAF"
"Chad",1986,1.589848364,2.923736246,"TCD"
"Chile",1986,2.258166398,2.126665683,"CHL"
"China",1986,1.451757807,-0.57711739,"CHN"
"Colombia",1986,2.068684444,3.698412368,"COL"
"Comoros",1986,1.301354746,-0.798823223,"COM"
"Congo",1986,1.003416152,21.316807928,"COG"
"Congo, Democratic Republic of",1986,1.030572356,5.723872744,"COD"
"Costa Rica",1986,2.171237642,0.52779103,"CRI"
"Cote d'Ivoire",1986,1.300605621,1.697691685,"CIV"
"Cuba",1986,2.616321524,-1.705598758,"CUB"
"Cyprus",1986,3.988228793,-3.392752529,"CYP"
