"country","year","footprint","deficit","id"
"Afghanistan",2013,0.790375119,-0.282585874,"AFG"
"Albania",2013,2.189181021,-1.145577784,"ALB"
"Algeria",2013,2.481657282,-1.858211219,"DZA"
"Angola",2013,1.487618844,0.961060452,"AGO"
"Antigua and Barbuda",2013,4.168617795,-3.228304802,"ATG"
"Argentina",2013,3.609330851,2.979105516,"ARG"
"Armenia",2013,2.033198052,-1.247301689,"ARM"
"Aruba",2013,6.385137592,-5.812594203,"ABW"
"Australia",2013,7.368945979,5.829599001,"AUS"
"Austria",2013,6.024010144,-3.119617877,"AUT"
"Azerbaijan",2013,2.307800569,-1.519024103,"AZE"
"Bahamas",2013,6.123482662,3.324250441,"BHS"
"Bahrain",2013,6.181620576,-5.644077625,"BHR"
"Bangladesh",2013,0.770067297,-0.365800454,"BGD"
"Barbados",2013,3.374437756,-3.206122095,"BRB"
"Belarus",2013,4.685112917,-1.521124468,"BLR"
"Belgium",2013,7.081767331,-6.169156743,"BEL"
"Benin",2013,1.373508245,-0.413038906,"BEN"
"Bermuda",2013,6.485175997,-6.348077243,"BMU"
"Bhutan",2013,4.693826745,0.483429059,"BTN"
"Bolivia",2013,3.097098522,13.793913588,"BOL"
"Bosnia and Herzegovina",2013,3.234271285,-1.535458335,"BIH"
"Botswana",2013,2.808510727,0.376581229,"BWA"
"Brazil",2013,3.07637014,5.871442514,"BRA"
"Brunei Darussalam",2013,5.272355923,-2.398486358,"BRN"
"Bulgaria",2013,3.1862096,0.0610963349999998,"BGR"
"Burkina Faso",2013,1.249030081,-0.216251495,"BFA"
"Burundi",2013,0.649897068,-0.297577177,"BDI"
"Cabo Verde",2013,2.16660056,-1.549458108,"CPV"
"Cambodia",2013,1.301565203,-0.157078992,"KHM"
"Cameroon",2013,1.262630939,0.453098969,"CMR"
"Canada",2013,8.720687355,7.213018635,"CAN"
"Cayman Islands",2013,5.565072703,-5.25169704,"CYM"
"Central African Republic",2013,1.195615303,6.390407912,"CAF"
"Chad",2013,1.582997642,0.458097037,"TCD"
"Chile",2013,4.304463249,-0.794693069,"CHL"
"China",2013,3.740306142,-2.765141647,"CHN"
"Colombia",2013,1.896481836,1.838859342,"COL"
"Comoros",2013,1.120024647,-0.774267767,"COM"
"Congo",2013,1.314642074,9.461170726,"COG"
"Congo, Democratic Republic of",2013,0.769749569,2.010235039,"COD"
"Costa Rica",2013,2.50862108,-0.922684418,"CRI"
"Cote d'Ivoire",2013,1.286800857,0.710987126,"CIV"
"Croatia",2013,3.910183315,-0.836026008,"HRV"
"Cuba",2013,1.961737385,-1.168112324,"CUB"
"Cyprus",2013,3.318303921,-3.041218712,"CYP"
"Czech Republic",2013,5.488835095,-2.984531697,"CZE"
