"country","year","footprint","deficit","id"
"Afghanistan",1976,1.080538186,-0.064550747,"AFG"
"Albania",1976,2.097843627,-0.882607849,"ALB"
"Algeria",1976,1.060801843,-0.0496433569999999,"DZA"
"Angola",1976,0.988610703,6.129008358,"AGO"
"Argentina",1976,4.332996532,3.776725065,"ARG"
"Australia",1976,9.194068725,13.320392865,"AUS"
"Austria",1976,5.178819516,-1.866291472,"AUT"
"Bahamas",1976,16.35943329,2.54428249,"BHS"
"Bangladesh",1976,0.516468387,-0.084841423,"BGD"
"Barbados",1976,3.069185579,-2.77590823,"BRB"
"Belgium",1976,7.623819389,-6.839209336,"BEL"
"Benin",1976,1.148194294,0.896320226,"BEN"
"Bermuda",1976,6.766782754,-6.616017859,"BMU"
"Bolivia",1976,2.605716143,33.631488037,"BOL"
"Botswana",1976,2.450885857,6.344822159,"BWA"
"Brazil",1976,2.816098144,12.409663366,"BRA"
"Bulgaria",1976,5.213185509,-2.716734746,"BGR"
"Burkina Faso",1976,1.283663071,0.396532956,"BFA"
"Burundi",1976,1.138465833,-0.243672773,"BDI"
"Cabo Verde",1976,0.719430449,0.259650287,"CPV"
"Cambodia",1976,1.073411544,0.097156807,"KHM"
"Cameroon",1976,1.276052638,2.903630163,"CMR"
"Canada",1976,10.29803684,11.11717326,"CAN"
"Central African Republic",1976,1.463046006,15.905482904,"CAF"
"Chad",1976,1.641684167,4.078289329,"TCD"
"Chile",1976,2.038937836,2.91891355,"CHL"
"China",1976,1.221190258,-0.361695243,"CHN"
"Colombia",1976,2.191819728,5.094501577,"COL"
"Comoros",1976,1.047898018,-0.522533173,"COM"
"Congo",1976,0.887319949,29.230010331,"COG"
"Congo, Democratic Republic of",1976,0.973663039,8.399798241,"COD"
"Costa Rica",1976,2.570624768,1.03846023,"CRI"
"Cote d'Ivoire",1976,1.548906645,2.659545911,"CIV"
"Cuba",1976,2.487403164,-1.66656944,"CUB"
"Cyprus",1976,2.562744984,-1.889294636,"CYP"
"Czechoslovakia",1976,7.685752257,-5.362699786,"CSHH"
"Denmark",1976,9.501218574,-5.493371458,"DNK"
"Djibouti",1976,1.72591783,0.0164132859999999,"DJI"
"Dominica",1976,1.001259403,0.123268141,"DMA"
"Dominican Republic",1976,1.210512787,-0.349880203,"DOM"
"Ecuador",1976,1.556035227,2.911654976,"ECU"
"Egypt",1976,1.08036078,-0.655026666,"EGY"
"El Salvador",1976,1.197365273,-0.233791258,"SLV"
"Equatorial Guinea",1976,1.209312599,14.739885581,"GNQ"
"Ethiopia PDR",1976,1.465835662,-0.120169688,"ETH"
"Fiji",1976,1.688603745,1.691396844,"FJI"
"Finland",1976,7.619022912,7.323754608,"FIN"
"France",1976,5.905609758,-3.517212249,"FRA"
"French Polynesia",1976,3.637981749,-1.625319236,"PYF"
"Gabon",1976,0.995414364,64.030171026,"GAB"
"Gambia",1976,1.012502686,1.816983235,"GMB"
"Germany",1976,6.965684342,-5.583286273,"DEU"
"Ghana",1976,1.244217498,0.806148195,"GHA"
"Greece",1976,4.131664537,-2.429381712,"GRC"
"Guadeloupe",1976,1.946105421,-1.209849207,"GLP"
"Guatemala",1976,1.314677633,0.532055666,"GTM"
"Guinea",1976,1.595356813,3.556567944,"GIN"
"Guinea-Bissau",1976,1.463052898,4.383462302,"GNB"
"Guyana",1976,2.38852799,74.11633008,"GUY"
"Haiti",1976,0.633993893,-0.205425021,"HTI"
"Honduras",1976,2.083532941,3.033388549,"HND"
"Hungary",1976,4.601629975,-2.588169217,"HUN"
"India",1976,0.662739512,-0.212825426,"IND"
"Indonesia",1976,1.066300383,0.857138675,"IDN"
"Iran, Islamic Republic of",1976,1.469285837,-0.19408166,"IRN"
"Ireland",1976,5.28582785,-0.867789136000001,"IRL"
"Israel",1976,4.027299363,-3.550576983,"ISR"
"Italy",1976,4.488460803,-3.455083567,"ITA"
"Jamaica",1976,1.890463384,-1.376797056,"JAM"
"Japan",1976,5.211545644,-4.442624057,"JPN"
"Jordan",1976,1.20521381,-0.92381402,"JOR"
"Kenya",1976,1.524891722,-0.226262605,"KEN"
"Korea, Democratic People's Republic of",1976,3.133908359,-2.059105165,"PRK"
"Korea, Republic of",1976,2.11330793,-1.005036552,"KOR"
"Lao People's Democratic Republic",1976,1.310791089,1.194139042,"LAO"
"Lebanon",1976,2.503906564,-2.14821376,"LBN"
"Lesotho",1976,1.802234862,-0.3237207,"LSO"
"Liberia",1976,1.194958848,5.842896424,"LBR"
"Luxembourg",1976,13.35252988,-11.446276669,"LUX"
"Madagascar",1976,1.662187013,5.3809558,"MDG"
"Malawi",1976,0.944008343,0.00335986700000002,"MWI"
"Malaysia",1976,2.021978481,2.511910152,"MYS"
"Mali",1976,1.34368389,1.3394272,"MLI"
"Malta",1976,3.718271335,-2.946393432,"MLT"
"Martinique",1976,2.15019052,-1.639667914,"MTQ"
"Mauritania",1976,2.396592431,10.297838789,"MRT"
"Mauritius",1976,1.370182417,-0.280621425,"MUS"
"Mexico",1976,2.166070116,0.00762687899999959,"MEX"
"Mongolia",1976,6.096453177,25.911809543,"MNG"
"Morocco",1976,1.177109904,-0.0985966029999998,"MAR"
"Mozambique",1976,0.865841692,3.841373481,"MOZ"
"Myanmar",1976,0.678190369,1.419692183,"MMR"
"Namibia",1976,1.439112677,15.814456133,"NAM"
"Nepal",1976,0.83653432,-0.228638885,"NPL"
"Netherlands",1976,6.310895469,-5.339526707,"NLD"
"New Zealand",1976,5.475807834,9.465836296,"NZL"
"Nicaragua",1976,2.156262346,3.653035711,"NIC"
"Niger",1976,1.911899953,0.14196581,"NER"
"Nigeria",1976,0.998867599,-0.195977481,"NGA"
"Norway",1976,10.59491527,-1.120825565,"NOR"
"Pakistan",1976,0.622924855,-0.129915485,"PAK"
"Panama",1976,2.76400912,4.986620883,"PAN"
"Papua New Guinea",1976,1.89015141,7.281428553,"PNG"
"Paraguay",1976,3.752774353,26.347991737,"PRY"
"Peru",1976,2.166332562,5.049802088,"PER"
"Philippines",1976,1.23801946,-0.437117718,"PHL"
"Poland",1976,6.019486266,-3.892661631,"POL"
"Portugal",1976,3.055098204,-1.626791309,"PRT"
"Reunion",1976,1.672663871,-1.378416478,"REU"
"Romania",1976,4.620144221,-2.202727769,"ROU"
"Rwanda",1976,0.977029128,-0.254530866,"RWA"
"Saint Lucia",1976,1.315888006,-0.58263655,"LCA"
"Samoa",1976,1.464833907,0.380097543,"WSM"
"Sao Tome and Principe",1976,0.903448069,1.292963272,"STP"
"Senegal",1976,1.582862344,1.553449661,"SEN"
"Sierra Leone",1976,1.35800769,0.730769432,"SLE"
"Singapore",1976,2.179779508,-2.117506256,"SGP"
"Somalia",1976,1.943698657,1.10437462,"SOM"
"South Africa",1976,4.068536152,-2.080319933,"ZAF"
"Spain",1976,3.958552171,-2.590525225,"ESP"
"Sri Lanka",1976,0.76929471,-0.257690099,"LKA"
"Sudan (former)",1976,1.986989681,2.641604752,""
