"country","year","footprint","deficit","id"
"Afghanistan",1972,1.033955166,0.00599837400000003,"AFG"
"Albania",1972,2.158216563,-0.839617412,"ALB"
"Algeria",1972,0.872740863,0.30625009,"DZA"
"Angola",1972,1.323108577,6.70446108,"AGO"
"Argentina",1972,4.061247723,4.29158512,"ARG"
"Australia",1972,7.561518735,15.607745115,"AUS"
"Austria",1972,5.002849122,-1.822220637,"AUT"
"Bahamas",1972,8.872948825,11.690087265,"BHS"
"Bangladesh",1972,0.500336057,-0.0711273459999999,"BGD"
"Barbados",1972,2.903821872,-2.562587124,"BRB"
"Belgium",1972,7.726140223,-6.864474238,"BEL"
"Benin",1972,1.2585355,1.104417359,"BEN"
"Bermuda",1972,6.452230722,-6.297782121,"BMU"
"Bolivia",1972,2.320202767,37.706219303,"BOL"
"Botswana",1972,2.980063019,7.135943671,"BWA"
"Brazil",1972,2.514581074,14.333052636,"BRA"
"Bulgaria",1972,4.7274328,-2.163097225,"BGR"
"Burkina Faso",1972,1.302332203,0.492190982,"BFA"
"Burundi",1972,1.094497671,-0.288703247,"BDI"
"Cabo Verde",1972,0.698293886,0.262063835,"CPV"
"Cambodia",1972,1.200934969,0.091692125,"KHM"
"Cameroon",1972,1.368470648,3.277745168,"CMR"
"Canada",1972,9.263877856,13.324415734,"CAN"
"Central African Republic",1972,1.479633532,17.301641648,"CAF"
"Chad",1972,2.025487641,4.198401492,"TCD"
"Chile",1972,2.680538833,2.600548294,"CHL"
"China",1972,1.120467722,-0.239006039,"CHN"
"Colombia",1972,2.1988959,5.699745263,"COL"
"Comoros",1972,0.834222902,-0.274121383,"COM"
"Congo",1972,0.966526135,33.079377495,"COG"
"Congo, Democratic Republic of",1972,1.01226816,9.48213341,"COD"
"Costa Rica",1972,2.398958553,1.566655384,"CRI"
"Cote d'Ivoire",1972,1.625002155,3.17709544,"CIV"
"Cuba",1972,2.221242913,-1.414729117,"CUB"
"Cyprus",1972,3.250418931,-2.304796504,"CYP"
"Czechoslovakia",1972,7.343306373,-4.942482811,"CSHH"
"Denmark",1972,9.083059171,-4.56738428,"DNK"
"Djibouti",1972,1.933025201,0.483994073,"DJI"
"Dominica",1972,0.930610047,0.115367196,"DMA"
"Dominican Republic",1972,1.222800905,-0.306959656,"DOM"
"Ecuador",1972,1.345662768,3.680391764,"ECU"
"Egypt",1972,0.901926043,-0.449581633,"EGY"
"El Salvador",1972,1.137370065,-0.128092297,"SLV"
"Ethiopia PDR",1972,1.604690964,-0.0634060759999999,"ETH"
"Fiji",1972,1.737593197,1.931104572,"FJI"
"Finland",1972,7.170886553,7.492948227,"FIN"
"France",1972,6.028368676,-3.334777765,"FRA"
