"country","year","footprint","deficit","id"
"Afghanistan",1978,1.038654212,-0.083345385,"AFG"
"Albania",1978,2.179268024,-0.976168419,"ALB"
"Algeria",1978,1.299292991,-0.412464606,"DZA"
"Angola",1978,1.094881263,5.62156661,"AGO"
"Argentina",1978,3.780799403,4.333017487,"ARG"
"Australia",1978,8.971980469,13.511996241,"AUS"
"Austria",1978,5.113765357,-1.775025061,"AUT"
"Bahamas",1978,19.70224551,-1.51708508,"BHS"
"Bangladesh",1978,0.525905897,-0.084121268,"BGD"
"Barbados",1978,3.023161997,-2.723618689,"BRB"
"Belgium",1978,7.709531441,-6.861111116,"BEL"
"Benin",1978,1.184992714,0.771515953,"BEN"
"Bermuda",1978,6.739663436,-6.590405153,"BMU"
"Bolivia",1978,2.856152827,32.664923023,"BOL"
"Botswana",1978,2.952844676,5.15499226,"BWA"
"Brazil",1978,2.947122825,11.467787815,"BRA"
"Bulgaria",1978,5.173141232,-2.796657163,"BGR"
"Burkina Faso",1978,1.33093698,0.312327696,"BFA"
"Burundi",1978,1.116417654,-0.272518486,"BDI"
"Cabo Verde",1978,1.297433766,-0.325975637,"CPV"
"Cambodia",1978,1.056073331,0.16267309,"KHM"
"Cameroon",1978,1.293602968,2.644839916,"CMR"
"Canada",1978,10.09278491,10.92495841,"CAN"
"Central African Republic",1978,1.494580456,15.036829874,"CAF"
"Chad",1978,1.759488263,3.786197539,"TCD"
"Chile",1978,2.222319248,2.618683134,"CHL"
"China",1978,1.360529004,-0.49156011,"CHN"
"Colombia",1978,2.303510056,4.65281106,"COL"
"Comoros",1978,1.15723746,-0.625595415,"COM"
"Congo",1978,0.992072728,27.450139582,"COG"
"Congo, Democratic Republic of",1978,0.938317333,7.873918138,"COD"
"Costa Rica",1978,2.725387118,0.725957761,"CRI"
"Cote d'Ivoire",1978,1.602138878,2.280176627,"CIV"
"Cuba",1978,2.607144117,-1.730862567,"CUB"
"Cyprus",1978,2.835324979,-2.196463432,"CYP"
"Czechoslovakia",1978,7.824219445,-5.384737734,"CSHH"
"Denmark",1978,9.150929353,-4.790786641,"DNK"
"Djibouti",1978,1.448100072,-0.0278885449999999,"DJI"
"Dominica",1978,1.146272082,0.04053222,"DMA"
"Dominican Republic",1978,1.269975394,-0.42588521,"DOM"
"Ecuador",1978,1.714664764,2.638310745,"ECU"
"Egypt",1978,1.146361619,-0.728668268,"EGY"
"El Salvador",1978,1.318651477,-0.313246388,"SLV"
"Equatorial Guinea",1978,1.264232805,15.669858945,"GNQ"
"Ethiopia PDR",1978,1.467299868,-0.169852421,"ETH"
"Fiji",1978,2.004397384,1.328497624,"FJI"
"Finland",1978,6.939325907,7.629114383,"FIN"
"France",1978,6.068637869,-3.444064934,"FRA"
"French Polynesia",1978,3.954365877,-2.134801244,"PYF"
"Gabon",1978,1.072673172,61.090783418,"GAB"
"Gambia",1978,1.410192657,1.26032667,"GMB"
"Germany",1978,7.199563199,-5.693612266,"DEU"
"Ghana",1978,1.148994903,0.76437384,"GHA"
"Greece",1978,3.88837731,-2.165634103,"GRC"
"Guadeloupe",1978,2.001469545,-1.271285135,"GLP"
"Guatemala",1978,1.472267091,0.316972028,"GTM"
"Guinea",1978,1.603419884,3.516153056,"GIN"
"Guinea-Bissau",1978,1.53812752,4.100362898,"GNB"
"Guyana",1978,2.365157958,68.750141662,"GUY"
"Haiti",1978,0.613160102,-0.202898057,"HTI"
"Honduras",1978,2.110394927,2.765221594,"HND"
"Hungary",1978,5.138322008,-2.958525268,"HUN"
"India",1978,0.673271042,-0.207468482,"IND"
"Indonesia",1978,1.087397007,0.771983228,"IDN"
"Iran, Islamic Republic of",1978,0.933611987,0.246741308,"IRN"
"Ireland",1978,5.334424307,-0.857721499,"IRL"
"Israel",1978,3.909691224,-3.411546979,"ISR"
"Italy",1978,4.380283547,-3.327502442,"ITA"
"Jamaica",1978,1.69180136,-1.153843812,"JAM"
"Japan",1978,5.146932202,-4.381559889,"JPN"
"Jordan",1978,1.410783917,-1.106868736,"JOR"
"Kenya",1978,1.619773065,-0.407203801,"KEN"
"Korea, Democratic People's Republic of",1978,3.353958239,-2.286852476,"PRK"
"Korea, Republic of",1978,2.472357942,-1.380151715,"KOR"
"Lao People's Democratic Republic",1978,1.38073969,1.048184697,"LAO"
"Lebanon",1978,2.632438609,-2.251625536,"LBN"
"Lesotho",1978,1.795698255,-0.257527841,"LSO"
"Liberia",1978,1.442721677,5.214844094,"LBR"
"Luxembourg",1978,13.70964373,-11.703800292,"LUX"
"Madagascar",1978,1.745805273,4.877496683,"MDG"
"Malawi",1978,0.853692632,0.074426062,"MWI"
"Malaysia",1978,2.321242083,2.080395567,"MYS"
"Mali",1978,1.349089972,1.234055929,"MLI"
"Malta",1978,3.953172849,-3.196862756,"MLT"
"Martinique",1978,2.051450436,-1.517359726,"MTQ"
"Mauritania",1978,2.414364344,9.644440516,"MRT"
"Mauritius",1978,1.664548429,-0.605717773,"MUS"
"Mexico",1978,2.272674966,-0.13889641,"MEX"
"Mongolia",1978,6.17563524,24.2503926,"MNG"
"Morocco",1978,1.113790258,-0.164869283,"MAR"
"Mozambique",1978,0.861009971,3.575495573,"MOZ"
"Myanmar",1978,0.725355524,1.31754545,"MMR"
"Namibia",1978,1.98086484,14.61646671,"NAM"
"Nepal",1978,0.808233421,-0.232351801,"NPL"
"Netherlands",1978,6.64660319,-5.64604037,"NLD"
"New Zealand",1978,5.445961035,9.453292965,"NZL"
"Nicaragua",1978,2.108149132,3.36489255,"NIC"
"Niger",1978,1.866338946,0.139306467,"NER"
"Nigeria",1978,1.075726231,-0.348353222,"NGA"
"Norway",1978,10.0101595,-0.494156817,"NOR"
"Pakistan",1978,0.632281838,-0.161237632,"PAK"
"Panama",1978,2.604515958,4.744248398,"PAN"
"Papua New Guinea",1978,1.875356591,6.881440563,"PNG"
"Paraguay",1978,4.009018757,24.556154443,"PRY"
"Peru",1978,2.232427,4.60479464,"PER"
"Philippines",1978,1.260707405,-0.482828337,"PHL"
"Poland",1978,6.216469977,-4.141593861,"POL"
"Portugal",1978,2.842549489,-1.522447346,"PRT"
"Reunion",1978,1.86346643,-1.553437577,"REU"
"Romania",1978,4.812749083,-2.49845652,"ROU"
"Rwanda",1978,1.023469998,-0.317401355,"RWA"
"Saint Lucia",1978,1.802085195,-1.026403218,"LCA"
"Samoa",1978,1.660357939,0.187914899,"WSM"
"Sao Tome and Principe",1978,0.942777242,1.17930799,"STP"
"Senegal",1978,1.868314977,1.103001536,"SEN"
"Sierra Leone",1978,1.410271754,0.616425335,"SLE"
"Singapore",1978,1.859414883,-1.801308245,"SGP"
"Somalia",1978,1.653700916,0.818864012,"SOM"
"South Africa",1978,3.704191096,-1.717076119,"ZAF"
"Spain",1978,3.796368705,-2.31812379,"ESP"
"Sri Lanka",1978,0.840295174,-0.304971312,"LKA"
"Sudan (former)",1978,1.976295409,2.395798075,""
"Swaziland",1978,3.045520632,-1.138107553,"SWZ"
"Sweden",1978,6.40029644,5.49514993,"SWE"
"Switzerland",1978,5.893457144,-4.635011012,"CHE"
"Syrian Arab Republic",1978,1.507085599,-0.464802567,"SYR"
"Tanzania, United Republic of",1978,1.52289102,0.462476691,"TZA"
"Thailand",1978,1.166870201,0.0419537889999999,"THA"
"Timor-Leste",1978,0.536553985,2.979260599,"TLS"
"Togo",1978,1.122179735,-0.252459091,"TGO"
"Tonga",1978,1.57840656,-0.0359333719999999,"TON"
"Trinidad and Tobago",1978,3.796616309,-1.625914338,"TTO"
"Tunisia",1978,1.3311668,-0.308618576,"TUN"
"Turkey",1978,2.15122868,0.0658563569999999,"TUR"
"Uganda",1978,2.144571277,-0.782599965,"UGA"
"United Kingdom",1978,6.153310464,-5.039156276,"GBR"
"United States of America",1978,10.83668778,-6.325048174,"USA"
"Uruguay",1978,5.405100299,5.033290731,"URY"
"USSR",1978,6.172392958,-1.382755163,"SUUH"
"Venezuela, Bolivarian Republic of",1978,3.584149671,1.290685925,"VEN"
"Viet Nam",1978,0.670189644,0.150994449,"VNM"
"World",1978,2.843997635,-0.427828047,"WORLD"
"Yemen",1978,0.816709123,0.754164451,"YEM"
"Yugoslav SFR",1978,3.254383434,-1.324184055,"YUG"
"Zambia",1978,1.270261744,3.715866589,"ZMB"
"Zimbabwe",1978,1.385328306,-0.00572744599999986,"ZWE"
