"country","year","footprint","deficit","id"
"Afghanistan",1990,0.829177583,0.026837867,"AFG"
"Albania",1990,1.831254976,-0.900445138,"ALB"
"Algeria",1990,1.394950844,-0.819359467,"DZA"
"Angola",1990,0.824886847,3.711832838,"AGO"
"Antigua and Barbuda",1990,4.05864382,-2.685027079,"ATG"
"Argentina",1990,3.079274725,3.796716506,"ARG"
"Aruba",1990,13.00044876,-12.044484693,"ABW"
"Australia",1990,8.041743234,10.241457056,"AUS"
"Austria",1990,5.387836943,-1.973032274,"AUT"
"Bahamas",1990,6.074368761,7.904295379,"BHS"
"Bahrain",1990,9.236977292,-7.933140859,"BHR"
"Bangladesh",1990,0.491464319,-0.117283485,"BGD"
"Barbados",1990,3.827196186,-3.57767702,"BRB"
"Belgium",1990,7.091643052,-6.199718482,"BEL"
"Benin",1990,1.089144588,0.275822092,"BEN"
"Bermuda",1990,6.905818157,-6.767157901,"BMU"
"Bhutan",1990,4.108268518,2.407906869,"BTN"
"Bolivia",1990,2.147177437,25.553158683,"BOL"
"Botswana",1990,2.509461565,2.820459932,"BWA"
"Brazil",1990,2.880231778,9.196624772,"BRA"
"Brunei Darussalam",1990,4.031936605,0.796824558,"BRN"
"Bulgaria",1990,4.743974433,-2.25847183,"BGR"
"Burkina Faso",1990,1.206449431,0.138819302,"BFA"
"Burundi",1990,1.048250424,-0.339647129,"BDI"
"Cabo Verde",1990,1.524513748,-0.644096313,"CPV"
"Cambodia",1990,1.005081341,0.0330066580000001,"KHM"
"Cameroon",1990,1.022708149,1.759496583,"CMR"
"Canada",1990,9.051524164,9.993484096,"CAN"
"Central African Republic",1990,1.643292626,10.420157684,"CAF"
"Chad",1990,1.510212864,2.466998484,"TCD"
"Chile",1990,2.964032291,1.190680234,"CHL"
"China",1990,1.55289015,-0.68086811,"CHN"
"Colombia",1990,2.050578121,3.335409053,"COL"
"Comoros",1990,1.358429843,-0.856266699,"COM"
"Congo",1990,0.879151596,19.095651294,"COG"
"Congo, Democratic Republic of",1990,1.014194356,4.974975689,"COD"
"Costa Rica",1990,2.247399589,0.215829264,"CRI"
"Cote d'Ivoire",1990,1.240285342,1.445677705,"CIV"
"Cuba",1990,2.636731646,-1.737292589,"CUB"
"Cyprus",1990,4.384130199,-3.760643755,"CYP"
"Czechoslovakia",1990,6.694372988,-4.161237746,"CSHH"
"Denmark",1990,8.859643305,-3.674907614,"DNK"
"Djibouti",1990,1.029057963,0.029365192,"DJI"
"Dominica",1990,2.215277856,-0.892883163,"DMA"
"Dominican Republic",1990,1.145232828,-0.493878689,"DOM"
"Ecuador",1990,1.849346987,1.685045964,"ECU"
"Egypt",1990,1.439872028,-0.981614987,"EGY"
"El Salvador",1990,1.194797222,-0.408601454,"SLV"
"Equatorial Guinea",1990,1.105126975,8.511904807,"GNQ"
"Ethiopia PDR",1990,1.263479004,-0.279001367,"ETH"
"Fiji",1990,2.362713045,0.577009772,"FJI"
"Finland",1990,7.245884796,6.866727014,"FIN"
"France",1990,5.619374716,-2.712145514,"FRA"
"French Polynesia",1990,4.199993659,-2.872566909,"PYF"
