"country","year","footprint","deficit","id"
"Afghanistan",1997,0.706724193,-0.045923858,"AFG"
"Albania",1997,1.101864774,-0.224516472,"ALB"
"Algeria",1997,1.249159013,-0.759280569,"DZA"
"Angola",1997,0.713466622,2.991469475,"AGO"
"Antigua and Barbuda",1997,4.544773914,-3.36097977,"ATG"
"Argentina",1997,3.407141934,3.335080423,"ARG"
"Armenia",1997,1.108373793,-0.639312206,"ARM"
"Aruba",1997,10.98673341,-10.290800754,"ABW"
"Australia",1997,7.249464519,10.545643911,"AUS"
"Austria",1997,5.665126358,-2.397595229,"AUT"
"Azerbaijan",1997,1.824830213,-1.218865419,"AZE"
"Bahamas",1997,4.636901696,7.876882444,"BHS"
"Bahrain",1997,10.21585225,-9.091080351,"BHR"
"Bangladesh",1997,0.514698872,-0.172936621,"BGD"
"Barbados",1997,3.778460722,-3.544965205,"BRB"
"Belarus",1997,5.000006474,-2.18944177,"BLR"
"Belgium",1997,7.292339668,-6.331656108,"BEL"
"Benin",1997,1.183001816,0.0547117939999999,"BEN"
"Bermuda",1997,7.437558034,-7.303154419,"BMU"
"Bhutan",1997,4.597283517,2.482495919,"BTN"
"Bolivia",1997,2.46123958,21.66387071,"BOL"
"Bosnia and Herzegovina",1997,2.368637492,-0.599389955,"BIH"
"Botswana",1997,2.138393026,2.248771415,"BWA"
"Brazil",1997,3.040216721,7.808491839,"BRA"
"Brunei Darussalam",1997,5.026306178,-1.034251245,"BRN"
"Bulgaria",1997,3.428604675,-1.101407748,"BGR"
"Burkina Faso",1997,1.219533334,-0.013162984,"BFA"
"Burundi",1997,0.975499608,-0.433641173,"BDI"
"Cabo Verde",1997,1.543934694,-0.849387905,"CPV"
"Cambodia",1997,0.909674793,-0.028580509,"KHM"
"Cameroon",1997,0.985745432,1.308785727,"CMR"
"Canada",1997,8.486308456,9.391005894,"CAN"
"Cayman Islands",1997,5.530706263,-5.009130245,"CYM"
"Central African Republic",1997,1.532231126,8.817877344,"CAF"
"Chad",1997,1.567938716,1.739240605,"TCD"
"Chile",1997,3.701139327,0.191834188,"CHL"
"China",1997,1.892439139,-0.981740317,"CHN"
"Colombia",1997,2.139105287,2.596545146,"COL"
"Comoros",1997,1.286525162,-0.847169494,"COM"
"Congo",1997,0.873491933,15.885854007,"COG"
"Congo, Democratic Republic of",1997,0.94749329,3.743260301,"COD"
"Costa Rica",1997,2.670302663,-0.695608415,"CRI"
"Cote d'Ivoire",1997,1.104159262,1.218280376,"CIV"
"Croatia",1997,3.30853266,-0.599273518,"HRV"
"Cuba",1997,1.82184165,-1.090078541,"CUB"
"Cyprus",1997,4.930149577,-4.553547752,"CYP"
"Czech Republic",1997,5.952656057,-3.45286209,"CZE"
"Denmark",1997,8.398027388,-3.565172415,"DNK"
"Djibouti",1997,1.282794809,-0.251211084,"DJI"
"Dominica",1997,2.272265658,-1.069751985,"DMA"
"Dominican Republic",1997,1.502442618,-0.918686253,"DOM"
