"country","year","footprint","deficit","id"
"Afghanistan",2007,0.703090355,-0.122091175,"AFG"
"Albania",2007,2.181405272,-1.305349835,"ALB"
"Algeria",2007,1.926553306,-1.34703329,"DZA"
"Angola",2007,0.85218941,1.936511985,"AGO"
"Antigua and Barbuda",2007,5.117557024,-4.118097398,"ATG"
"Argentina",2007,3.299265114,3.77339811,"ARG"
"Armenia",2007,1.887146871,-1.118379061,"ARM"
"Aruba",2007,15.78939917,-15.208347647,"ABW"
"Australia",2007,8.667185445,5.293869785,"AUS"
"Austria",2007,6.35232392,-3.268692659,"AUT"
"Azerbaijan",2007,2.295172395,-1.54150358,"AZE"
"Bahamas",2007,4.867932521,5.536029169,"BHS"
"Bahrain",2007,11.04476972,-10.352492974,"BHR"
"Bangladesh",2007,0.664510129,-0.290288679,"BGD"
"Barbados",2007,4.28139115,-4.091010426,"BRB"
"Belarus",2007,4.528829738,-1.311961536,"BLR"
"Belgium",2007,7.675660866,-6.732059632,"BEL"
"Benin",2007,1.19017803,-0.275434174,"BEN"
"Bermuda",2007,7.932026861,-7.800916793,"BMU"
"Bhutan",2007,4.196586593,1.590998392,"BTN"
"Bolivia",2007,2.708155927,16.496319283,"BOL"
"Bosnia and Herzegovina",2007,3.151201671,-1.478609295,"BIH"
"Botswana",2007,2.626035172,1.015155379,"BWA"
"Brazil",2007,2.760210519,6.645989488,"BRA"
"Brunei Darussalam",2007,5.107875068,-1.906209387,"BRN"
"Bulgaria",2007,4.02369536,-1.80771013,"BGR"
"Burkina Faso",2007,1.103874985,-0.12770355,"BFA"
"Burundi",2007,0.848823617,-0.478495218,"BDI"
"Cabo Verde",2007,1.987068929,-1.348214939,"CPV"
"Cambodia",2007,1.10372533,-0.095302327,"KHM"
"Cameroon",2007,1.145899871,0.73645376,"CMR"
"Canada",2007,8.530783398,7.706623482,"CAN"
"Cayman Islands",2007,5.327154814,-4.969579652,"CYM"
"Central African Republic",2007,1.322920405,7.250494766,"CAF"
"Chad",2007,1.526085575,0.81955046,"TCD"
"Chile",2007,3.970341069,-0.425294041,"CHL"
"China",2007,2.906292476,-1.973779541,"CHN"
"Colombia",2007,1.946818421,2.029507365,"COL"
"Comoros",2007,0.985440128,-0.627984014,"COM"
"Congo",2007,1.123982111,11.704346949,"COG"
"Congo, Democratic Republic of",2007,0.829131099,2.578428091,"COD"
"Costa Rica",2007,2.782546092,-1.104361073,"CRI"
"Cote d'Ivoire",2007,1.078844395,0.949051285,"CIV"
"Croatia",2007,4.633094176,-1.873308446,"HRV"
"Cuba",2007,1.96326473,-1.223149089,"CUB"
"Cyprus",2007,5.700299032,-5.361014874,"CYP"
"Czech Republic",2007,6.444288325,-3.860867497,"CZE"
"Denmark",2007,7.952274915,-3.515245913,"DNK"
"Djibouti",2007,1.61065898,-0.771405113,"DJI"
"Dominica",2007,2.76357595,-1.658052746,"DMA"
"Dominican Republic",2007,1.63256376,-1.084142141,"DOM"
"Ecuador",2007,1.843260355,0.61389149,"ECU"
"Egypt",2007,1.967601669,-1.447620053,"EGY"
