"country","year","footprint","deficit","id"
"Afghanistan",2008,0.682132719,-0.218790199,"AFG"
"Albania",2008,2.195754988,-1.231270558,"ALB"
"Algeria",2008,2.023574532,-1.522104503,"DZA"
"Angola",2008,1.054195385,1.653942496,"AGO"
"Antigua and Barbuda",2008,4.909656564,-3.91634018,"ATG"
"Argentina",2008,3.617653246,3.492257336,"ARG"
"Armenia",2008,2.239562712,-1.480885689,"ARM"
"Aruba",2008,15.09885803,-14.51690871,"ABW"
"Australia",2008,8.991987051,5.083801879,"AUS"
"Austria",2008,6.444697617,-3.278743218,"AUT"
"Azerbaijan",2008,1.878719595,-1.084049174,"AZE"
"Bahamas",2008,4.231672906,6.008495834,"BHS"
"Bahrain",2008,11.78457339,-11.130559698,"BHR"
"Bangladesh",2008,0.669817181,-0.272453434,"BGD"
"Barbados",2008,4.358939154,-4.179483243,"BRB"
"Belarus",2008,4.828049922,-1.365979716,"BLR"
"Belgium",2008,7.533721117,-6.593920316,"BEL"
"Benin",2008,1.271306903,-0.331643676,"BEN"
"Bermuda",2008,7.369410799,-7.237309407,"BMU"
"Bhutan",2008,4.371130911,1.263642223,"BTN"
"Bolivia",2008,2.789599172,15.937687178,"BOL"
"Bosnia and Herzegovina",2008,3.465681495,-1.741372837,"BIH"
"Botswana",2008,3.130002616,0.446535591,"BWA"
"Brazil",2008,2.907246703,6.477852324,"BRA"
"Brunei Darussalam",2008,5.40696026,-2.263433383,"BRN"
"Bulgaria",2008,4.50794364,-1.621938222,"BGR"
"Burkina Faso",2008,1.353953753,-0.164784053,"BFA"
"Burundi",2008,0.84235476,-0.467774014,"BDI"
"Cabo Verde",2008,2.149429743,-1.510288242,"CPV"
"Cambodia",2008,1.111480111,-0.0637191610000001,"KHM"
"Cameroon",2008,1.139841857,0.701924306,"CMR"
"Canada",2008,8.515581461,7.909622669,"CAN"
"Cayman Islands",2008,5.083076605,-4.735146078,"CYM"
"Central African Republic",2008,1.286984338,7.12758082,"CAF"
"Chad",2008,1.512375849,0.750087314,"TCD"
"Chile",2008,4.09061514,-0.567179436,"CHL"
"China",2008,2.996136965,-2.041582706,"CHN"
"Colombia",2008,1.918820497,2.005259782,"COL"
"Comoros",2008,1.041576098,-0.682139856,"COM"
"Congo",2008,0.992330661,11.449764699,"COG"
"Congo, Democratic Republic of",2008,0.813212229,2.480536554,"COD"
"Costa Rica",2008,2.707157928,-1.066490897,"CRI"
"Cote d'Ivoire",2008,1.177117524,0.899780651,"CIV"
"Croatia",2008,4.820883173,-1.789148044,"HRV"
"Cuba",2008,1.948857499,-1.208265497,"CUB"
"Cyprus",2008,5.79353138,-5.537830831,"CYP"
"Czech Republic",2008,6.436711542,-3.792165511,"CZE"
"Denmark",2008,7.749594468,-3.26750568,"DNK"
"Djibouti",2008,1.870872855,-0.979117036,"DJI"
"Dominica",2008,2.505658565,-1.43658694,"DMA"
"Dominican Republic",2008,1.592984768,-1.062460047,"DOM"
"Ecuador",2008,2.012354879,0.389924028,"ECU"
"Egypt",2008,1.945855204,-1.421440772,"EGY"
"El Salvador",2008,2.042567825,-1.378525777,"SLV"
"Equatorial Guinea",2008,3.202573124,1.65177353,"GNQ"
"Eritrea",2008,0.544962494,1.18725395,"ERI"
"Estonia",2008,6.579717088,2.684124715,"EST"
"Ethiopia",2008,1.0069937,-0.453128593,"ETH"
"Fiji",2008,2.379657352,0.0970472769999997,"FJI"
"Finland",2008,7.540907963,5.931812647,"FIN"
"France",2008,5.655638796,-2.837615994,"FRA"
"French Guiana",2008,2.568478303,120.223944797,"GUF"
"French Polynesia",2008,4.858337418,-3.446380717,"PYF"
"Gabon",2008,2.115813484,26.797089476,"GAB"
"Gambia",2008,1.20500351,-0.248867806,"GMB"
"Georgia",2008,1.563386255,-0.359767199,"GEO"
"Germany",2008,5.357016893,-3.579755485,"DEU"
"Ghana",2008,1.830579339,-0.470104129,"GHA"
"Greece",2008,6.077595734,-4.487208124,"GRC"
"Grenada",2008,3.105726904,-1.153291322,"GRD"
"Guadeloupe",2008,3.83921075,-3.366777208,"GLP"
"Guatemala",2008,1.7507497,-0.646064297,"GTM"
"Guinea",2008,1.4515378,0.88390445,"GIN"
"Guinea-Bissau",2008,1.567720621,1.658099487,"GNB"
"Guyana",2008,2.625257311,68.616343709,"GUY"
"Haiti",2008,0.608706186,-0.343198955,"HTI"
"Honduras",2008,1.898746906,0.105417522,"HND"
"Hungary",2008,4.177642431,-1.353512584,"HUN"
"India",2008,0.967306544,-0.531049765,"IND"
"Indonesia",2008,1.453459448,-0.133164012,"IDN"
"Iran, Islamic Republic of",2008,2.86142924,-2.163532448,"IRN"
"Iraq",2008,1.250832923,-1.031832969,"IRQ"
"Ireland",2008,5.930855197,-2.447820791,"IRL"
"Israel",2008,5.484919686,-5.232246213,"ISR"
"Italy",2008,5.433065185,-4.392331982,"ITA"
"Jamaica",2008,1.396417804,-0.964302544,"JAM"
"Japan",2008,4.902933548,-4.278004666,"JPN"
"Jordan",2008,2.248886966,-2.058126347,"JOR"
"Kazakhstan",2008,5.995493119,-2.522627792,"KAZ"
"Kenya",2008,1.011937783,-0.49605173,"KEN"
"Korea, Democratic People's Republic of",2008,3.23751855,-2.584442495,"PRK"
"Korea, Republic of",2008,5.862780114,-5.131255758,"KOR"
"Kuwait",2008,10.09625313,-9.460325827,"KWT"
"Kyrgyzstan",2008,1.490498953,-0.193386316,"KGZ"
"Lao People's Democratic Republic",2008,1.251816928,0.42104472,"LAO"
"Latvia",2008,4.668711259,2.538538354,"LVA"
"Lebanon",2008,3.638541413,-3.24390102,"LBN"
"Lesotho",2008,1.618633146,-0.790475181,"LSO"
"Liberia",2008,1.217954515,1.798831649,"LBR"
"Libyan Arab Jamahiriya",2008,3.347792788,-2.671734637,"LBY"
"Lithuania",2008,5.129149553,-1.278028665,"LTU"
"Luxembourg",2008,15.01737701,-13.345720571,"LUX"
"Macedonia TFYR",2008,3.773907556,-2.171490166,"MKD"
"Madagascar",2008,1.089255941,1.857500044,"MDG"
"Malawi",2008,0.795945394,-0.154439867,"MWI"
"Malaysia",2008,4.334189305,-1.672232743,"MYS"
"Mali",2008,1.561603466,0.0849466619999999,"MLI"
"Malta",2008,6.424031748,-5.774027916,"MLT"
"Martinique",2008,3.890303993,-3.508404137,"MTQ"
"Mauritania",2008,2.292386538,2.708016799,"MRT"
"Mauritius",2008,3.331381177,-2.593962412,"MUS"
"Mexico",2008,3.07932807,-1.773191101,"MEX"
"Micronesia, Federated States of",2008,2.925855456,0.808792469,"FSM"
"Moldova",2008,2.205587124,-0.983336882,"MDA"
"Mongolia",2008,8.19170987,8.17041557,"MNG"
"Montenegro",2008,4.715501516,-1.782705236,"MNE"
"Morocco",2008,1.705540827,-1.000170631,"MAR"
"Mozambique",2008,0.788636872,1.40811276,"MOZ"
"Myanmar",2008,1.468699312,0.600751974,"MMR"
"Namibia",2008,1.898816371,5.503456388,"NAM"
"Nepal",2008,0.892271045,-0.316701262,"NPL"
"Netherlands",2008,7.128324884,-6.225514201,"NLD"
"New Zealand",2008,5.753757868,4.739495392,"NZL"
"Nicaragua",2008,1.55972016,0.816982414,"NIC"
"Niger",2008,1.948998038,-0.237875106,"NER"
"Nigeria",2008,1.239945398,-0.434360243,"NGA"
"Norway",2008,6.630550411,1.474237904,"NOR"
"Oman",2008,6.997874784,-4.665634997,"OMN"
"Pakistan",2008,0.88177513,-0.456572044,"PAK"
"Panama",2008,2.923503358,0.354637189,"PAN"
"Papua New Guinea",2008,1.849822848,2.507949253,"PNG"
"Paraguay",2008,3.136468416,8.194851674,"PRY"
"Peru",2008,2.209579977,1.916104878,"PER"
"Philippines",2008,1.305022475,-0.693035993,"PHL"
"Poland",2008,4.880985005,-2.914683056,"POL"
"Portugal",2008,4.499336823,-3.221738148,"PRT"
"Qatar",2008,16.10101586,-14.300173955,"QAT"
"Reunion",2008,4.164794195,-3.970898248,"REU"
"Romania",2008,3.488024845,-1.027362871,"ROU"
"Russian Federation",2008,5.694796109,1.286973552,"RUS"
"Rwanda",2008,0.777715584,-0.343938588,"RWA"
"Saint Lucia",2008,2.512566775,-2.130111838,"LCA"
"Samoa",2008,2.355535169,-0.486858711,"WSM"
"Sao Tome and Principe",2008,1.625763144,-0.609280432,"STP"
"Senegal",2008,1.410387971,-0.124389747,"SEN"
"Serbia",2008,3.341653712,-1.764251078,"SRB"
"Sierra Leone",2008,1.139839601,0.065328461,"SLE"
"Singapore",2008,7.760120411,-7.712227167,"SGP"
"Slovakia",2008,5.519129094,-2.517419425,"SVK"
"Slovenia",2008,5.785358653,-3.460249213,"SVN"
"Somalia",2008,1.354631451,0.0113831200000001,"SOM"
"South Africa",2008,3.83214568,-2.686502566,"ZAF"
"Spain",2008,5.586010581,-4.123897315,"ESP"
"Sri Lanka",2008,1.349922597,-0.863607915,"LKA"
"Sudan (former)",2008,1.896461233,0.106803183,""
"Suriname",2008,2.677355798,92.274013492,"SUR"
"Swaziland",2008,2.00833601,-1.082735065,"SWZ"
"Sweden",2008,6.263315776,4.021479864,"SWE"
"Switzerland",2008,5.810678764,-4.645772682,"CHE"
"Syrian Arab Republic",2008,1.946787448,-1.408493835,"SYR"
"Tajikistan",2008,0.949558885,-0.446900416,"TJK"
"Tanzania, United Republic of",2008,1.183357382,-0.138103737,"TZA"
"Thailand",2008,2.383384481,-1.16530438,"THA"
"Timor-Leste",2008,0.437270597,1.530940047,"TLS"
"Togo",2008,1.013256258,-0.424581154,"TGO"
"Tonga",2008,2.251366406,-0.640937843,"TON"
"Trinidad and Tobago",2008,9.700458446,-8.096601833,"TTO"
"Tunisia",2008,2.11279664,-1.287529201,"TUN"
"Turkey",2008,3.152647597,-1.651001827,"TUR"
"Turkmenistan",2008,5.287985644,-2.395461773,"TKM"
"Uganda",2008,1.385944783,-0.749671033,"UGA"
"Ukraine",2008,3.828356815,-1.357386445,"UKR"
"United Arab Emirates",2008,12.58714735,-11.826934332,"ARE"
"United Kingdom",2008,5.979213369,-4.708762728,"GBR"
"United States of America",2008,9.388026643,-5.685924263,"USA"
"Uruguay",2008,4.342583648,5.687561602,"URY"
"Uzbekistan",2008,2.3353639,-1.43592763,"UZB"
"Venezuela, Bolivarian Republic of",2008,3.856888308,-0.83739824,"VEN"
"Viet Nam",2008,1.535831322,-0.510520149,"VNM"
"World",2008,2.843832399,-1.07684975,"WORLD"
"Yemen",2008,0.932231923,-0.42675549,"YEM"
"Zambia",2008,0.816910282,1.489382277,"ZMB"
"Zimbabwe",2008,1.124073588,-0.490438733,"ZWE"
