"country","year","footprint","deficit","id"
"Afghanistan",2002,0.704060936,-0.13346976,"AFG"
"Albania",2002,1.733828673,-0.880954164,"ALB"
"Algeria",2002,1.685985213,-1.165824492,"DZA"
"Angola",2002,0.819017904,2.465044546,"AGO"
"Antigua and Barbuda",2002,4.177080156,-3.103732293,"ATG"
"Argentina",2002,3.015252416,3.822270355,"ARG"
"Armenia",2002,1.235047325,-0.655112008,"ARM"
"Aruba",2002,14.46745552,-13.839447323,"ABW"
"Australia",2002,8.553201886,8.580343244,"AUS"
"Austria",2002,5.577394822,-2.379070105,"AUT"
"Azerbaijan",2002,1.980976941,-1.187437307,"AZE"
"Bahamas",2002,4.518600065,7.136448675,"BHS"
"Bahrain",2002,10.21674857,-9.276604662,"BHR"
"Bangladesh",2002,0.580488952,-0.202808194,"BGD"
"Barbados",2002,3.806089228,-3.598742416,"BRB"
"Belarus",2002,3.827830562,-0.895138021,"BLR"
"Belgium",2002,7.466926186,-6.481114827,"BEL"
"Benin",2002,1.192055906,-0.0278568910000001,"BEN"
"Bermuda",2002,6.708184149,-6.57631416,"BMU"
"Bhutan",2002,4.292146994,1.899002111,"BTN"
"Bolivia",2002,2.505073528,19.126040862,"BOL"
"Bosnia and Herzegovina",2002,3.389361049,-1.641835446,"BIH"
"Botswana",2002,3.364645794,0.654600985000001,"BWA"
"Brazil",2002,2.932331907,7.140783303,"BRA"
"Brunei Darussalam",2002,3.603949343,-0.0320665299999998,"BRN"
"Bulgaria",2002,3.430910797,-0.812340618,"BGR"
"Burkina Faso",2002,1.079066326,0.152653227,"BFA"
"Burundi",2002,1.016708363,-0.477964866,"BDI"
"Cabo Verde",2002,1.397590449,-0.715875109,"CPV"
"Cambodia",2002,0.899998135,-0.050854044,"KHM"
"Cameroon",2002,0.980509321,1.03948589,"CMR"
"Canada",2002,8.211349916,8.246213664,"CAN"
"Cayman Islands",2002,4.787209309,-4.371673679,"CYM"
"Central African Republic",2002,1.38538595,8.004513168,"CAF"
"Chad",2002,1.537711241,1.249314217,"TCD"
"Chile",2002,3.477039217,0.297826289,"CHL"
"China",2002,2.082236488,-1.163752776,"CHN"
"Colombia",2002,1.947412789,2.332462538,"COL"
"Comoros",2002,1.181326159,-0.778602081,"COM"
"Congo",2002,0.981990781,13.789366329,"COG"
"Congo, Democratic Republic of",2002,0.876395846,3.177630978,"COD"
"Costa Rica",2002,2.523688954,-0.78006481,"CRI"
"Cote d'Ivoire",2002,1.086035637,1.102763047,"CIV"
"Croatia",2002,3.918521513,-1.047939307,"HRV"
"Cuba",2002,1.752547279,-0.901619164,"CUB"
"Cyprus",2002,5.689710544,-5.171972989,"CYP"
"Czech Republic",2002,5.910277212,-3.369668751,"CZE"
"Denmark",2002,8.070919033,-3.481496688,"DNK"
"Djibouti",2002,1.464218545,-0.399207931,"DJI"
"Dominica",2002,2.28741428,-1.136637142,"DMA"
"Dominican Republic",2002,1.716342817,-1.134290928,"DOM"
"Ecuador",2002,2.03730582,0.643705037,"ECU"
"Egypt",2002,1.62456529,-1.096617492,"EGY"
"El Salvador",2002,1.937217507,-1.293872392,"SLV"
"Equatorial Guinea",2002,3.748734016,2.322499919,"GNQ"
"Eritrea",2002,0.748573923,1.331031025,"ERI"
"Estonia",2002,7.622096107,1.174108312,"EST"
"Ethiopia",2002,0.97900976,-0.440585883,"ETH"
"Fiji",2002,2.611142633,-0.0126916480000001,"FJI"
"Finland",2002,7.015135784,6.886449546,"FIN"
"France",2002,5.496208797,-2.468529679,"FRA"
"French Guiana",2002,2.374988155,151.874431045,"GUF"
"French Polynesia",2002,4.946237705,-3.586843893,"PYF"
