"country","year","footprint","deficit","id"
"Afghanistan",2014,0.772260062,-0.268183361,"AFG"
"Albania",2014,2.141634637,-1.090087634,"ALB"
"Algeria",2014,2.448755226,-1.907224654,"DZA"
"Angola",2014,1.55887338,0.731463065,"AGO"
"Antigua and Barbuda",2014,4.184473747,-3.251152165,"ATG"
"Argentina",2014,3.689728277,3.01931847,"ARG"
"Armenia",2014,2.018594914,-1.232689294,"ARM"
"Aruba",2014,6.407520227,-5.836375856,"ABW"
"Australia",2014,6.885746416,6.365263434,"AUS"
"Austria",2014,5.876423585,-2.861993533,"AUT"
"Azerbaijan",2014,2.169584949,-1.4646598,"AZE"
"Bahamas",2014,4.823439598,4.516508764,"BHS"
"Bahrain",2014,8.711071703,-8.176368091,"BHR"
"Bangladesh",2014,0.794628274,-0.385481918,"BGD"
"Barbados",2014,3.552894853,-3.388980004,"BRB"
"Belarus",2014,4.692725336,-1.258072277,"BLR"
"Belgium",2014,6.705608216,-5.766492208,"BEL"
"Belize",2014,5.193841047,-1.217254216,"BLZ"
"Benin",2014,1.355686787,-0.419401077,"BEN"
"Bermuda",2014,6.778905763,-6.640864495,"BMU"
"Bhutan",2014,4.635110994,0.507235539000001,"BTN"
"Bolivia",2014,3.07447077,13.41331236,"BOL"
"Bosnia and Herzegovina",2014,3.290272952,-1.677850297,"BIH"
"Botswana",2014,2.536836265,0.597222016,"BWA"
"Brazil",2014,3.077694535,5.774671874,"BRA"
"Brunei Darussalam",2014,5.545401604,-2.715279597,"BRN"
"Bulgaria",2014,3.169533252,0.166567983,"BGR"
"Burkina Faso",2014,1.311623444,-0.196648696,"BFA"
"Burundi",2014,0.604794019,-0.280819343,"BDI"
"Cabo Verde",2014,1.632268238,-1.029364353,"CPV"
"Cambodia",2014,1.317812033,-0.209320071,"KHM"
"Cameroon",2014,1.274120167,0.402963971,"CMR"
"Canada",2014,8.049687636,7.199777664,"CAN"
"Cayman Islands",2014,5.478265601,-5.169456054,"CYM"
"Central African Republic",2014,1.124576701,6.238175147,"CAF"
"Chad",2014,1.638616203,0.35409392,"TCD"
"Chile",2014,4.026400242,-0.557160422,"CHL"
"China",2014,3.70996542,-2.734672626,"CHN"
"Colombia",2014,1.913378947,1.794630536,"COL"
"Comoros",2014,0.845711805,-0.511552453,"COM"
"Congo",2014,1.214954894,9.272760156,"COG"
"Congo, Democratic Republic of",2014,0.756714993,1.925884106,"COD"
"Cook Islands",2014,5.956188429,-4.760268257,"COK"
"Costa Rica",2014,2.510622986,-0.925817274,"CRI"
"Cote d'Ivoire",2014,1.303743596,0.670617976,"CIV"
"Croatia",2014,3.632040492,-0.638311838,"HRV"
"Cuba",2014,1.906472791,-1.111316544,"CUB"
"Cyprus",2014,3.322262164,-3.078354016,"CYP"
"Czech Republic",2014,5.599999241,-2.946392843,"CZE"
"Denmark",2014,7.127113086,-2.70174256,"DNK"
"Djibouti",2014,2.937341936,-2.184451832,"DJI"
"Dominica",2014,2.528567561,-1.479011986,"DMA"
"Dominican Republic",2014,1.589008623,-0.993262019,"DOM"
"Ecuador",2014,2.043039044,0.0282954850000001,"ECU"
"Egypt",2014,1.984131934,-1.51067962,"EGY"
"El Salvador",2014,1.997794089,-1.383877189,"SLV"
"Equatorial Guinea",2014,3.019844205,0.886884168,"GNQ"
"Eritrea",2014,0.502791938,1.051213074,"ERI"
"Estonia",2014,6.965273874,2.763418784,"EST"
"Ethiopia",2014,1.088787481,-0.461889213,"ETH"
"Fiji",2014,3.897278512,-1.525708427,"FJI"
"Finland",2014,6.094120602,6.770187268,"FIN"
"France",2014,4.698092835,-1.972328064,"FRA"
"French Guiana",2014,2.594551664,100.265373536,"GUF"
"French Polynesia",2014,4.102331946,-2.742696212,"PYF"
"Gabon",2014,2.715199714,22.980565996,"GAB"
"Gambia",2014,0.964624155,-0.25188987,"GMB"
"Georgia",2014,1.897387804,-0.642072654,"GEO"
"Germany",2014,5.047455334,-3.256946541,"DEU"
"Ghana",2014,1.95527228,-0.594617836,"GHA"
"Greece",2014,4.293608886,-2.689630388,"GRC"
"Grenada",2014,3.102874484,-0.926256029,"GRD"
"Guadeloupe",2014,4.146922653,-3.69112392,"GLP"
"Guatemala",2014,1.839585701,-0.791148808,"GTM"
"Guinea",2014,1.462458605,0.525404498,"GIN"
"Guinea-Bissau",2014,1.279567528,1.619794468,"GNB"
"Guyana",2014,2.872008587,65.929869303,"GUY"
"Haiti",2014,0.673119432,-0.349507727,"HTI"
"Honduras",2014,1.661326987,0.0682230209999999,"HND"
"Hungary",2014,3.603739196,-0.921110268,"HUN"
"India",2014,1.120082775,-0.667909242,"IND"
"Indonesia",2014,1.608079712,-0.33703456,"IDN"
"Iran, Islamic Republic of",2014,3.404047724,-2.648923692,"IRN"
"Iraq",2014,2.06668643,-1.718762213,"IRQ"
"Ireland",2014,4.706650589,-1.264007296,"IRL"
"Israel",2014,4.679560706,-4.411336781,"ISR"
"Italy",2014,4.292110012,-3.35512374,"ITA"
"Jamaica",2014,1.773236744,-1.353501636,"JAM"
"Japan",2014,4.744244534,-4.139706555,"JPN"
"Jordan",2014,2.136058544,-1.926813832,"JOR"
"Kazakhstan",2014,5.813344162,-2.366483931,"KAZ"
"Kenya",2014,1.039112749,-0.506309448,"KEN"
"Kiribati",2014,5.843356484,-4.555608645,"KIR"
"Korea, Democratic People's Republic of",2014,2.87259366,-2.280264379,"PRK"
"Korea, Republic of",2014,5.815715949,-5.129739512,"KOR"
"Kuwait",2014,7.649152593,-7.038155933,"KWT"
"Kyrgyzstan",2014,1.753071348,-0.647298875,"KGZ"
"Lao People's Democratic Republic",2014,1.784002054,0.0473362260000001,"LAO"
"Latvia",2014,5.625795393,2.382006746,"LVA"
"Lebanon",2014,3.353890617,-3.043275665,"LBN"
"Lesotho",2014,1.462411247,-0.676189925,"LSO"
"Liberia",2014,1.195187664,1.236868915,"LBR"
"Libyan Arab Jamahiriya",2014,4.33438617,-3.645191913,"LBY"
"Lithuania",2014,5.796873709,-0.799038686999999,"LTU"
"Luxembourg",2014,12.28484212,-10.909030308,"LUX"
"Macedonia TFYR",2014,3.081527149,-1.462731443,"MKD"
"Madagascar",2014,0.976587643,1.508850001,"MDG"
"Malawi",2014,0.824202782,-0.161896039,"MWI"
"Malaysia",2014,4.422594097,-2.034340284,"MYS"
"Mali",2014,1.538089365,-0.027487024,"MLI"
"Malta",2014,4.888544214,-4.268053544,"MLT"
"Martinique",2014,4.467807219,-4.091676626,"MTQ"
"Mauritania",2014,2.303236601,2.047656591,"MRT"
"Mauritius",2014,3.495044293,-2.783209234,"MUS"
"Mexico",2014,2.548578354,-1.346588668,"MEX"
"Micronesia, Federated States of",2014,5.68478836,-1.854828295,"FSM"
"Moldova",2014,1.927385013,-0.767264776,"MDA"
"Mongolia",2014,9.49986957,5.45882357,"MNG"
"Montenegro",2014,3.416702745,-0.398691034,"MNE"
"Montserrat",2014,4.626123841,-3.275225802,"MSR"
"Morocco",2014,1.749562583,-0.979193678,"MAR"
"Mozambique",2014,0.869687212,1.027058048,"MOZ"
"Myanmar",2014,1.548677784,0.332962265,"MMR"
"Namibia",2014,2.086595475,4.432053572,"NAM"
"Nepal",2014,1.026344543,-0.419644259,"NPL"
"Netherlands",2014,5.923473087,-5.059249043,"NLD"
"Nicaragua",2014,1.475227205,0.738347213,"NIC"
"Niger",2014,1.755182759,-0.326478338,"NER"
"Nigeria",2014,1.115306778,-0.411133434,"NGA"
"Norway",2014,6.032746434,1.378851253,"NOR"
"Oman",2014,6.315752258,-4.774003289,"OMN"
"Pakistan",2014,0.788661662,-0.391244822,"PAK"
"Panama",2014,2.32487834,0.564332171,"PAN"
"Papua New Guinea",2014,1.849228212,1.984093392,"PNG"
