"country","year","footprint","deficit","id"
"Greece",2000,6.498053181,-4.716040794,"GRC"
"Grenada",2000,2.489644877,-0.217237669,"GRD"
"Guadeloupe",2000,3.298365291,-2.767200746,"GLP"
"Guatemala",2000,1.61745661,-0.323753441,"GTM"
"Guinea",2000,1.384753165,1.314158276,"GIN"
"Guinea-Bissau",2000,1.559494506,2.172178492,"GNB"
"Guyana",2000,2.26579991,70.23941671,"GUY"
"Haiti",2000,0.58567135,-0.318602108,"HTI"
"Honduras",2000,1.933152203,0.504994254,"HND"
"Hungary",2000,3.52747831,-1.518243979,"HUN"
"India",2000,0.845996788,-0.400603861,"IND"
"Indonesia",2000,1.329410273,0.0240197210000002,"IDN"
"Iran, Islamic Republic of",2000,2.21829824,-1.364836874,"IRN"
"Iraq",2000,1.225361072,-0.995948204,"IRQ"
"Ireland",2000,6.470090691,-2.417944051,"IRL"
"Israel",2000,5.537780116,-5.240296091,"ISR"
"Italy",2000,5.664615603,-4.55489362,"ITA"
"Jamaica",2000,1.651986583,-1.228741096,"JAM"
"Japan",2000,5.409183723,-4.759274207,"JPN"
"Jordan",2000,1.852752564,-1.624721566,"JOR"
"Kazakhstan",2000,2.32228239,1.154706325,"KAZ"
"Kenya",2000,1.160951314,-0.549992905,"KEN"
"Korea, Democratic People's Republic of",2000,2.710975522,-2.026434994,"PRK"
"Korea, Republic of",2000,5.210531245,-4.418526845,"KOR"
"Kuwait",2000,4.001901543,-3.217546316,"KWT"
"Kyrgyzstan",2000,1.128599837,0.292226503,"KGZ"
"Lao People's Democratic Republic",2000,1.242364338,0.38059752,"LAO"
"Latvia",2000,4.262075016,1.819603245,"LVA"
"Lebanon",2000,4.0913731,-3.571412356,"LBN"
"Lesotho",2000,1.587478428,-0.643352405,"LSO"
"Liberia",2000,1.27491647,2.696358264,"LBR"
"Libyan Arab Jamahiriya",2000,3.061565513,-2.286246124,"LBY"
"Lithuania",2000,3.606784329,-0.261387686,"LTU"
"Luxembourg",2000,14.92800115,-13.160345244,"LUX"
"Macedonia TFYR",2000,2.758137735,-1.078617347,"MKD"
"Madagascar",2000,1.196764967,2.472965161,"MDG"
"Malawi",2000,0.78884224,-0.096700859,"MWI"
"Malaysia",2000,3.727869989,-0.849491262,"MYS"
"Mali",2000,1.391474019,0.551737216,"MLI"
"Malta",2000,6.030583405,-5.350950626,"MLT"
"Martinique",2000,3.331605833,-2.819466905,"MTQ"
"Mauritania",2000,2.410972142,3.946334425,"MRT"
"Mauritius",2000,2.639323223,-1.833723285,"MUS"
"Mexico",2000,2.835105843,-1.407943488,"MEX"
"Micronesia, Federated States of",2000,2.394909332,1.315964844,"FSM"
"Moldova",2000,1.421105711,-0.560007076,"MDA"
"Mongolia",2000,7.489161786,11.539687874,"MNG"
"Morocco",2000,1.247419734,-0.672704902,"MAR"
"Mozambique",2000,0.803439031,1.95059595,"MOZ"
"Myanmar",2000,1.062852016,0.668747017,"MMR"
"Namibia",2000,3.143687067,5.201804117,"NAM"
"Nepal",2000,0.890173473,-0.325631143,"NPL"
"Netherlands",2000,6.329652816,-5.367037064,"NLD"
"New Zealand",2000,6.087283459,6.460835671,"NZL"
"Nicaragua",2000,1.766550372,0.988984405,"NIC"
"Niger",2000,1.275253778,-0.106085517,"NER"
"Nigeria",2000,1.182603513,-0.319224642,"NGA"
"Norway",2000,6.344268514,2.335404717,"NOR"
"Oman",2000,3.404241335,-0.696495422,"OMN"
"Pakistan",2000,0.831109029,-0.360065136,"PAK"
"Panama",2000,2.26463036,1.603671987,"PAN"
"Papua New Guinea",2000,1.486550958,3.772203691,"PNG"
"Paraguay",2000,3.980294917,8.739280083,"PRY"
"Peru",2000,1.849537505,2.684500017,"PER"
"Philippines",2000,1.280581003,-0.664652126,"PHL"
"Poland",2000,4.283617482,-2.395625226,"POL"
"Portugal",2000,4.839403975,-3.490652164,"PRT"
"Qatar",2000,10.62203005,-6.400070376,"QAT"
"Reunion",2000,3.116770529,-2.90198448,"REU"
"Romania",2000,2.410550767,-0.420971053,"ROU"
"Russian Federation",2000,4.698190514,1.802453589,"RUS"
"Rwanda",2000,0.705605626,-0.27697332,"RWA"
"Saint Lucia",2000,3.182727396,-2.718924236,"LCA"
"Samoa",2000,2.806773501,-0.872945403,"WSM"
"Sao Tome and Principe",2000,1.312663589,-0.015181495,"STP"
"Senegal",2000,1.282832428,0.287397034,"SEN"
"Serbia and Montenegro",2000,2.562786175,-1.484414089,"SCG"
"Sierra Leone",2000,1.135519849,0.253013793,"SLE"
"Singapore",2000,8.530255727,-8.497117717,"SGP"
"Slovakia",2000,3.748779472,-1.142527933,"SVK"
"Slovenia",2000,4.58628153,-2.21459075,"SVN"
"Somalia",2000,1.449335153,0.295586327,"SOM"
"South Africa",2000,3.109117427,-1.81624889,"ZAF"
"Spain",2000,5.608888425,-3.895084297,"ESP"
"Sri Lanka",2000,1.251597619,-0.767833604,"LKA"
"Sudan (former)",2000,1.967220563,0.494659851,""
"Suriname",2000,2.170041246,98.806479754,"SUR"
"Swaziland",2000,1.231353455,-0.213535761,"SWZ"
"Sweden",2000,6.477809193,4.450268777,"SWE"
"Switzerland",2000,5.591844333,-4.289057302,"CHE"
"Syrian Arab Republic",2000,1.729354109,-0.937779899,"SYR"
"Tajikistan",2000,0.840045805,-0.374737526,"TJK"
"Tanzania, United Republic of",2000,1.241628972,-0.049665571,"TZA"
"Thailand",2000,1.971598551,-0.781135605,"THA"
"Timor-Leste",2000,0.568448111,1.887253321,"TLS"
"Togo",2000,1.074953629,-0.482757165,"TGO"
"Tonga",2000,2.007940907,-0.774090001,"TON"
"Trinidad and Tobago",2000,3.643243732,-1.915410935,"TTO"
"Tunisia",2000,1.767243413,-1.01411556,"TUN"
"Turkey",2000,2.929349781,-1.124064631,"TUR"
"Turkmenistan",2000,3.826745745,-0.275362191,"TKM"
"Uganda",2000,1.535528686,-0.657761633,"UGA"
"Ukraine",2000,2.990553894,-1.43374806,"UKR"
"United Arab Emirates",2000,12.73695025,-10.922010989,"ARE"
"United Kingdom",2000,5.756629158,-4.413153836,"GBR"
"United States of America",2000,10.25532627,-6.359097045,"USA"
"Uruguay",2000,3.773639059,5.661677282,"URY"
"Uzbekistan",2000,2.197603379,-1.371372403,"UZB"
"Venezuela, Bolivarian Republic of",2000,2.839620863,0.713034472,"VEN"
"Viet Nam",2000,0.993423455,-0.101419941,"VNM"
"World",2000,2.570540091,-0.696082064,"WORLD"
"Yemen",2000,0.844816686,-0.237829419,"YEM"
"Zambia",2000,0.812510236,2.026511973,"ZMB"
"Zimbabwe",2000,1.357957418,-0.566440139,"ZWE"
