"country","year","footprint","deficit","id"
"Afghanistan",2003,0.708856259,-0.117823692,"AFG"
"Albania",2003,1.729893665,-0.89762454,"ALB"
"Algeria",2003,1.813724133,-1.192715134,"DZA"
"Angola",2003,0.825846227,2.338169759,"AGO"
"Antigua and Barbuda",2003,4.340047146,-3.28280962,"ATG"
"Argentina",2003,3.116352998,3.6908023,"ARG"
"Armenia",2003,1.267316127,-0.706547159,"ARM"
"Aruba",2003,14.52278077,-13.910687584,"ABW"
"Australia",2003,8.352460539,6.994713211,"AUS"
"Austria",2003,5.892017882,-2.790076745,"AUT"
"Azerbaijan",2003,2.160100235,-1.374535504,"AZE"
"Bahamas",2003,3.960466238,7.402558412,"BHS"
"Bahrain",2003,10.66061055,-9.765817817,"BHR"
"Bangladesh",2003,0.583072411,-0.216610474,"BGD"
"Barbados",2003,4.614050197,-4.414894108,"BRB"
"Belarus",2003,3.957488198,-1.026000701,"BLR"
"Belgium",2003,7.57430792,-6.608859337,"BEL"
"Benin",2003,1.160262106,-0.0809673019999999,"BEN"
"Bermuda",2003,6.656286755,-6.524514978,"BMU"
"Bhutan",2003,4.231732681,1.797692852,"BTN"
"Bolivia",2003,2.543908932,18.506473468,"BOL"
"Bosnia and Herzegovina",2003,3.0162832,-1.392513477,"BIH"
"Botswana",2003,3.126054046,0.827995705,"BWA"
"Brazil",2003,2.97731005,6.996623212,"BRA"
"Brunei Darussalam",2003,4.230961854,-0.742981457,"BRN"
"Bulgaria",2003,3.51084535,-1.287236216,"BGR"
"Burkina Faso",2003,1.194930833,0.112271733,"BFA"
"Burundi",2003,0.905064476,-0.474380282,"BDI"
"Cabo Verde",2003,1.563229729,-0.887312749,"CPV"
"Cambodia",2003,0.948483534,-0.0460683759999999,"KHM"
"Cameroon",2003,0.997367309,0.967988463,"CMR"
"Canada",2003,8.812546981,8.119748219,"CAN"
"Cayman Islands",2003,4.744439564,-4.342294224,"CYM"
"Central African Republic",2003,1.349041098,7.846663117,"CAF"
"Chad",2003,1.564151764,1.165778149,"TCD"
"Chile",2003,3.438225995,0.320438827,"CHL"
"China",2003,2.23189559,-1.342379135,"CHN"
"Colombia",2003,1.936853781,2.290827659,"COL"
"Comoros",2003,1.102113906,-0.72210667,"COM"
"Congo",2003,0.990032525,13.383446055,"COG"
"Congo, Democratic Republic of",2003,0.862866654,3.041853424,"COD"
"Costa Rica",2003,2.386894448,-0.652143065,"CRI"
"Cote d'Ivoire",2003,1.070747499,1.052111916,"CIV"
"Croatia",2003,3.955112043,-1.360688175,"HRV"
"Cuba",2003,1.820271516,-0.982853675,"CUB"
"Cyprus",2003,5.513350168,-4.995854,"CYP"
"Czech Republic",2003,5.649167972,-3.253483839,"CZE"
"Denmark",2003,8.265239878,-3.529926129,"DNK"
"Djibouti",2003,1.366441073,-0.426531298,"DJI"
"Dominica",2003,2.294186074,-1.224381574,"DMA"
"Dominican Republic",2003,1.477404455,-0.90606024,"DOM"
"Ecuador",2003,1.807025719,0.818008594,"ECU"
"Egypt",2003,1.563248902,-1.04627381,"EGY"
"El Salvador",2003,1.90603898,-1.278623462,"SLV"
"Equatorial Guinea",2003,3.933083713,1.896875877,"GNQ"
"Eritrea",2003,0.857538039,1.166646076,"ERI"
"Estonia",2003,8.938248711,-0.107019628,"EST"
"Ethiopia",2003,1.019902853,-0.490454198,"ETH"
"Fiji",2003,2.638121757,-0.109176724,"FJI"
"Finland",2003,7.184070203,6.598936517,"FIN"
"France",2003,5.171327415,-2.430506819,"FRA"
"French Guiana",2003,2.611909745,143.905010555,"GUF"
"French Polynesia",2003,4.982464112,-3.630353472,"PYF"
"Gabon",2003,2.698890308,29.747139402,"GAB"
"Gambia",2003,1.21220137,-0.124581797,"GMB"
"Germany",2003,5.276350709,-3.626461596,"DEU"
"Ghana",2003,1.670725331,-0.270974021,"GHA"
"Greece",2003,6.023438007,-4.443778932,"GRC"
"Grenada",2003,4.302687795,-2.121038779,"GRD"
"Guadeloupe",2003,3.485788836,-2.985705017,"GLP"
"Guatemala",2003,1.764970832,-0.536207791,"GTM"
"Guinea",2003,1.410621679,1.152949595,"GIN"
"Guinea-Bissau",2003,1.510917673,1.973387519,"GNB"
"Guyana",2003,2.497830429,69.764518841,"GUY"
"Haiti",2003,0.569620552,-0.322609305,"HTI"
"Honduras",2003,1.885775414,0.385394029,"HND"
