"country","year","footprint","deficit","id"
"Afghanistan",1989,0.909464231,-0.00164505500000001,"AFG"
"Albania",1989,2.004290584,-0.983251591,"ALB"
"Algeria",1989,1.640660746,-1.029829087,"DZA"
"Angola",1989,0.862628245,3.804185735,"AGO"
"Antigua and Barbuda",1989,4.052590815,-2.686654151,"ATG"
"Argentina",1989,3.394648607,3.292479394,"ARG"
"Aruba",1989,7.760854728,-6.789219149,"ABW"
"Australia",1989,8.044802458,10.561966022,"AUS"
"Austria",1989,5.086717218,-1.705847541,"AUT"
"Bahamas",1989,6.534201382,7.673486778,"BHS"
"Bahrain",1989,10.31100125,-8.935004412,"BHR"
"Bangladesh",1989,0.498430767,-0.121404921,"BGD"
"Barbados",1989,4.249286394,-4.017264417,"BRB"
"Belgium",1989,6.964239501,-6.036352298,"BEL"
"Benin",1989,1.047585684,0.353951009,"BEN"
"Bermuda",1989,9.130330598,-8.991089137,"BMU"
"Bhutan",1989,4.04466938,2.178014239,"BTN"
"Bolivia",1989,2.366780759,25.988029211,"BOL"
"Botswana",1989,2.205538525,3.285099561,"BWA"
"Brazil",1989,2.939420831,9.475887909,"BRA"
"Brunei Darussalam",1989,3.749894258,1.170781128,"BRN"
"Bulgaria",1989,5.479839984,-2.815399687,"BGR"
"Burkina Faso",1989,1.317108247,0.126812116,"BFA"
"Burundi",1989,0.971502748,-0.329840757,"BDI"
"Cabo Verde",1989,1.545735057,-0.609719597,"CPV"
"Cambodia",1989,1.001831928,0.0740534419999999,"KHM"
"Cameroon",1989,1.089302704,1.760499394,"CMR"
"Canada",1989,10.0002845,8.9579967,"CAN"
"Central African Republic",1989,1.644423295,10.749306045,"CAF"
"Chad",1989,1.538393668,2.582498909,"TCD"
"Chile",1989,2.98934703,1.235305106,"CHL"
"China",1989,1.538135777,-0.701475084,"CHN"
"Colombia",1989,2.048344562,3.396604002,"COL"
"Comoros",1989,1.29292028,-0.823300173,"COM"
"Congo",1989,0.88724313,19.66460026,"COG"
"Congo, Democratic Republic of",1989,0.995107269,5.193086751,"COD"
"Costa Rica",1989,2.270148531,0.218933561,"CRI"
"Cote d'Ivoire",1989,1.2028536,1.498253613,"CIV"
"Cuba",1989,2.811193682,-1.910304499,"CUB"
"Cyprus",1989,3.826475518,-3.121446865,"CYP"
"Czechoslovakia",1989,7.124104896,-4.599800275,"CSHH"
"Denmark",1989,9.170471365,-4.119135682,"DNK"
"Djibouti",1989,0.789802988,0.088675355,"DJI"
"Dominica",1989,2.049588606,-0.737539015,"DMA"
"Dominican Republic",1989,1.285772655,-0.570030689,"DOM"
"Ecuador",1989,1.833792346,1.74374184,"ECU"
"Egypt",1989,1.386070834,-0.967047992,"EGY"
"El Salvador",1989,1.162526847,-0.414942196,"SLV"
"Equatorial Guinea",1989,1.082642417,8.807328075,"GNQ"
"Ethiopia PDR",1989,1.268815853,-0.267895285,"ETH"
"Fiji",1989,2.17235564,0.7320457,"FJI"
"Finland",1989,8.021569839,6.013284561,"FIN"
"France",1989,5.613675363,-2.68372391,"FRA"
"French Polynesia",1989,4.137482221,-2.808003509,"PYF"
"Gabon",1989,1.289079537,44.624318443,"GAB"
"Gambia",1989,1.217583234,0.532635199,"GMB"
"Germany",1989,6.620542864,-5.014112766,"DEU"
"Ghana",1989,1.140296595,0.357171466,"GHA"
"Greece",1989,4.904773537,-3.004891945,"GRC"
"Guadeloupe",1989,3.022929537,-2.430957596,"GLP"
"Guatemala",1989,1.383858849,0.240612602,"GTM"
"Guinea",1989,1.428134356,2.513478815,"GIN"
"Guinea-Bissau",1989,1.676089669,2.832698616,"GNB"
"Guyana",1989,1.803567341,71.272759489,"GUY"
"Haiti",1989,0.606485503,-0.241234147,"HTI"
"Honduras",1989,1.755194312,1.820536797,"HND"
"Hungary",1989,4.840630835,-2.166498598,"HUN"
"India",1989,0.778860859,-0.303026435,"IND"
"Indonesia",1989,1.163835434,0.416834415,"IDN"
"Iran, Islamic Republic of",1989,1.403610803,-0.532310696,"IRN"
"Iraq",1989,1.732320565,-1.41056959,"IRQ"
"Ireland",1989,5.787096474,-1.595172255,"IRL"
"Israel",1989,4.601213256,-4.194300393,"ISR"
"Italy",1989,5.167490485,-4.051223528,"ITA"
"Jamaica",1989,1.517133672,-1.08194751,"JAM"
"Japan",1989,5.414669765,-4.719374884,"JPN"
"Jordan",1989,0.981567924,-0.748868836,"JOR"
"Kenya",1989,1.378825168,-0.479221391,"KEN"
"Korea, Democratic People's Republic of",1989,3.542580617,-2.551444203,"PRK"
"Korea, Republic of",1989,3.25736215,-2.370095052,"KOR"
"Lao People's Democratic Republic",1989,1.226899364,0.664514402,"LAO"
"Lebanon",1989,3.359656295,-2.867325852,"LBN"
"Lesotho",1989,1.644755879,-0.509121925,"LSO"
"Liberia",1989,1.570903989,3.943829141,"LBR"
"Libyan Arab Jamahiriya",1989,2.90703835,-1.963664708,"LBY"
"Luxembourg",1989,12.98214013,-11.105979683,"LUX"
"Madagascar",1989,1.452567095,3.431881932,"MDG"
"Malawi",1989,0.698264311,-0.083820198,"MWI"
"Malaysia",1989,2.589291205,0.994815972,"MYS"
"Mali",1989,1.245427543,0.993600355,"MLI"
"Malta",1989,5.786144336,-5.083628829,"MLT"
"Martinique",1989,2.991294086,-2.501271956,"MTQ"
"Mauritania",1989,2.751453563,5.968691812,"MRT"
"Mauritius",1989,2.178642105,-1.260052745,"MUS"
"Mexico",1989,2.419256889,-0.737891335,"MEX"
"Mongolia",1989,6.70455614,15.0750131,"MNG"
"Morocco",1989,1.296383823,-0.305105924,"MAR"
"Mozambique",1989,0.84651231,2.884294746,"MOZ"
"Myanmar",1989,0.676314304,1.020062081,"MMR"
"Namibia",1989,1.329949165,10.252328105,"NAM"
"Nepal",1989,0.848355718,-0.239822155,"NPL"
"Netherlands",1989,5.749223164,-4.775105346,"NLD"
"New Zealand",1989,4.192695456,9.320448174,"NZL"
"Nicaragua",1989,1.579677193,1.76367431,"NIC"
"Niger",1989,1.630986962,-0.0354137989999999,"NER"
"Nigeria",1989,1.038919718,-0.252690193,"NGA"
"Norway",1989,8.713951064,0.373988022000001,"NOR"
"Oman",1989,1.803084214,1.488664024,"OMN"
"Pakistan",1989,0.724918946,-0.251812469,"PAK"
"Panama",1989,2.122284837,2.838257488,"PAN"
"Papua New Guinea",1989,1.634346859,5.028137375,"PNG"
"Paraguay",1989,3.787047428,13.288703772,"PRY"
"Peru",1989,1.705373964,3.603404556,"PER"
"Philippines",1989,1.152147655,-0.514691193,"PHL"
"Poland",1989,5.768423739,-3.615613376,"POL"
"Portugal",1989,4.048761646,-2.58862215,"PRT"
"Qatar",1989,8.512205264,-3.18536017,"QAT"
"Reunion",1989,2.547045825,-2.310244392,"REU"
"Romania",1989,4.806638661,-2.470441968,"ROU"
"Rwanda",1989,0.896050688,-0.302978023,"RWA"
"Saint Lucia",1989,2.557838578,-1.812684783,"LCA"
"Samoa",1989,2.094983324,-0.184306213,"WSM"
"Sao Tome and Principe",1989,1.352825799,0.135999359,"STP"
"Senegal",1989,1.387177042,0.701492553,"SEN"
"Sierra Leone",1989,1.030888838,0.534975216,"SLE"
"Singapore",1989,4.327492786,-4.288317684,"SGP"
"Somalia",1989,1.642825982,0.507433497,"SOM"
"South Africa",1989,3.529167158,-1.938671555,"ZAF"
"Spain",1989,4.4738398,-2.924143075,"ESP"
"Sri Lanka",1989,0.857221811,-0.379461985,"LKA"
"Sudan (former)",1989,1.612377292,1.551811659,""
"Swaziland",1989,2.16784782,-0.848520289,"SWZ"
"Sweden",1989,7.016997199,4.380800901,"SWE"
"Switzerland",1989,6.357643751,-5.001040662,"CHE"
"Syrian Arab Republic",1989,1.293299766,-0.703986996,"SYR"
"Tanzania, United Republic of",1989,1.482942939,0.049672352,"TZA"
"Thailand",1989,1.409502356,-0.272028482,"THA"
"Timor-Leste",1989,0.48450272,2.442583222,"TLS"
"Togo",1989,1.110090644,-0.383509493,"TGO"
"Tonga",1989,1.682458185,-0.466788435,"TON"
"Trinidad and Tobago",1989,2.920500841,-1.12747462,"TTO"
"Tunisia",1989,1.517588617,-0.720631369,"TUN"
"Turkey",1989,2.306080468,-0.4205286,"TUR"
"Uganda",1989,1.751350981,-0.710265389,"UGA"
"United Arab Emirates",1989,14.09459416,-11.276262529,"ARE"
"United Kingdom",1989,5.923331943,-4.599061675,"GBR"
"United States of America",1989,9.91554878,-5.847702971,"USA"
"Uruguay",1989,4.593656833,5.040006277,"URY"
"USSR",1989,6.084096287,-1.805630942,"SUUH"
"Venezuela, Bolivarian Republic of",1989,3.061027013,1.367091601,"VEN"
"Viet Nam",1989,0.733414305,-0.001867913,"VNM"
"World",1989,2.681900441,-0.59421008,"WORLD"
"Yemen",1989,0.801759355,0.129473141,"YEM"
"Yugoslav SFR",1989,3.476345523,-1.606258292,"YUG"
"Zambia",1989,1.043674898,2.52648557,"ZMB"
"Zimbabwe",1989,1.539631246,-0.520714171,"ZWE"
