"country","year","footprint","deficit","id"
"Afghanistan",2001,0.605819746,-0.105756695,"AFG"
"Albania",2001,1.5238004,-0.674189732,"ALB"
"Algeria",2001,1.553738283,-1.001941777,"DZA"
"Angola",2001,0.773984297,2.592301623,"AGO"
"Antigua and Barbuda",2001,4.149469288,-3.061572856,"ATG"
"Argentina",2001,3.081955613,3.752541824,"ARG"
"Armenia",2001,1.223877952,-0.67693586,"ARM"
"Aruba",2001,14.49264198,-13.850437911,"ABW"
"Australia",2001,8.085087326,9.185632084,"AUS"
"Austria",2001,5.777327396,-2.531635276,"AUT"
"Azerbaijan",2001,1.9033883,-1.131822402,"AZE"
"Bahamas",2001,5.055130004,6.833252556,"BHS"
"Bahrain",2001,9.861825809,-8.880646008,"BHR"
"Bangladesh",2001,0.579060252,-0.20831226,"BGD"
"Barbados",2001,4.099644083,-3.892016114,"BRB"
"Belarus",2001,3.704350586,-0.88371002,"BLR"
"Belgium",2001,7.64156551,-6.705482808,"BEL"
"Benin",2001,1.116468492,0.0175533289999998,"BEN"
"Bermuda",2001,6.943797939,-6.809636398,"BMU"
"Bhutan",2001,4.343217064,2.044480983,"BTN"
"Bolivia",2001,2.475854434,19.582375326,"BOL"
"Bosnia and Herzegovina",2001,3.019883921,-1.315004602,"BIH"
"Botswana",2001,2.893211366,1.186153006,"BWA"
"Brazil",2001,2.933650728,7.273785992,"BRA"
"Brunei Darussalam",2001,3.644103567,-0.0013538780000002,"BRN"
"Bulgaria",2001,3.416490142,-0.961881272,"BGR"
"Burkina Faso",2001,1.142827733,0.156347604,"BFA"
"Burundi",2001,0.974442768,-0.480976277,"BDI"
"Cabo Verde",2001,1.5504944,-0.839675241,"CPV"
"Cambodia",2001,0.918488233,-0.050944451,"KHM"
"Cameroon",2001,0.970803054,1.102415898,"CMR"
"Canada",2001,8.149838042,8.833515418,"CAN"
"Cayman Islands",2001,4.65352996,-4.224672271,"CYM"
"Central African Republic",2001,1.388900802,8.156340681,"CAF"
"Chad",2001,1.622767421,1.330343566,"TCD"
"Chile",2001,3.379052615,0.404023911,"CHL"
"China",2001,1.998150622,-1.092592381,"CHN"
"Colombia",2001,1.957312577,2.369446476,"COL"
"Comoros",2001,1.121377765,-0.705302682,"COM"
"Congo",2001,0.914582363,14.185907097,"COG"
"Congo, Democratic Republic of",2001,0.887984787,3.294583857,"COD"
"Costa Rica",2001,2.621650025,-0.792304498,"CRI"
"Cote d'Ivoire",2001,1.059133694,1.180770463,"CIV"
"Croatia",2001,3.49292968,-0.711967499,"HRV"
"Cuba",2001,1.830705915,-1.010624979,"CUB"
"Cyprus",2001,5.3839951,-4.901094981,"CYP"
"Czech Republic",2001,5.95023516,-3.267732705,"CZE"
"Denmark",2001,8.318470215,-3.57495204,"DNK"
"Djibouti",2001,1.343965988,-0.302438701,"DJI"
"Dominica",2001,2.501633247,-1.346137615,"DMA"
"Dominican Republic",2001,1.723434078,-1.141408062,"DOM"
"Ecuador",2001,2.119661143,0.661868594,"ECU"
"Egypt",2001,1.635759021,-1.123639654,"EGY"
"El Salvador",2001,1.923785214,-1.257362162,"SLV"
"Equatorial Guinea",2001,2.722516297,3.601564893,"GNQ"
"Eritrea",2001,1.021879278,1.21314531,"ERI"
"Estonia",2001,6.764773868,1.999313567,"EST"
"Ethiopia",2001,1.033045143,-0.46505159,"ETH"
"Fiji",2001,2.858417203,-0.270085276,"FJI"
"Finland",2001,6.769658088,7.072437642,"FIN"
"France",2001,5.453584375,-2.630600518,"FRA"
"French Guiana",2001,2.590899632,158.997343368,"GUF"
"French Polynesia",2001,5.037357429,-3.706194438,"PYF"
"Gabon",2001,1.407172401,32.622456939,"GAB"
"Gambia",2001,1.164488092,0.0890932369999999,"GMB"
"Germany",2001,5.429438466,-3.606937518,"DEU"
"Ghana",2001,1.585020008,-0.216319848,"GHA"
"Greece",2001,5.823689772,-4.052256874,"GRC"
"Grenada",2001,2.545819555,-0.343956425,"GRD"
"Guadeloupe",2001,3.390468846,-2.882630654,"GLP"
"Guatemala",2001,1.779092076,-0.48430598,"GTM"
"Guinea",2001,1.3784049,1.258403382,"GIN"
"Guinea-Bissau",2001,1.55101757,2.147936227,"GNB"
"Guyana",2001,2.155914495,70.256430245,"GUY"
"Haiti",2001,0.562544841,-0.311493658,"HTI"
"Honduras",2001,1.950117058,0.415490021,"HND"
"Hungary",2001,4.083483273,-1.531380058,"HUN"
"India",2001,0.841811968,-0.401050076,"IND"
"Indonesia",2001,1.307564996,0.035664009,"IDN"
"Iran, Islamic Republic of",2001,2.352732234,-1.463058268,"IRN"
"Iraq",2001,1.40161826,-1.118578836,"IRQ"
"Ireland",2001,6.552722327,-2.555312324,"IRL"
"Israel",2001,5.74062432,-5.439328123,"ISR"
"Italy",2001,5.514846861,-4.425226221,"ITA"
