"country","year","footprint","deficit","id"
"Afghanistan",1992,0.716812844,0.042678921,"AFG"
"Albania",1992,1.665522722,-0.891786137,"ALB"
"Algeria",1992,1.487366475,-0.824863172,"DZA"
"Angola",1992,0.775340438,3.538342722,"AGO"
"Antigua and Barbuda",1992,4.283499998,-2.927942159,"ATG"
"Argentina",1992,3.525097523,3.287381566,"ARG"
"Armenia",1992,1.730092359,-1.302718306,"ARM"
"Aruba",1992,11.11918904,-10.241769661,"ABW"
"Australia",1992,7.379363153,10.904452497,"AUS"
"Austria",1992,5.041871417,-1.749078716,"AUT"
"Bahamas",1992,5.516134687,8.049128593,"BHS"
"Bahrain",1992,9.850527569,-8.599940153,"BHR"
"Bangladesh",1992,0.487128994,-0.118129791,"BGD"
"Barbados",1992,3.221406601,-2.986402646,"BRB"
"Belarus",1992,5.595561824,-2.784086769,"BLR"
"Belgium",1992,7.080821441,-6.151619247,"BEL"
"Benin",1992,1.113216628,0.185955513,"BEN"
"Bermuda",1992,7.510270622,-7.372463862,"BMU"
"Bhutan",1992,4.414261953,2.320079828,"BTN"
"Bolivia",1992,2.362838861,24.483290179,"BOL"
"Bosnia and Herzegovina",1992,1.860407078,-0.297582337,"BIH"
"Botswana",1992,2.088170604,2.904687768,"BWA"
"Brazil",1992,2.886029345,8.917300805,"BRA"
"Brunei Darussalam",1992,3.333206386,1.257942743,"BRN"
"Bulgaria",1992,3.511019106,-1.18376989,"BGR"
"Burkina Faso",1992,1.404026124,0.105126996,"BFA"
"Burundi",1992,1.037941116,-0.345867591,"BDI"
"Cabo Verde",1992,1.808427752,-0.976974202,"CPV"
"Cambodia",1992,0.916043346,0.042494167,"KHM"
"Cameroon",1992,1.027575297,1.583041481,"CMR"
"Canada",1992,8.215159668,10.309631852,"CAN"
"Central African Republic",1992,1.664446078,9.946796432,"CAF"
"Chad",1992,1.550401607,2.29505404,"TCD"
"Chile",1992,3.515733372,0.588059791,"CHL"
"China",1992,1.626407878,-0.766609894,"CHN"
"Colombia",1992,2.082403486,3.149227382,"COL"
"Comoros",1992,1.414787623,-0.930316579,"COM"
"Congo",1992,1.174181277,17.980573393,"COG"
"Congo, Democratic Republic of",1992,1.010392174,4.597319837,"COD"
"Costa Rica",1992,2.669043262,-0.347051375,"CRI"
"Cote d'Ivoire",1992,1.15234742,1.324601784,"CIV"
"Croatia",1992,1.998977369,0.450704065,"HRV"
"Cuba",1992,1.83764464,-1.014822693,"CUB"
"Cyprus",1992,5.161910189,-4.465178847,"CYP"
"Czechoslovakia",1992,5.784469134,-3.400852515,"CSHH"
"Denmark",1992,8.232139226,-3.854347539,"DNK"
"Djibouti",1992,1.129161472,-0.094966146,"DJI"
"Dominica",1992,1.991721284,-0.74566228,"DMA"
"Dominican Republic",1992,1.22920583,-0.598441598,"DOM"
"Ecuador",1992,1.859021463,1.523104726,"ECU"
"Egypt",1992,1.42636408,-0.959896148,"EGY"
"El Salvador",1992,1.457824247,-0.63864798,"SLV"
"Equatorial Guinea",1992,1.060097899,7.88572253,"GNQ"
"Estonia",1992,5.854932704,2.157313687,"EST"
"Ethiopia PDR",1992,1.227516732,-0.321209047,"ETH"
"Fiji",1992,2.024427838,0.81772784,"FJI"
"Finland",1992,5.662302594,8.078843876,"FIN"
"France",1992,5.562156658,-2.622009222,"FRA"
"French Polynesia",1992,3.811454777,-2.521889882,"PYF"
"Gabon",1992,1.598726083,41.086818737,"GAB"
"Gambia",1992,1.142215534,0.263202175,"GMB"
"Germany",1992,6.178308351,-4.615974818,"DEU"
"Ghana",1992,1.268403362,0.186627815,"GHA"
"Greece",1992,4.865779846,-3.06979189,"GRC"
"Guadeloupe",1992,3.669657444,-3.108933685,"GLP"
"Guatemala",1992,1.441547164,0.14456274,"GTM"
"Guinea",1992,1.230468327,2.225614008,"GIN"
"Guinea-Bissau",1992,1.764480181,2.537161687,"GNB"
"Guyana",1992,1.859441725,72.881938865,"GUY"
"Haiti",1992,0.594990972,-0.261184859,"HTI"
"Honduras",1992,1.658602983,1.583108807,"HND"
"Hungary",1992,3.191283182,-1.118409402,"HUN"
"India",1992,0.801536108,-0.340435642,"IND"
"Indonesia",1992,1.259955668,0.283463735,"IDN"
"Iran, Islamic Republic of",1992,1.668416864,-0.671523466,"IRN"
"Iraq",1992,1.620339968,-1.22936536,"IRQ"
"Ireland",1992,5.916773879,-1.659270778,"IRL"
"Israel",1992,4.887673286,-4.491000199,"ISR"
"Italy",1992,5.321412412,-4.188066541,"ITA"
"Jamaica",1992,1.447793812,-0.980531994,"JAM"
"Japan",1992,5.534345716,-4.852019466,"JPN"
"Jordan",1992,1.932997584,-1.647389002,"JOR"
"Kazakhstan",1992,10.30041086,-5.827298125,"KAZ"
"Kenya",1992,1.333018771,-0.490946823,"KEN"
"Korea, Democratic People's Republic of",1992,3.126940538,-2.115269057,"PRK"
"Korea, Republic of",1992,4.152516482,-3.320666713,"KOR"
"Kyrgyzstan",1992,2.209700493,-0.787596756,"KGZ"
