"country","year","overshoot_day","country_3_code","number.of.earth.required"
"French Polynesia",1965,463.34354276197,"PYF",2.4
"French Polynesia",1966,325.685181761147,"PYF",2.4
"French Polynesia",1967,339.623684309035,"PYF",2.4
"French Polynesia",1968,289.558016897428,"PYF",2.4
"French Polynesia",1969,284.981257738926,"PYF",2.4
"French Polynesia",1970,257.344338536604,"PYF",2.4
"French Polynesia",1971,243.874342616854,"PYF",2.4
"French Polynesia",1972,267.830876986951,"PYF",2.4
"French Polynesia",1973,262.406261431277,"PYF",2.4
"French Polynesia",1974,237.488812038339,"PYF",2.4
"French Polynesia",1975,252.261599796659,"PYF",2.4
"French Polynesia",1976,247.264709890273,"PYF",2.4
"French Polynesia",1977,256.222697218628,"PYF",2.4
"French Polynesia",1978,223.019671777134,"PYF",2.4
"French Polynesia",1979,214.989038683413,"PYF",2.4
"French Polynesia",1980,225.827044019721,"PYF",2.4
"French Polynesia",1981,219.653445265206,"PYF",2.4
"French Polynesia",1982,216.882934019385,"PYF",2.4
"French Polynesia",1983,202.009125378089,"PYF",2.4
"French Polynesia",1984,190.976441024654,"PYF",2.4
"French Polynesia",1985,188.816246813054,"PYF",2.4
"French Polynesia",1986,182.299846634017,"PYF",2.4
"French Polynesia",1987,178.044589993786,"PYF",2.4
"French Polynesia",1988,181.335750863852,"PYF",2.4
"French Polynesia",1989,184.171734660547,"PYF",2.4
"French Polynesia",1990,180.954609608682,"PYF",2.4
"French Polynesia",1991,190.672559568276,"PYF",2.4
"French Polynesia",1992,194.832298014351,"PYF",2.4
"French Polynesia",1993,183.016391483615,"PYF",2.4
"French Polynesia",1994,176.641891577564,"PYF",2.4
"French Polynesia",1995,169.396603615913,"PYF",2.4
"French Polynesia",1996,174.773772614924,"PYF",2.4
"French Polynesia",1997,161.226536442704,"PYF",2.4
"French Polynesia",1998,151.570391151569,"PYF",2.4
"French Polynesia",1999,147.845375445456,"PYF",2.4
"French Polynesia",2000,146.808768655403,"PYF",2.4
"French Polynesia",2001,134.876256291316,"PYF",2.4
"French Polynesia",2002,135.605573775357,"PYF",2.4
"French Polynesia",2003,132.656303170696,"PYF",2.4
"French Polynesia",2004,130.916791312758,"PYF",2.4
"French Polynesia",2005,131.154526421436,"PYF",2.4
"French Polynesia",2006,135.190669625198,"PYF",2.4
"French Polynesia",2007,126.575659345481,"PYF",2.4
"French Polynesia",2008,132.750842068517,"PYF",2.4
"French Polynesia",2009,135.456335938704,"PYF",2.4
"French Polynesia",2010,136.460518483414,"PYF",2.4
"French Polynesia",2011,142.045520942304,"PYF",2.4
"French Polynesia",2012,145.978871678838,"PYF",2.4
"French Polynesia",2013,149.605513296601,"PYF",2.4
"French Polynesia",2014,149.657851654616,"PYF",2.4
