"country","year","overshoot_day","country_3_code","number.of.earth.required"
"Ireland",1967,232.005934657299,"IRL",2.8
"Ireland",1968,202.260992649954,"IRL",2.8
"Ireland",1969,194.219332016953,"IRL",2.8
"Ireland",1970,185.219801913638,"IRL",2.8
"Ireland",1971,173.976693057414,"IRL",2.8
"Ireland",1972,168.246283160462,"IRL",2.8
"Ireland",1973,164.115280892453,"IRL",2.8
"Ireland",1974,161.210334777185,"IRL",2.8
"Ireland",1975,188.764888078044,"IRL",2.8
"Ireland",1976,170.180434674504,"IRL",2.8
"Ireland",1977,158.023568674761,"IRL",2.8
"Ireland",1978,165.322691917231,"IRL",2.8
"Ireland",1979,140.534260876083,"IRL",2.8
"Ireland",1980,157.69087356128,"IRL",2.8
"Ireland",1981,151.080151636596,"IRL",2.8
"Ireland",1982,155.74685928831,"IRL",2.8
"Ireland",1983,161.161330473874,"IRL",2.8
"Ireland",1984,157.638922595531,"IRL",2.8
"Ireland",1985,145.496214263559,"IRL",2.8
"Ireland",1986,140.75198043874,"IRL",2.8
"Ireland",1987,135.233457223828,"IRL",2.8
"Ireland",1988,138.531147058816,"IRL",2.8
"Ireland",1989,131.673503958528,"IRL",2.8
"Ireland",1990,118.630657439532,"IRL",2.8
"Ireland",1991,116.86673760549,"IRL",2.8
"Ireland",1992,125.506654472943,"IRL",2.8
"Ireland",1993,130.128984683782,"IRL",2.8
"Ireland",1994,117.085445551934,"IRL",2.8
"Ireland",1995,115.29705309135,"IRL",2.8
"Ireland",1996,108.543631471138,"IRL",2.8
"Ireland",1997,119.081267530083,"IRL",2.8
"Ireland",1998,110.343782034089,"IRL",2.8
"Ireland",1999,102.372791513623,"IRL",2.8
"Ireland",2000,105.744569621997,"IRL",2.8
"Ireland",2001,103.68513674284,"IRL",2.8
"Ireland",2002,109.438847798631,"IRL",2.8
"Ireland",2003,116.76853420692,"IRL",2.8
"Ireland",2004,116.074059891005,"IRL",2.8
"Ireland",2005,110.868849254037,"IRL",2.8
"Ireland",2006,101.639428701653,"IRL",2.8
"Ireland",2007,105.127535139128,"IRL",2.8
"Ireland",2008,108.744583901319,"IRL",2.8
"Ireland",2009,124.652101104725,"IRL",2.8
"Ireland",2010,124.898394248252,"IRL",2.8
"Ireland",2011,138.905878478193,"IRL",2.8
"Ireland",2012,136.037017461351,"IRL",2.8
"Ireland",2013,134.080151380948,"IRL",2.8
"Ireland",2014,130.442267995886,"IRL",2.8
