"country","year","overshoot_day","country_3_code","number.of.earth.required"
"Gambia",1961,1017.62788757261,"GMB",0.6
"Gambia",1962,974.69072946909,"GMB",0.6
"Gambia",1963,904.362987023453,"GMB",0.6
"Gambia",1964,883.886552961101,"GMB",0.6
"Gambia",1965,850.244464646784,"GMB",0.6
"Gambia",1966,786.34740025281,"GMB",0.6
"Gambia",1967,912.042390394312,"GMB",0.6
"Gambia",1968,821.144083975509,"GMB",0.6
"Gambia",1969,875.600037543069,"GMB",0.6
"Gambia",1970,784.710953466996,"GMB",0.6
"Gambia",1971,711.078172874379,"GMB",0.6
"Gambia",1972,816.551929133535,"GMB",0.6
"Gambia",1973,670.017068594107,"GMB",0.6
"Gambia",1974,821.326530735005,"GMB",0.6
"Gambia",1975,882.863252987576,"GMB",0.6
"Gambia",1976,888.43663294589,"GMB",0.6
"Gambia",1977,927.807156357831,"GMB",0.6
"Gambia",1978,625.376507128913,"GMB",0.6
"Gambia",1979,840.178636857307,"GMB",0.6
"Gambia",1980,810.773123717511,"GMB",0.6
"Gambia",1981,592.522205372364,"GMB",0.6
"Gambia",1982,582.947799142334,"GMB",0.6
"Gambia",1983,739.958476144066,"GMB",0.6
"Gambia",1984,679.750398625888,"GMB",0.6
"Gambia",1985,673.889237581021,"GMB",0.6
"Gambia",1986,625.958680034237,"GMB",0.6
"Gambia",1987,570.998785919731,"GMB",0.6
"Gambia",1988,614.830904977095,"GMB",0.6
"Gambia",1989,625.835896800428,"GMB",0.6
"Gambia",1990,667.692107957989,"GMB",0.6
"Gambia",1991,602.711719587995,"GMB",0.6
"Gambia",1992,650.135195557957,"GMB",0.6
"Gambia",1993,645.791634872394,"GMB",0.6
"Gambia",1994,646.234198586935,"GMB",0.6
"Gambia",1995,647.585791251431,"GMB",0.6
"Gambia",1996,660.749373905126,"GMB",0.6
"Gambia",1997,605.184546985796,"GMB",0.6
"Gambia",1998,633.305593276363,"GMB",0.6
"Gambia",1999,537.306301244281,"GMB",0.6
"Gambia",2000,565.091449269514,"GMB",0.6
"Gambia",2001,583.449421005981,"GMB",0.6
"Gambia",2002,639.695108706149,"GMB",0.6
"Gambia",2003,545.252025106314,"GMB",0.6
"Gambia",2004,547.057002351307,"GMB",0.6
"Gambia",2005,581.224821201369,"GMB",0.6
"Gambia",2006,579.644214783169,"GMB",0.6
"Gambia",2007,534.470565358816,"GMB",0.6
"Gambia",2008,535.225317522291,"GMB",0.6
"Gambia",2009,509.705934296411,"GMB",0.6
"Gambia",2010,451.730057552246,"GMB",0.6
"Gambia",2011,585.366445769261,"GMB",0.6
"Gambia",2012,613.235928202151,"GMB",0.6
"Gambia",2013,659.698195884256,"GMB",0.6
"Gambia",2014,636.46151416085,"GMB",0.6
