"country","year","overshoot_day","country_3_code","number.of.earth.required"
"France",1961,269.732068104875,"FRA",2.8
"France",1962,248.679978888115,"FRA",2.8
"France",1963,240.471592032789,"FRA",2.8
"France",1964,227.897959328295,"FRA",2.8
"France",1965,223.008739506485,"FRA",2.8
"France",1966,221.411462791245,"FRA",2.8
"France",1967,207.826291527782,"FRA",2.8
"France",1968,203.040412964859,"FRA",2.8
"France",1969,189.533045360589,"FRA",2.8
"France",1970,175.117392479801,"FRA",2.8
"France",1971,167.199467785156,"FRA",2.8
"France",1972,158.486354461968,"FRA",2.8
"France",1973,149.494726364574,"FRA",2.8
"France",1974,153.730196815346,"FRA",2.8
"France",1975,165.524001702136,"FRA",2.8
"France",1976,152.320339490872,"FRA",2.8
"France",1977,150.039576697216,"FRA",2.8
"France",1978,145.321141191286,"FRA",2.8
"France",1979,140.542501971645,"FRA",2.8
"France",1980,139.197490763633,"FRA",2.8
"France",1981,156.086902241223,"FRA",2.8
"France",1982,154.246035170897,"FRA",2.8
"France",1983,160.882572528714,"FRA",2.8
"France",1984,159.677517311768,"FRA",2.8
"France",1985,161.25718970723,"FRA",2.8
"France",1986,156.169784153329,"FRA",2.8
"France",1987,148.047457686399,"FRA",2.8
"France",1988,139.480815481328,"FRA",2.8
"France",1989,135.74124252021,"FRA",2.8
"France",1990,135.247827546083,"FRA",2.8
"France",1991,128.094312017115,"FRA",2.8
"France",1992,133.508374091983,"FRA",2.8
"France",1993,144.555651421609,"FRA",2.8
"France",1994,135.077633203833,"FRA",2.8
"France",1995,133.903486405982,"FRA",2.8
"France",1996,132.424512205239,"FRA",2.8
"France",1997,133.459434818876,"FRA",2.8
"France",1998,123.92933811213,"FRA",2.8
"France",1999,128.10771217179,"FRA",2.8
"France",2000,123.01421082904,"FRA",2.8
"France",2001,124.582266979008,"FRA",2.8
"France",2002,122.036375571794,"FRA",2.8
"France",2003,127.811530205322,"FRA",2.8
"France",2004,119.863954820088,"FRA",2.8
"France",2005,120.215119270047,"FRA",2.8
"France",2006,118.864469880382,"FRA",2.8
"France",2007,115.313700510192,"FRA",2.8
"France",2008,114.036345620758,"FRA",2.8
"France",2009,119.74997038717,"FRA",2.8
"France",2010,119.670782696605,"FRA",2.8
"France",2011,123.567788934143,"FRA",2.8
"France",2012,123.497656457096,"FRA",2.8
"France",2013,128.126564709081,"FRA",2.8
"France",2014,130.67987480541,"FRA",2.8
