"country","year","overshoot_day","country_3_code","number.of.earth.required"
"China",1961,1192.26421357441,"CHN",2.2
"China",1962,1235.80635536601,"CHN",2.2
"China",1963,1202.00639270552,"CHN",2.2
"China",1964,1167.63289709509,"CHN",2.2
"China",1965,1108.96966942538,"CHN",2.2
"China",1966,1058.71885352825,"CHN",2.2
"China",1967,1104.81447756065,"CHN",2.2
"China",1968,1101.1149353225,"CHN",2.2
"China",1969,1041.90848404086,"CHN",2.2
"China",1970,921.96211315211,"CHN",2.2
"China",1971,881.348528020287,"CHN",2.2
"China",1972,852.692298596054,"CHN",2.2
"China",1973,820.998800905109,"CHN",2.2
"China",1974,805.08362417284,"CHN",2.2
"China",1975,755.105674351793,"CHN",2.2
"China",1976,736.612868311043,"CHN",2.2
"China",1977,702.422940036928,"CHN",2.2
"China",1978,648.204768222281,"CHN",2.2
"China",1979,617.087824737616,"CHN",2.2
"China",1980,631.989837370763,"CHN",2.2
"China",1981,633.659029810513,"CHN",2.2
"China",1982,610.301037238028,"CHN",2.2
"China",1983,580.517291609442,"CHN",2.2
"China",1984,557.840861498316,"CHN",2.2
"China",1985,566.250282066118,"CHN",2.2
"China",1986,549.080458445318,"CHN",2.2
"China",1987,519.477302505871,"CHN",2.2
"China",1988,502.563121895666,"CHN",2.2
"China",1989,495.409621114817,"CHN",2.2
"China",1990,489.41529822419,"CHN",2.2
"China",1991,472.080391416346,"CHN",2.2
"China",1992,456.585643405833,"CHN",2.2
"China",1993,428.659578355662,"CHN",2.2
"China",1994,415.365397725464,"CHN",2.2
"China",1995,382.110616442058,"CHN",2.2
"China",1996,375.601342817245,"CHN",2.2
"China",1997,372.932378802899,"CHN",2.2
"China",1998,363.534100224265,"CHN",2.2
"China",1999,363.616518584337,"CHN",2.2
"China",2000,351.551777498761,"CHN",2.2
"China",2001,340.024374395681,"CHN",2.2
"China",2002,322.123544245718,"CHN",2.2
"China",2003,296.140764015445,"CHN",2.2
"China",2004,269.346597275784,"CHN",2.2
"China",2005,249.561399089049,"CHN",2.2
"China",2006,233.945937577045,"CHN",2.2
"China",2007,221.056882757303,"CHN",2.2
"China",2008,215.259976731028,"CHN",2.2
"China",2009,196.2293693734,"CHN",2.2
"China",2010,184.684369087663,"CHN",2.2
"China",2011,173.838741068512,"CHN",2.2
"China",2012,168.64925237518,"CHN",2.2
"China",2013,164.990209144137,"CHN",2.2
"China",2014,165.485688607284,"CHN",2.2
