"country","year","overshoot_day","country_3_code","number.of.earth.required"
"USSR",1961,289.588755550605,"SUUH",NA
"USSR",1962,279.928734761598,"SUUH",NA
"USSR",1963,269.056014191237,"SUUH",NA
"USSR",1964,247.268119465014,"SUUH",NA
"USSR",1965,243.533960722201,"SUUH",NA
"USSR",1966,225.889391593597,"SUUH",NA
"USSR",1967,221.355962283162,"SUUH",NA
"USSR",1968,211.499625431391,"SUUH",NA
"USSR",1969,206.2466370462,"SUUH",NA
"USSR",1970,192.297396207274,"SUUH",NA
"USSR",1971,187.179183775349,"SUUH",NA
"USSR",1972,176.959352353872,"SUUH",NA
"USSR",1973,161.619215005838,"SUUH",NA
"USSR",1974,159.685178972279,"SUUH",NA
"USSR",1975,154.690764672916,"SUUH",NA
"USSR",1976,145.777012300933,"SUUH",NA
"USSR",1977,146.683411665086,"SUUH",NA
"USSR",1978,142.878359350205,"SUUH",NA
"USSR",1979,140.938194761127,"SUUH",NA
"USSR",1980,137.0405073923,"SUUH",NA
"USSR",1981,141.091436477297,"SUUH",NA
"USSR",1982,139.215647702673,"SUUH",NA
"USSR",1983,136.749192984266,"SUUH",NA
"USSR",1984,136.86767107874,"SUUH",NA
"USSR",1985,133.464873679439,"SUUH",NA
"USSR",1986,130.269319283063,"SUUH",NA
"USSR",1987,125.284670611322,"SUUH",NA
"USSR",1988,127.156011410617,"SUUH",NA
"USSR",1989,125.245761461918,"SUUH",NA
"USSR",1990,128.616503874754,"SUUH",NA
"USSR",1991,131.650128405366,"SUUH",NA
