"country","year","overshoot_day","country_3_code","number.of.earth.required"
"Germany",1961,267.028060261639,"DEU",3
"Germany",1962,243.875947996608,"DEU",3
"Germany",1963,235.721688768729,"DEU",3
"Germany",1964,224.791636734886,"DEU",3
"Germany",1965,217.642327891608,"DEU",3
"Germany",1966,217.551780315557,"DEU",3
"Germany",1967,216.488270222404,"DEU",3
"Germany",1968,201.716110168776,"DEU",3
"Germany",1969,184.201875672247,"DEU",3
"Germany",1970,144.467131311063,"DEU",3
"Germany",1971,141.594505649445,"DEU",3
"Germany",1972,134.40064183522,"DEU",3
"Germany",1973,130.402244289454,"DEU",3
"Germany",1974,134.997306754413,"DEU",3
"Germany",1975,137.992784775499,"DEU",3
"Germany",1976,129.139428503331,"DEU",3
"Germany",1977,127.524513825577,"DEU",3
"Germany",1978,122.493734773339,"DEU",3
"Germany",1979,115.706855853516,"DEU",3
"Germany",1980,118.163308907967,"DEU",3
"Germany",1981,124.623167908548,"DEU",3
"Germany",1982,126.636216696987,"DEU",3
"Germany",1983,124.05538954843,"DEU",3
"Germany",1984,121.723646279982,"DEU",3
"Germany",1985,119.210343209754,"DEU",3
"Germany",1986,117.434796477033,"DEU",3
"Germany",1987,116.989396020876,"DEU",3
"Germany",1988,114.353601654169,"DEU",3
"Germany",1989,115.097399927903,"DEU",3
"Germany",1990,109.587718640443,"DEU",3
"Germany",1991,116.02804330745,"DEU",3
"Germany",1992,120.193821574499,"DEU",3
"Germany",1993,124.154061306408,"DEU",3
"Germany",1994,122.182374296275,"DEU",3
"Germany",1995,121.42925858879,"DEU",3
"Germany",1996,123.080895933005,"DEU",3
"Germany",1997,123.894311341297,"DEU",3
"Germany",1998,122.202748958301,"DEU",3
"Germany",1999,129.441366911156,"DEU",3
"Germany",2000,124.638095397041,"DEU",3
"Germany",2001,125.136311556592,"DEU",3
"Germany",2002,129.276487026083,"DEU",3
"Germany",2003,125.267501302881,"DEU",3
"Germany",2004,124.116306181568,"DEU",3
"Germany",2005,125.843523209803,"DEU",3
"Germany",2006,118.784748720245,"DEU",3
"Germany",2007,117.640524222138,"DEU",3
"Germany",2008,120.393195120025,"DEU",3
"Germany",2009,125.144622663222,"DEU",3
"Germany",2010,115.741577470256,"DEU",3
"Germany",2011,116.637975103166,"DEU",3
"Germany",2012,118.891556206563,"DEU",3
"Germany",2013,119.11561142449,"DEU",3
"Germany",2014,121.634792670318,"DEU",3
