"country","year","overshoot_day","country_3_code","number.of.earth.required"
"Sierra Leone",1961,717.4077927807,"SLE",0.7
"Sierra Leone",1962,697.348796837697,"SLE",0.7
"Sierra Leone",1963,690.026319150938,"SLE",0.7
"Sierra Leone",1964,690.841567294168,"SLE",0.7
"Sierra Leone",1965,683.167431222809,"SLE",0.7
"Sierra Leone",1966,670.894838695216,"SLE",0.7
"Sierra Leone",1967,673.944654001176,"SLE",0.7
"Sierra Leone",1968,673.39179253773,"SLE",0.7
"Sierra Leone",1969,616.912051163617,"SLE",0.7
"Sierra Leone",1970,631.018681990903,"SLE",0.7
"Sierra Leone",1971,640.026815327969,"SLE",0.7
"Sierra Leone",1972,651.47919764895,"SLE",0.7
"Sierra Leone",1973,646.09754232808,"SLE",0.7
"Sierra Leone",1974,659.857187770318,"SLE",0.7
"Sierra Leone",1975,679.166639937524,"SLE",0.7
"Sierra Leone",1976,662.400139289802,"SLE",0.7
"Sierra Leone",1977,650.550224347661,"SLE",0.7
"Sierra Leone",1978,625.341430711932,"SLE",0.7
"Sierra Leone",1979,628.118037920045,"SLE",0.7
"Sierra Leone",1980,655.667116559717,"SLE",0.7
"Sierra Leone",1981,665.952222901521,"SLE",0.7
"Sierra Leone",1982,691.118186443256,"SLE",0.7
"Sierra Leone",1983,698.035003798115,"SLE",0.7
"Sierra Leone",1984,718.261059151627,"SLE",0.7
"Sierra Leone",1985,712.295482479735,"SLE",0.7
"Sierra Leone",1986,698.040030200402,"SLE",0.7
"Sierra Leone",1987,719.140847992883,"SLE",0.7
"Sierra Leone",1988,739.609689584732,"SLE",0.7
"Sierra Leone",1989,739.17504380796,"SLE",0.7
"Sierra Leone",1990,675.976139316484,"SLE",0.7
"Sierra Leone",1991,663.890783181662,"SLE",0.7
"Sierra Leone",1992,663.371845509352,"SLE",0.7
"Sierra Leone",1993,661.285911634188,"SLE",0.7
"Sierra Leone",1994,616.338068230789,"SLE",0.7
"Sierra Leone",1995,604.458475276876,"SLE",0.7
"Sierra Leone",1996,592.808349141776,"SLE",0.7
"Sierra Leone",1997,570.005054558908,"SLE",0.7
"Sierra Leone",1998,570.766191636139,"SLE",0.7
"Sierra Leone",1999,607.387538440473,"SLE",0.7
"Sierra Leone",2000,602.523140932275,"SLE",0.7
"Sierra Leone",2001,602.182797906545,"SLE",0.7
"Sierra Leone",2002,582.631615403792,"SLE",0.7
"Sierra Leone",2003,573.577005960319,"SLE",0.7
"Sierra Leone",2004,580.971514918823,"SLE",0.7
"Sierra Leone",2005,589.647947412843,"SLE",0.7
"Sierra Leone",2006,556.267958652772,"SLE",0.7
"Sierra Leone",2007,599.365031077159,"SLE",0.7
"Sierra Leone",2008,565.823806176739,"SLE",0.7
"Sierra Leone",2009,540.206989010734,"SLE",0.7
"Sierra Leone",2010,522.890102649214,"SLE",0.7
"Sierra Leone",2011,511.43899043542,"SLE",0.7
"Sierra Leone",2012,493.594096517717,"SLE",0.7
"Sierra Leone",2013,489.55604406214,"SLE",0.7
"Sierra Leone",2014,500.415347672603,"SLE",0.7
