"country","year","overshoot_day","country_3_code","number.of.earth.required"
"Uganda",1961,582.794948451704,"UGA",0.7
"Uganda",1962,592.392186647235,"UGA",0.7
"Uganda",1963,573.697541025728,"UGA",0.7
"Uganda",1964,569.423416629887,"UGA",0.7
"Uganda",1965,578.293983011488,"UGA",0.7
"Uganda",1966,573.026367324229,"UGA",0.7
"Uganda",1967,534.271918196917,"UGA",0.7
"Uganda",1968,511.996226837683,"UGA",0.7
"Uganda",1969,486.378232973359,"UGA",0.7
"Uganda",1970,466.309539517819,"UGA",0.7
"Uganda",1971,458.931712326489,"UGA",0.7
"Uganda",1972,439.974157596291,"UGA",0.7
"Uganda",1973,442.360118568221,"UGA",0.7
"Uganda",1974,433.12915306414,"UGA",0.7
"Uganda",1975,421.403342742095,"UGA",0.7
"Uganda",1976,428.818316513772,"UGA",0.7
"Uganda",1977,416.496203119319,"UGA",0.7
"Uganda",1978,411.225024369529,"UGA",0.7
"Uganda",1979,447.789690071052,"UGA",0.7
"Uganda",1980,457.088550951631,"UGA",0.7
"Uganda",1981,455.297388371441,"UGA",0.7
"Uganda",1982,435.682291141353,"UGA",0.7
"Uganda",1983,422.537854057505,"UGA",0.7
"Uganda",1984,429.966325915902,"UGA",0.7
"Uganda",1985,445.155884454514,"UGA",0.7
"Uganda",1986,434.361024859033,"UGA",0.7
"Uganda",1987,449.945387912863,"UGA",0.7
"Uganda",1988,441.420242528508,"UGA",0.7
"Uganda",1989,435.096833188285,"UGA",0.7
"Uganda",1990,431.565752074643,"UGA",0.7
"Uganda",1991,440.566923037535,"UGA",0.7
"Uganda",1992,426.509647690903,"UGA",0.7
"Uganda",1993,434.462744540639,"UGA",0.7
"Uganda",1994,442.50246923027,"UGA",0.7
"Uganda",1995,441.78400850938,"UGA",0.7
"Uganda",1996,468.737133806293,"UGA",0.7
"Uganda",1997,457.409835762337,"UGA",0.7
"Uganda",1998,435.605881570013,"UGA",0.7
"Uganda",1999,438.61602387756,"UGA",0.7
"Uganda",2000,445.564421222989,"UGA",0.7
"Uganda",2001,438.345237608452,"UGA",0.7
"Uganda",2002,438.659904520306,"UGA",0.7
"Uganda",2003,424.551631372461,"UGA",0.7
"Uganda",2004,421.344486093227,"UGA",0.7
"Uganda",2005,419.055248079602,"UGA",0.7
"Uganda",2006,427.609281788379,"UGA",0.7
"Uganda",2007,427.442705066092,"UGA",0.7
"Uganda",2008,465.34925554248,"UGA",0.7
"Uganda",2009,466.509399865789,"UGA",0.7
"Uganda",2010,470.094619862791,"UGA",0.7
"Uganda",2011,477.237747802268,"UGA",0.7
"Uganda",2012,497.528892773286,"UGA",0.7
"Uganda",2013,513.093044766708,"UGA",0.7
"Uganda",2014,517.247790680786,"UGA",0.7
