"country","year","overshoot_day","country_3_code","number.of.earth.required"
"Chad",1961,517.545048423828,"TCD",1
"Chad",1962,510.207264636833,"TCD",1
"Chad",1963,488.664987383687,"TCD",1
"Chad",1964,501.552267911258,"TCD",1
"Chad",1965,488.868080053007,"TCD",1
"Chad",1966,495.50686197158,"TCD",1
"Chad",1967,479.10789483847,"TCD",1
"Chad",1968,468.367003054366,"TCD",1
"Chad",1969,487.114155253527,"TCD",1
"Chad",1970,488.309940040729,"TCD",1
"Chad",1971,493.421202435354,"TCD",1
"Chad",1972,471.695891209422,"TCD",1
"Chad",1973,496.402822384984,"TCD",1
"Chad",1974,549.578952616411,"TCD",1
"Chad",1975,544.118507600733,"TCD",1
"Chad",1976,547.94002990138,"TCD",1
"Chad",1977,509.513413980099,"TCD",1
"Chad",1978,501.226058226526,"TCD",1
"Chad",1979,495.214579907454,"TCD",1
"Chad",1980,487.716040106476,"TCD",1
"Chad",1981,486.949857416172,"TCD",1
"Chad",1982,471.391230881276,"TCD",1
"Chad",1983,469.45235695107,"TCD",1
"Chad",1984,542.515838126423,"TCD",1
"Chad",1985,516.722008796572,"TCD",1
"Chad",1986,501.38858420436,"TCD",1
"Chad",1987,501.22764072012,"TCD",1
"Chad",1988,489.117008552802,"TCD",1
"Chad",1989,495.326569460818,"TCD",1
"Chad",1990,503.245747895825,"TCD",1
"Chad",1991,478.798741034522,"TCD",1
"Chad",1992,478.969124813745,"TCD",1
"Chad",1993,489.912236756827,"TCD",1
"Chad",1994,479.40999445284,"TCD",1
"Chad",1995,478.731145951923,"TCD",1
"Chad",1996,476.07795933694,"TCD",1
"Chad",1997,450.114417931401,"TCD",1
"Chad",1998,422.657008014078,"TCD",1
"Chad",1999,438.358150517919,"TCD",1
"Chad",2000,442.300789203663,"TCD",1
"Chad",2001,418.679785971394,"TCD",1
"Chad",2002,436.192050456419,"TCD",1
"Chad",2003,422.564656567674,"TCD",1
"Chad",2004,453.542271911452,"TCD",1
"Chad",2005,436.046007786935,"TCD",1
"Chad",2006,435.213976220301,"TCD",1
"Chad",2007,420.982912381146,"TCD",1
"Chad",2008,426.447170672112,"TCD",1
"Chad",2009,431.272676404314,"TCD",1
"Chad",2010,363.679891180966,"TCD",1
"Chad",2011,423.918854215533,"TCD",1
"Chad",2012,364.036050670366,"TCD",1
"Chad",2013,389.838800578151,"TCD",1
"Chad",2014,374.673568422062,"TCD",1
