"country","year","overshoot_day","country_3_code","number.of.earth.required"
"Cayman Islands",1996,126.734839654114,"CYM",3.3
"Cayman Islands",1997,127.606091703444,"CYM",3.3
"Cayman Islands",1998,130.81485919787,"CYM",3.3
"Cayman Islands",1999,128.424017236017,"CYM",3.3
"Cayman Islands",2000,121.916820149489,"CYM",3.3
"Cayman Islands",2001,146.000972963182,"CYM",3.3
"Cayman Islands",2002,140.110314654051,"CYM",3.3
"Cayman Islands",2003,139.311557088156,"CYM",3.3
"Cayman Islands",2004,154.645483656598,"CYM",3.3
"Cayman Islands",2005,139.240501141528,"CYM",3.3
"Cayman Islands",2006,146.886535779741,"CYM",3.3
"Cayman Islands",2007,120.600204903174,"CYM",3.3
"Cayman Islands",2008,126.881499464905,"CYM",3.3
"Cayman Islands",2009,116.508996559098,"CYM",3.3
"Cayman Islands",2010,87.2303398225322,"CYM",3.3
"Cayman Islands",2011,95.6905538844693,"CYM",3.3
"Cayman Islands",2012,113.29358272093,"CYM",3.3
"Cayman Islands",2013,110.890534404356,"CYM",3.3
"Cayman Islands",2014,112.069443826929,"CYM",3.3
