"country","year","overshoot_day","country_3_code","number.of.earth.required"
"Sri Lanka",1961,1420.12718967385,"LKA",0.9
"Sri Lanka",1962,1370.15628863496,"LKA",0.9
"Sri Lanka",1963,1352.9935002441,"LKA",0.9
"Sri Lanka",1964,1276.38685363977,"LKA",0.9
"Sri Lanka",1965,1312.58244617123,"LKA",0.9
"Sri Lanka",1966,1237.8869372363,"LKA",0.9
"Sri Lanka",1967,1168.93033639737,"LKA",0.9
"Sri Lanka",1968,1129.95411839344,"LKA",0.9
"Sri Lanka",1969,1084.4755791994,"LKA",0.9
"Sri Lanka",1970,1108.28437498342,"LKA",0.9
"Sri Lanka",1971,1212.28426714331,"LKA",0.9
"Sri Lanka",1972,1167.50229533561,"LKA",0.9
"Sri Lanka",1973,1144.47372551016,"LKA",0.9
"Sri Lanka",1974,1151.84659708217,"LKA",0.9
"Sri Lanka",1975,1203.38490278842,"LKA",0.9
"Sri Lanka",1976,1169.31065511906,"LKA",0.9
"Sri Lanka",1977,1059.82566553808,"LKA",0.9
"Sri Lanka",1978,1049.51377218945,"LKA",0.9
"Sri Lanka",1979,937.527825307556,"LKA",0.9
"Sri Lanka",1980,914.233800872499,"LKA",0.9
"Sri Lanka",1981,950.773623139011,"LKA",0.9
"Sri Lanka",1982,954.464289943347,"LKA",0.9
"Sri Lanka",1983,890.30032794574,"LKA",0.9
"Sri Lanka",1984,941.876075286792,"LKA",0.9
"Sri Lanka",1985,924.503360787877,"LKA",0.9
"Sri Lanka",1986,918.978456776843,"LKA",0.9
"Sri Lanka",1987,935.167223394451,"LKA",0.9
"Sri Lanka",1988,875.807412401868,"LKA",0.9
"Sri Lanka",1989,888.926616076651,"LKA",0.9
"Sri Lanka",1990,845.946768198202,"LKA",0.9
"Sri Lanka",1991,759.118372856685,"LKA",0.9
"Sri Lanka",1992,725.490833416779,"LKA",0.9
"Sri Lanka",1993,677.006697303475,"LKA",0.9
"Sri Lanka",1994,632.968956013596,"LKA",0.9
"Sri Lanka",1995,617.805481394099,"LKA",0.9
"Sri Lanka",1996,593.466069676289,"LKA",0.9
"Sri Lanka",1997,599.196925618366,"LKA",0.9
"Sri Lanka",1998,597.007175899869,"LKA",0.9
"Sri Lanka",1999,561.413747601507,"LKA",0.9
"Sri Lanka",2000,546.642911816696,"LKA",0.9
"Sri Lanka",2001,571.990533314909,"LKA",0.9
"Sri Lanka",2002,543.942809421729,"LKA",0.9
"Sri Lanka",2003,501.246845428527,"LKA",0.9
"Sri Lanka",2004,506.656964079923,"LKA",0.9
"Sri Lanka",2005,514.052528125417,"LKA",0.9
"Sri Lanka",2006,489.736137549349,"LKA",0.9
"Sri Lanka",2007,478.032944070723,"LKA",0.9
"Sri Lanka",2008,477.766933380456,"LKA",0.9
"Sri Lanka",2009,485.657739651601,"LKA",0.9
"Sri Lanka",2010,442.559420865775,"LKA",0.9
"Sri Lanka",2011,411.503840647502,"LKA",0.9
"Sri Lanka",2012,408.988588277832,"LKA",0.9
"Sri Lanka",2013,427.356639963832,"LKA",0.9
"Sri Lanka",2014,400.756163228977,"LKA",0.9
