"country","year","overshoot_day","country_3_code","number.of.earth.required"
"Micronesia, Federated States of",1995,441.87913447478,"FSM",3.4
"Micronesia, Federated States of",1996,443.077127718956,"FSM",3.4
"Micronesia, Federated States of",1997,437.89143503471,"FSM",3.4
"Micronesia, Federated States of",1998,378.399218093078,"FSM",3.4
"Micronesia, Federated States of",1999,345.829474506159,"FSM",3.4
"Micronesia, Federated States of",2000,285.679694210878,"FSM",3.4
"Micronesia, Federated States of",2001,278.680384791353,"FSM",3.4
"Micronesia, Federated States of",2002,264.212861260136,"FSM",3.4
"Micronesia, Federated States of",2003,209.298308649675,"FSM",3.4
"Micronesia, Federated States of",2004,205.530245971029,"FSM",3.4
"Micronesia, Federated States of",2005,213.753503995696,"FSM",3.4
"Micronesia, Federated States of",2006,291.703004587318,"FSM",3.4
"Micronesia, Federated States of",2007,241.081361523835,"FSM",3.4
"Micronesia, Federated States of",2008,220.430701688095,"FSM",3.4
"Micronesia, Federated States of",2009,173.366205366212,"FSM",3.4
"Micronesia, Federated States of",2010,175.01505902714,"FSM",3.4
"Micronesia, Federated States of",2011,144.098241049615,"FSM",3.4
"Micronesia, Federated States of",2012,117.732423502391,"FSM",3.4
"Micronesia, Federated States of",2013,132.181481648048,"FSM",3.4
"Micronesia, Federated States of",2014,107.998070592777,"FSM",3.4
