"country","year","overshoot_day","country_3_code","number.of.earth.required"
"Mauritania",1961,312.802013784046,"MRT",1.4
"Mauritania",1962,310.548776326939,"MRT",1.4
"Mauritania",1963,303.590086971134,"MRT",1.4
"Mauritania",1964,304.884554112295,"MRT",1.4
"Mauritania",1965,295.117235239966,"MRT",1.4
"Mauritania",1966,292.28696357121,"MRT",1.4
"Mauritania",1967,283.852043088984,"MRT",1.4
"Mauritania",1968,274.80205557803,"MRT",1.4
"Mauritania",1969,314.458449127158,"MRT",1.4
"Mauritania",1970,302.18877223656,"MRT",1.4
"Mauritania",1971,307.395995245317,"MRT",1.4
"Mauritania",1972,371.314495451808,"MRT",1.4
"Mauritania",1973,358.188988961926,"MRT",1.4
"Mauritania",1974,409.228014900911,"MRT",1.4
"Mauritania",1975,377.327395921095,"MRT",1.4
"Mauritania",1976,375.343128700827,"MRT",1.4
"Mauritania",1977,368.067190237226,"MRT",1.4
"Mauritania",1978,365.272707645939,"MRT",1.4
"Mauritania",1979,363.887670151293,"MRT",1.4
"Mauritania",1980,352.547729135793,"MRT",1.4
"Mauritania",1981,337.056592256537,"MRT",1.4
"Mauritania",1982,327.551156034793,"MRT",1.4
"Mauritania",1983,337.808074217681,"MRT",1.4
"Mauritania",1984,360.438813673546,"MRT",1.4
"Mauritania",1985,346.165272946245,"MRT",1.4
"Mauritania",1986,351.99308104692,"MRT",1.4
"Mauritania",1987,274.169319888947,"MRT",1.4
"Mauritania",1988,267.043652172221,"MRT",1.4
"Mauritania",1989,276.947164909899,"MRT",1.4
"Mauritania",1990,332.453298293611,"MRT",1.4
"Mauritania",1991,311.668222708776,"MRT",1.4
"Mauritania",1992,327.184630060679,"MRT",1.4
"Mauritania",1993,323.151983988313,"MRT",1.4
"Mauritania",1994,322.682703442048,"MRT",1.4
"Mauritania",1995,358.211933297523,"MRT",1.4
"Mauritania",1996,339.976379655117,"MRT",1.4
"Mauritania",1997,313.811589697001,"MRT",1.4
"Mauritania",1998,281.413098191424,"MRT",1.4
"Mauritania",1999,282.68585168627,"MRT",1.4
"Mauritania",2000,283.776388987159,"MRT",1.4
"Mauritania",2001,275.027311756974,"MRT",1.4
"Mauritania",2002,260.836669832205,"MRT",1.4
"Mauritania",2003,250.117354296293,"MRT",1.4
"Mauritania",2004,243.412586191391,"MRT",1.4
"Mauritania",2005,252.652460120072,"MRT",1.4
"Mauritania",2006,269.278503986949,"MRT",1.4
"Mauritania",2007,267.440973679644,"MRT",1.4
"Mauritania",2008,281.343648160104,"MRT",1.4
"Mauritania",2009,262.97212889899,"MRT",1.4
"Mauritania",2010,253.084864012645,"MRT",1.4
"Mauritania",2011,262.101913193894,"MRT",1.4
"Mauritania",2012,245.873145688995,"MRT",1.4
"Mauritania",2013,249.948008947092,"MRT",1.4
"Mauritania",2014,266.558016196946,"MRT",1.4
