"country","year","overshoot_day","country_3_code","number.of.earth.required"
"Sweden",1961,152.031259118215,"SWE",3.9
"Sweden",1962,150.248339583953,"SWE",3.9
"Sweden",1963,151.473909851493,"SWE",3.9
"Sweden",1964,138.513114109442,"SWE",3.9
"Sweden",1965,128.965202973936,"SWE",3.9
"Sweden",1966,128.880508058692,"SWE",3.9
"Sweden",1967,123.16540529237,"SWE",3.9
"Sweden",1968,144.158079444358,"SWE",3.9
"Sweden",1969,137.988128393514,"SWE",3.9
"Sweden",1970,115.37178349542,"SWE",3.9
"Sweden",1971,112.296892009324,"SWE",3.9
"Sweden",1972,127.151160845406,"SWE",3.9
"Sweden",1973,134.787974515362,"SWE",3.9
"Sweden",1974,117.974000240255,"SWE",3.9
"Sweden",1975,105.144139849317,"SWE",3.9
"Sweden",1976,105.756227156741,"SWE",3.9
"Sweden",1977,119.602536652709,"SWE",3.9
"Sweden",1978,137.790709990352,"SWE",3.9
"Sweden",1979,117.719382679952,"SWE",3.9
"Sweden",1980,120.422438335038,"SWE",3.9
"Sweden",1981,119.998723167413,"SWE",3.9
"Sweden",1982,123.503749924391,"SWE",3.9
"Sweden",1983,129.672713641273,"SWE",3.9
"Sweden",1984,130.434880854026,"SWE",3.9
"Sweden",1985,129.614212879705,"SWE",3.9
"Sweden",1986,120.016530088598,"SWE",3.9
"Sweden",1987,119.819798053973,"SWE",3.9
"Sweden",1988,112.54820021837,"SWE",3.9
"Sweden",1989,108.594495933551,"SWE",3.9
"Sweden",1990,118.82376321082,"SWE",3.9
"Sweden",1991,123.548522146659,"SWE",3.9
"Sweden",1992,126.35924141725,"SWE",3.9
"Sweden",1993,126.907161093788,"SWE",3.9
"Sweden",1994,118.781072135867,"SWE",3.9
"Sweden",1995,104.505908537725,"SWE",3.9
"Sweden",1996,115.123919476647,"SWE",3.9
"Sweden",1997,112.636631761549,"SWE",3.9
"Sweden",1998,111.390902707128,"SWE",3.9
"Sweden",1999,116.294523530488,"SWE",3.9
"Sweden",2000,105.618571860188,"SWE",3.9
"Sweden",2001,108.209294360275,"SWE",3.9
"Sweden",2002,98.6543588826324,"SWE",3.9
"Sweden",2003,96.4146013015903,"SWE",3.9
"Sweden",2004,105.849291398517,"SWE",3.9
"Sweden",2005,77.402298535817,"SWE",3.9
"Sweden",2006,116.845542522072,"SWE",3.9
"Sweden",2007,91.9441566371751,"SWE",3.9
"Sweden",2008,102.972355457946,"SWE",3.9
"Sweden",2009,117.474553771955,"SWE",3.9
"Sweden",2010,93.4808823332337,"SWE",3.9
"Sweden",2011,93.3838217118793,"SWE",3.9
"Sweden",2012,97.5263209571048,"SWE",3.9
"Sweden",2013,100.405360347981,"SWE",3.9
"Sweden",2014,93.1483912079871,"SWE",3.9
