"name","footprint","id"
"Afghanistan",0.66413383,"AFG"
"Albania",1.241209989,"ALB"
"Algeria",1.447929997,"DZA"
"Angola",0.753636066,"AGO"
"Antigua and Barbuda",4.250576466,"ATG"
"Argentina",3.399837128,"ARG"
"Armenia",1.115876509,"ARM"
"Aruba",11.31032702,"ABW"
"Australia",6.564927454,"AUS"
"Austria",5.24351292,"AUT"
"Bahamas",5.197449122,"BHS"
"Bahrain",9.936059275,"BHR"
"Bangladesh",0.464719713,"BGD"
"Barbados",2.949208111,"BRB"
"Belarus",4.312715417,"BLR"
"Belgium",6.928669564,"BEL"
"Benin",1.046478356,"BEN"
"Bermuda",7.874349319,"BMU"
"Bhutan",4.59236286,"BTN"
"Bolivia",2.416479756,"BOL"
"Bosnia and Herzegovina",1.103890578,"BIH"
"Botswana",2.332313046,"BWA"
"Brazil",2.981740618,"BRA"
"Brunei Darussalam",3.968967308,"BRN"
"Bulgaria",3.607712708,"BGR"
"Burkina Faso",1.272019426,"BFA"
"Burundi",0.949718087,"BDI"
"Cabo Verde",1.78545537,"CPV"
"Cambodia",0.884961814,"KHM"
"Cameroon",1.013430211,"CMR"
"Canada",8.121923796,"CAN"
"Central African Republic",1.59078828,"CAF"
"Chad",1.514396275,"TCD"
"Chile",3.654298709,"CHL"
"China",1.747898926,"CHN"
"Colombia",2.159900935,"COL"
"Comoros",1.434522797,"COM"
"Congo",1.015131678,"COG"
"Congo, Democratic Republic of",1.016927284,"COD"
"Costa Rica",2.692966871,"CRI"
"Cote d'Ivoire",1.011184146,"CIV"
"Croatia",2.182264193,"HRV"
"Cuba",1.705182422,"CUB"
"Cyprus",5.209957487,"CYP"
"Czech Republic",5.301408899,"CZE"
"Denmark",8.221028317,"DNK"
"Djibouti",1.30381015,"DJI"
"Dominica",2.03690263,"DMA"
"Dominican Republic",1.261518476,"DOM"
"Ecuador",2.020650225,"ECU"
"Egypt",1.43758293,"EGY"
"El Salvador",1.435004111,"SLV"
"Equatorial Guinea",0.847861868,"GNQ"
"Eritrea",1.047660793,"ERI"
"Estonia",4.65271795,"EST"
"Ethiopia",1.03758439,"ETH"
"Fiji",2.398381304,"FJI"
"Finland",6.119027764,"FIN"
"France",5.374810841,"FRA"
"French Guiana",3.551807079,"GUF"
"French Polynesia",4.110105022,"PYF"
"Gabon",1.784367639,"GAB"
"Gambia",1.12345764,"GMB"
"Germany",5.942074077,"DEU"
"Ghana",1.323733265,"GHA"
"Greece",4.850545367,"GRC"
"Guadeloupe",3.057087442,"GLP"
"Guatemala",1.517863718,"GTM"
"Guinea",1.181527173,"GIN"
"Guinea-Bissau",1.498434848,"GNB"
"Guyana",2.281050482,"GUY"
"Haiti",0.531833913,"HTI"
"Honduras",1.701773111,"HND"
"Hungary",3.956975691,"HUN"
"India",0.817639692,"IND"
"Indonesia",1.288765013,"IDN"
"Iran, Islamic Republic of",1.917947662,"IRN"
"Iraq",2.006313189,"IRQ"
"Ireland",6.20074271,"IRL"
"Israel",5.344502202,"ISR"
"Italy",5.217306021,"ITA"
"Jamaica",1.639542393,"JAM"
"Japan",5.6861866,"JPN"
"Jordan",1.948537485,"JOR"
"Kazakhstan",7.187709112,"KAZ"
