"name","footprint","id"
"Afghanistan",0.910590721,"AFG"
"Albania",2.009104967,"ALB"
"Algeria",1.446208112,"DZA"
"Angola",0.873848367,"AGO"
"Antigua and Barbuda",3.890924715,"ATG"
"Argentina",3.51013292,"ARG"
"Aruba",7.177892777,"ABW"
"Australia",7.158275642,"AUS"
"Austria",4.970945469,"AUT"
"Bahamas",5.720738234,"BHS"
"Bahrain",8.266811742,"BHR"
"Bangladesh",0.48990642,"BGD"
"Barbados",4.189490625,"BRB"
"Belgium",7.100500687,"BEL"
"Benin",1.099357205,"BEN"
"Bermuda",8.243157575,"BMU"
"Bhutan",4.257686414,"BTN"
"Bolivia",2.364193345,"BOL"
"Botswana",2.276441508,"BWA"
"Brazil",2.816048131,"BRA"
"Brunei Darussalam",3.079229742,"BRN"
"Bulgaria",5.248954955,"BGR"
"Burkina Faso",1.382734868,"BFA"
"Burundi",1.048394902,"BDI"
"Cabo Verde",1.509996181,"CPV"
"Cambodia",1.025301095,"KHM"
"Cameroon",1.132046271,"CMR"
"Canada",8.989291729,"CAN"
"Central African Republic",1.61835082,"CAF"
"Chad",1.561098346,"TCD"
"Chile",2.827693161,"CHL"
"China",1.519330974,"CHN"
"Colombia",2.092550343,"COL"
"Comoros",1.285272824,"COM"
"Congo",0.953120917,"COG"
"Congo, Democratic Republic of",0.991240237,"COD"
"Costa Rica",2.195451366,"CRI"
"Cote d'Ivoire",1.360367069,"CIV"
"Cuba",2.72818429,"CUB"
"Cyprus",4.212584901,"CYP"
"Czechoslovakia",7.338609174,"CSHH"
"Denmark",9.202528027,"DNK"
"Djibouti",0.84414282,"DJI"
"Dominica",1.737297314,"DMA"
"Dominican Republic",1.23305678,"DOM"
"Ecuador",1.85740228,"ECU"
"Egypt",1.405490529,"EGY"
"El Salvador",1.133311145,"SLV"
"Equatorial Guinea",1.077116886,"GNQ"
"Ethiopia PDR",1.312940609,"ETH"
"Fiji",2.053216149,"FJI"
"Finland",6.926592264,"FIN"
"France",5.474299256,"FRA"
"French Polynesia",4.21075123,"PYF"
"Gabon",1.557051902,"GAB"
"Gambia",1.241902037,"GMB"
"Germany",6.677181284,"DEU"
"Ghana",1.11736114,"GHA"
"Greece",4.672405616,"GRC"
"Guadeloupe",2.863197314,"GLP"
"Guatemala",1.300636022,"GTM"
"Guinea",1.396611241,"GIN"
"Guinea-Bissau",1.625328275,"GNB"
"Guyana",1.911136291,"GUY"
"Haiti",0.610420113,"HTI"
"Honduras",1.805779322,"HND"
"Hungary",4.900956888,"HUN"
"India",0.744912306,"IND"
"Indonesia",1.145534233,"IDN"
"Iran, Islamic Republic of",1.224111404,"IRN"
"Iraq",1.782854553,"IRQ"
"Ireland",5.511827142,"IRL"
"Israel",4.737249174,"ISR"
"Italy",4.914780636,"ITA"
"Jamaica",1.481778945,"JAM"
"Japan",5.305052944,"JPN"
"Jordan",1.440711366,"JOR"
"Kenya",1.37882461,"KEN"
"Korea, Democratic People's Republic of",3.61887537,"PRK"
"Korea, Republic of",2.88390556,"KOR"
"Lao People's Democratic Republic",1.201672353,"LAO"
"Lebanon",3.316623246,"LBN"
"Lesotho",1.804017661,"LSO"
"Liberia",1.438698846,"LBR"
"Libyan Arab Jamahiriya",2.812829571,"LBY"
"Luxembourg",12.66158693,"LUX"
"Madagascar",1.495965999,"MDG"
"Malawi",0.687859428,"MWI"
"Malaysia",2.549045298,"MYS"
"Mali",1.309691254,"MLI"
"Malta",5.499769952,"MLT"
"Martinique",3.223123126,"MTQ"
"Mauritania",2.859306845,"MRT"
"Mauritius",1.912864668,"MUS"
"Mexico",2.366484909,"MEX"
"Mongolia",6.785512505,"MNG"
"Morocco",1.234798587,"MAR"
"Mozambique",0.849495717,"MOZ"
"Myanmar",0.707193702,"MMR"
"Namibia",1.664219641,"NAM"
"Nepal",0.858350937,"NPL"
"Netherlands",5.929104007,"NLD"
"New Zealand",4.623947536,"NZL"
"Nicaragua",1.854308668,"NIC"
"Niger",1.698846287,"NER"
"Nigeria",0.996980492,"NGA"
"Norway",9.25870928,"NOR"
"Oman",2.375329323,"OMN"
"Pakistan",0.669312166,"PAK"
"Panama",2.055392876,"PAN"
"Papua New Guinea",1.649317925,"PNG"
"Paraguay",4.147389067,"PRY"
"Peru",1.865746216,"PER"
"Philippines",1.093800733,"PHL"
"Poland",5.901934172,"POL"
"Portugal",3.749167677,"PRT"
"Qatar",8.326799475,"QAT"
"Reunion",2.422185557,"REU"
"Romania",4.891926456,"ROU"
"Rwanda",0.835928984,"RWA"
"Saint Lucia",2.051556031,"LCA"
"Samoa",2.069510708,"WSM"
"Sao Tome and Principe",1.127108129,"STP"
"Senegal",1.344511926,"SEN"
"Sierra Leone",1.032382042,"SLE"
"Singapore",3.98800802,"SGP"
"Somalia",1.635206819,"SOM"
"South Africa",3.614450549,"ZAF"
"Spain",4.222647415,"ESP"
"Sri Lanka",0.87183524,"LKA"
"Sudan (former)",1.73547156,"SDN"
"Sudan (former)",1.73547156,"SSD"
"Swaziland",2.334526648,"SWZ"
"Sweden",6.78429087,"SWE"
"Switzerland",6.081388335,"CHE"
"Syrian Arab Republic",1.892639101,"SYR"
"Tanzania, United Republic of",1.482673378,"TZA"
"Thailand",1.339807538,"THA"
"Timor-Leste",0.500572088,"TLS"
"Togo",1.119665058,"TGO"
"Tonga",1.761910388,"TON"
"Trinidad and Tobago",2.976094933,"TTO"
"Tunisia",1.439928052,"TUN"
"Turkey",2.351904713,"TUR"
"Uganda",1.729779624,"UGA"
"United Arab Emirates",12.73025624,"ARE"
"United Kingdom",6.080663732,"GBR"
"United States of America",9.679023091,"USA"
"Uruguay",5.237116024,"URY"
"USSR",6.004904659,"SUUH"
