"name","footprint","id"
"Afghanistan",0.909464231,"AFG"
"Albania",2.004290584,"ALB"
"Algeria",1.640660746,"DZA"
"Angola",0.862628245,"AGO"
"Antigua and Barbuda",4.052590815,"ATG"
"Argentina",3.394648607,"ARG"
"Aruba",7.760854728,"ABW"
"Australia",8.044802458,"AUS"
"Austria",5.086717218,"AUT"
"Bahamas",6.534201382,"BHS"
"Bahrain",10.31100125,"BHR"
"Bangladesh",0.498430767,"BGD"
"Barbados",4.249286394,"BRB"
"Belgium",6.964239501,"BEL"
"Benin",1.047585684,"BEN"
"Bermuda",9.130330598,"BMU"
"Bhutan",4.04466938,"BTN"
"Bolivia",2.366780759,"BOL"
"Botswana",2.205538525,"BWA"
"Brazil",2.939420831,"BRA"
"Brunei Darussalam",3.749894258,"BRN"
"Bulgaria",5.479839984,"BGR"
"Burkina Faso",1.317108247,"BFA"
"Burundi",0.971502748,"BDI"
"Cabo Verde",1.545735057,"CPV"
"Cambodia",1.001831928,"KHM"
"Cameroon",1.089302704,"CMR"
"Canada",10.0002845,"CAN"
"Central African Republic",1.644423295,"CAF"
"Chad",1.538393668,"TCD"
"Chile",2.98934703,"CHL"
"China",1.538135777,"CHN"
"Colombia",2.048344562,"COL"
"Comoros",1.29292028,"COM"
"Congo",0.88724313,"COG"
"Congo, Democratic Republic of",0.995107269,"COD"
"Costa Rica",2.270148531,"CRI"
"Cote d'Ivoire",1.2028536,"CIV"
"Cuba",2.811193682,"CUB"
"Cyprus",3.826475518,"CYP"
"Czechoslovakia",7.124104896,"CSHH"
"Denmark",9.170471365,"DNK"
"Djibouti",0.789802988,"DJI"
"Dominica",2.049588606,"DMA"
"Dominican Republic",1.285772655,"DOM"
"Ecuador",1.833792346,"ECU"
"Egypt",1.386070834,"EGY"
"El Salvador",1.162526847,"SLV"
"Equatorial Guinea",1.082642417,"GNQ"
"Ethiopia PDR",1.268815853,"ETH"
"Fiji",2.17235564,"FJI"
"Finland",8.021569839,"FIN"
"France",5.613675363,"FRA"
"French Polynesia",4.137482221,"PYF"
"Gabon",1.289079537,"GAB"
"Gambia",1.217583234,"GMB"
"Germany",6.620542864,"DEU"
"Ghana",1.140296595,"GHA"
"Greece",4.904773537,"GRC"
"Guadeloupe",3.022929537,"GLP"
"Guatemala",1.383858849,"GTM"
"Guinea",1.428134356,"GIN"
"Guinea-Bissau",1.676089669,"GNB"
"Guyana",1.803567341,"GUY"
"Haiti",0.606485503,"HTI"
"Honduras",1.755194312,"HND"
"Hungary",4.840630835,"HUN"
"India",0.778860859,"IND"
"Indonesia",1.163835434,"IDN"
"Iran, Islamic Republic of",1.403610803,"IRN"
"Iraq",1.732320565,"IRQ"
"Ireland",5.787096474,"IRL"
"Israel",4.601213256,"ISR"
"Italy",5.167490485,"ITA"
"Jamaica",1.517133672,"JAM"
"Japan",5.414669765,"JPN"
"Jordan",0.981567924,"JOR"
"Kenya",1.378825168,"KEN"
"Korea, Democratic People's Republic of",3.542580617,"PRK"
"Korea, Republic of",3.25736215,"KOR"
"Lao People's Democratic Republic",1.226899364,"LAO"
"Lebanon",3.359656295,"LBN"
"Lesotho",1.644755879,"LSO"
"Liberia",1.570903989,"LBR"
"Libyan Arab Jamahiriya",2.90703835,"LBY"
"Luxembourg",12.98214013,"LUX"
"Madagascar",1.452567095,"MDG"
"Malawi",0.698264311,"MWI"
"Malaysia",2.589291205,"MYS"
"Mali",1.245427543,"MLI"
"Malta",5.786144336,"MLT"
"Martinique",2.991294086,"MTQ"
"Mauritania",2.751453563,"MRT"
"Mauritius",2.178642105,"MUS"
"Mexico",2.419256889,"MEX"
"Mongolia",6.70455614,"MNG"
"Morocco",1.296383823,"MAR"
"Mozambique",0.84651231,"MOZ"
"Myanmar",0.676314304,"MMR"
"Namibia",1.329949165,"NAM"
"Nepal",0.848355718,"NPL"
"Netherlands",5.749223164,"NLD"
"New Zealand",4.192695456,"NZL"
"Nicaragua",1.579677193,"NIC"
"Niger",1.630986962,"NER"
"Nigeria",1.038919718,"NGA"
"Norway",8.713951064,"NOR"
"Oman",1.803084214,"OMN"
"Pakistan",0.724918946,"PAK"
"Panama",2.122284837,"PAN"
"Papua New Guinea",1.634346859,"PNG"
"Paraguay",3.787047428,"PRY"
"Peru",1.705373964,"PER"
"Philippines",1.152147655,"PHL"
"Poland",5.768423739,"POL"
"Portugal",4.048761646,"PRT"
"Qatar",8.512205264,"QAT"
"Reunion",2.547045825,"REU"
"Romania",4.806638661,"ROU"
"Rwanda",0.896050688,"RWA"
"Saint Lucia",2.557838578,"LCA"
"Samoa",2.094983324,"WSM"
"Sao Tome and Principe",1.352825799,"STP"
"Senegal",1.387177042,"SEN"
"Sierra Leone",1.030888838,"SLE"
"Singapore",4.327492786,"SGP"
"Somalia",1.642825982,"SOM"
"South Africa",3.529167158,"ZAF"
"Spain",4.4738398,"ESP"
"Sri Lanka",0.857221811,"LKA"
"Sudan (former)",1.612377292,"SDN"
"Sudan (former)",1.612377292,"SSD"
"Swaziland",2.16784782,"SWZ"
"Sweden",7.016997199,"SWE"
"Switzerland",6.357643751,"CHE"
"Syrian Arab Republic",1.293299766,"SYR"
"Tanzania, United Republic of",1.482942939,"TZA"
"Thailand",1.409502356,"THA"
"Timor-Leste",0.48450272,"TLS"
"Togo",1.110090644,"TGO"
"Tonga",1.682458185,"TON"
"Trinidad and Tobago",2.920500841,"TTO"
"Tunisia",1.517588617,"TUN"
"Turkey",2.306080468,"TUR"
"Uganda",1.751350981,"UGA"
"United Arab Emirates",14.09459416,"ARE"
"United Kingdom",5.923331943,"GBR"
"United States of America",9.91554878,"USA"
"Uruguay",4.593656833,"URY"
"USSR",6.084096287,"SUUH"
"Venezuela, Bolivarian Republic of",3.061027013,"VEN"
"Viet Nam",0.733414305,"VNM"
"World",2.681900441,"WORLD"
"Yemen",0.801759355,"YEM"
"Yugoslav SFR",3.476345523,"YUG"
"Zambia",1.043674898,"ZMB"
"Zimbabwe",1.539631246,"ZWE"
