"name","footprint","id"
"Afghanistan",0.988614798,"AFG"
"Albania",2.056304191,"ALB"
"Algeria",1.448113754,"DZA"
"Angola",0.875720144,"AGO"
"Antigua and Barbuda",3.636115027,"ATG"
"Argentina",3.570872016,"ARG"
"Aruba",5.252956175,"ABW"
"Australia",6.559616952,"AUS"
"Austria",4.926557692,"AUT"
"Bahamas",6.868836591,"BHS"
"Bahrain",8.090946916,"BHR"
"Bangladesh",0.49359046,"BGD"
"Barbados",3.525607118,"BRB"
"Belgium",6.966487323,"BEL"
"Benin",1.031305589,"BEN"
"Bermuda",8.138428229,"BMU"
"Bhutan",4.545487796,"BTN"
"Bolivia",2.473273816,"BOL"
"Botswana",1.940187808,"BWA"
"Brazil",2.919961248,"BRA"
"Brunei Darussalam",3.958937969,"BRN"
"Bulgaria",5.169505014,"BGR"
"Burkina Faso",1.340401888,"BFA"
"Burundi",1.097074373,"BDI"
"Cabo Verde",1.509770627,"CPV"
"Cambodia",1.016086699,"KHM"
"Cameroon",1.153444648,"CMR"
"Canada",9.286598282,"CAN"
"Central African Republic",1.630458197,"CAF"
"Chad",1.564680366,"TCD"
"Chile",2.477991772,"CHL"
"China",1.509711929,"CHN"
"Colombia",2.052096629,"COL"
"Comoros",1.20429654,"COM"
"Congo",0.959826983,"COG"
"Congo, Democratic Republic of",1.017115789,"COD"
"Costa Rica",2.222930359,"CRI"
"Cote d'Ivoire",1.368127462,"CIV"
"Cuba",2.655024436,"CUB"
"Cyprus",4.475999158,"CYP"
"Czechoslovakia",7.334326773,"CSHH"
"Denmark",8.649934751,"DNK"
"Djibouti",0.890496969,"DJI"
"Dominica",1.476935161,"DMA"
"Dominican Republic",1.280230818,"DOM"
"Ecuador",1.618989736,"ECU"
"Egypt",1.433021044,"EGY"
"El Salvador",1.093386495,"SLV"
"Equatorial Guinea",1.197145463,"GNQ"
"Ethiopia PDR",1.310820461,"ETH"
"Fiji",1.880391654,"FJI"
"Finland",6.36858124,"FIN"
"France",5.29736259,"FRA"
"French Polynesia",4.404857595,"PYF"
"Gabon",1.490255875,"GAB"
"Gambia",1.373489935,"GMB"
"Germany",6.703693634,"DEU"
"Ghana",1.119078177,"GHA"
"Greece",4.633407457,"GRC"
"Guadeloupe",2.510341409,"GLP"
"Guatemala",1.364952163,"GTM"
"Guinea",1.390486025,"GIN"
"Guinea-Bissau",1.636632546,"GNB"
"Guyana",1.818383287,"GUY"
"Haiti",0.632590447,"HTI"
"Honduras",1.744962559,"HND"
"Hungary",4.918352679,"HUN"
"India",0.715962153,"IND"
"Indonesia",1.148248864,"IDN"
"Iran, Islamic Republic of",1.37561959,"IRN"
"Iraq",1.472201318,"IRQ"
"Ireland",5.799312356,"IRL"
"Israel",4.475766459,"ISR"
"Italy",4.984787716,"ITA"
"Jamaica",1.381065272,"JAM"
"Japan",4.943155644,"JPN"
"Jordan",1.587716369,"JOR"
"Kenya",1.40884826,"KEN"
"Korea, Democratic People's Republic of",3.599166922,"PRK"
"Korea, Republic of",2.799158098,"KOR"
"Lao People's Democratic Republic",1.305782989,"LAO"
"Lebanon",3.436569022,"LBN"
"Lesotho",1.637759721,"LSO"
"Liberia",1.388869993,"LBR"
"Libyan Arab Jamahiriya",2.609099371,"LBY"
"Luxembourg",11.4746714,"LUX"
"Madagascar",1.546304532,"MDG"
"Malawi",0.729821975,"MWI"
"Malaysia",2.128237069,"MYS"
"Mali",1.155717976,"MLI"
"Malta",5.257330902,"MLT"
"Martinique",3.207402964,"MTQ"
"Mauritania",2.860498993,"MRT"
"Mauritius",1.900966198,"MUS"
"Mexico",2.335140591,"MEX"
"Mongolia",6.662007094,"MNG"
"Morocco",1.11093835,"MAR"
"Mozambique",0.859539598,"MOZ"
"Myanmar",0.756676732,"MMR"
"Namibia",1.458426818,"NAM"
"Nepal",0.832729174,"NPL"
"Netherlands",5.595041914,"NLD"
"New Zealand",4.564864131,"NZL"
"Nicaragua",1.853301478,"NIC"
"Niger",1.591107525,"NER"
"Nigeria",1.004162267,"NGA"
"Norway",9.180731234,"NOR"
"Oman",2.516818827,"OMN"
"Pakistan",0.672068244,"PAK"
"Panama",2.335487447,"PAN"
"Papua New Guinea",1.701066772,"PNG"
"Paraguay",4.109245456,"PRY"
"Peru",1.80655354,"PER"
"Philippines",1.09712093,"PHL"
"Poland",6.001363162,"POL"
"Portugal",3.608129573,"PRT"
"Qatar",8.423997299,"QAT"
"Reunion",2.173278435,"REU"
"Romania",4.724117795,"ROU"
"Rwanda",0.913784359,"RWA"
"Saint Lucia",1.970669176,"LCA"
"Samoa",2.134453154,"WSM"
"Sao Tome and Principe",1.183550228,"STP"
"Senegal",1.471256599,"SEN"
"Sierra Leone",1.090552755,"SLE"
"Singapore",3.589555919,"SGP"
"Somalia",1.639334894,"SOM"
"South Africa",3.610014516,"ZAF"
"Spain",4.056051293,"ESP"
"Sri Lanka",0.838631936,"LKA"
"Sudan (former)",1.655172786,"SDN"
"Sudan (former)",1.655172786,"SSD"
"Swaziland",1.590728556,"SWZ"
"Sweden",6.545337914,"SWE"
"Switzerland",5.940269319,"CHE"
"Syrian Arab Republic",1.665840084,"SYR"
"Tanzania, United Republic of",1.467518901,"TZA"
"Thailand",1.232452494,"THA"
"Timor-Leste",0.509385832,"TLS"
"Togo",1.103572895,"TGO"
"Tonga",1.846544863,"TON"
"Trinidad and Tobago",3.181755894,"TTO"
"Tunisia",1.570100384,"TUN"
"Turkey",2.494463143,"TUR"
"Uganda",1.743013862,"UGA"
"United Arab Emirates",12.98214572,"ARE"
"United Kingdom",5.873176131,"GBR"
"United States of America",9.842915202,"USA"
"Uruguay",5.455794933,"URY"
"USSR",6.259832644,"SUUH"
"Venezuela, Bolivarian Republic of",3.279485684,"VEN"
"Viet Nam",0.768617735,"VNM"
"World",2.653344903,"WORLD"
"Yemen",0.824779781,"YEM"
"Yugoslav SFR",3.344603403,"YUG"
"Zambia",1.017775629,"ZMB"
"Zimbabwe",1.460689783,"ZWE"
