"name","footprint","id"
"Afghanistan",1.002773185,"AFG"
"Albania",2.175333272,"ALB"
"Algeria",1.445270857,"DZA"
"Angola",0.892640667,"AGO"
"Antigua and Barbuda",1.904553188,"ATG"
"Argentina",3.487781493,"ARG"
"Australia",8.384654595,"AUS"
"Austria",4.778681545,"AUT"
"Bahamas",6.022600298,"BHS"
"Bahrain",10.04840938,"BHR"
"Bangladesh",0.48885691,"BGD"
"Barbados",3.412302851,"BRB"
"Belgium",6.095535404,"BEL"
"Benin",1.060985403,"BEN"
"Bermuda",6.400845349,"BMU"
"Bhutan",5.097746693,"BTN"
"Bolivia",2.736362424,"BOL"
"Botswana",1.411159165,"BWA"
"Brazil",2.71067374,"BRA"
"Brunei Darussalam",4.01489315,"BRN"
"Bulgaria",4.935810111,"BGR"
"Burkina Faso",1.263689957,"BFA"
"Burundi",0.998379056,"BDI"
"Cabo Verde",1.469347221,"CPV"
"Cambodia",1.118730926,"KHM"
"Cameroon",1.214530647,"CMR"
"Canada",8.361384649,"CAN"
"Central African Republic",1.74652582,"CAF"
"Chad",1.740317751,"TCD"
"Chile",2.144398034,"CHL"
"China",1.407359117,"CHN"
"Colombia",2.184942741,"COL"
"Comoros",1.254181927,"COM"
"Congo",1.041083165,"COG"
"Congo, Democratic Republic of",1.006772815,"COD"
"Costa Rica",2.252251556,"CRI"
"Cote d'Ivoire",1.407971798,"CIV"
"Cuba",2.604367991,"CUB"
"Cyprus",3.565434372,"CYP"
"Czechoslovakia",7.197260199,"CSHH"
"Denmark",7.896808442,"DNK"
"Djibouti",1.108658405,"DJI"
"Dominica",1.138016145,"DMA"
"Dominican Republic",1.237610124,"DOM"
"Ecuador",1.763061585,"ECU"
"Egypt",1.42437072,"EGY"
"El Salvador",1.086594051,"SLV"
"Equatorial Guinea",1.083732583,"GNQ"
"Ethiopia PDR",1.458906029,"ETH"
"Fiji",1.877893691,"FJI"
"Finland",6.690391333,"FIN"
"France",5.078215005,"FRA"
"French Polynesia",4.044353438,"PYF"
"Gabon",2.092138081,"GAB"
"Gambia",1.104111032,"GMB"
"Germany",6.585737996,"DEU"
"Ghana",1.086745863,"GHA"
"Greece",3.801607617,"GRC"
"Guadeloupe",2.468391045,"GLP"
"Guatemala",1.252191689,"GTM"
"Guinea",1.500350452,"GIN"
"Guinea-Bissau",1.572918639,"GNB"
"Guyana",1.774907493,"GUY"
"Haiti",0.604627441,"HTI"
"Honduras",1.829159444,"HND"
"Hungary",4.706792087,"HUN"
"India",0.70056573,"IND"
"Indonesia",1.167166581,"IDN"
"Iran, Islamic Republic of",1.282376179,"IRN"
"Iraq",1.280064708,"IRQ"
"Ireland",5.069431335,"IRL"
"Israel",3.803894356,"ISR"
"Italy",4.337564483,"ITA"
"Jamaica",1.188874336,"JAM"
"Japan",4.455829897,"JPN"
"Jordan",1.777805645,"JOR"
"Kenya",1.519332946,"KEN"
"Korea, Democratic People's Republic of",3.649403357,"PRK"
"Korea, Republic of",2.52955071,"KOR"
"Lao People's Democratic Republic",1.364359322,"LAO"
"Lebanon",2.821475626,"LBN"
"Lesotho",1.55232851,"LSO"
"Liberia",1.074558807,"LBR"
"Libyan Arab Jamahiriya",3.271828594,"LBY"
"Luxembourg",10.04555166,"LUX"
"Madagascar",1.655591939,"MDG"
"Malawi",0.766470454,"MWI"
"Malaysia",2.457875002,"MYS"
"Mali",1.179777061,"MLI"
"Malta",3.742035929,"MLT"
"Martinique",2.237898371,"MTQ"
"Mauritania",2.418522065,"MRT"
"Mauritius",1.541192445,"MUS"
"Mexico",2.410200852,"MEX"
"Mongolia",6.156762662,"MNG"
"Morocco",1.02090653,"MAR"
"Mozambique",0.843666061,"MOZ"
"Myanmar",0.760878992,"MMR"
"Namibia",1.764108585,"NAM"
"Nepal",0.801816647,"NPL"
"Netherlands",5.254425959,"NLD"
"New Zealand",4.567482431,"NZL"
"Nicaragua",2.084661365,"NIC"
"Niger",1.945017886,"NER"
"Nigeria",1.069521336,"NGA"
"Norway",7.817551502,"NOR"
"Pakistan",0.628017945,"PAK"
"Panama",2.324268185,"PAN"
"Papua New Guinea",1.711869054,"PNG"
"Paraguay",4.14858579,"PRY"
"Peru",1.658650095,"PER"
"Philippines",1.0928859,"PHL"
"Poland",5.467081011,"POL"
"Portugal",2.67014489,"PRT"
"Qatar",8.992202357,"QAT"
"Reunion",1.842709063,"REU"
"Romania",4.633999824,"ROU"
"Rwanda",1.026629303,"RWA"
"Saint Lucia",1.340002591,"LCA"
"Samoa",1.978429919,"WSM"
"Sao Tome and Principe",1.258716757,"STP"
"Senegal",1.300624446,"SEN"
"Sierra Leone",1.170423139,"SLE"
"Singapore",4.249287722,"SGP"
"Somalia",1.542552086,"SOM"
"South Africa",3.450884354,"ZAF"
"Spain",3.52440325,"ESP"
"Sri Lanka",0.917663728,"LKA"
"Sudan (former)",1.938036308,"SDN"
"Sudan (former)",1.938036308,"SSD"
"Swaziland",2.967250278,"SWZ"
"Sweden",6.300448838,"SWE"
"Switzerland",5.631047049,"CHE"
"Syrian Arab Republic",1.969450455,"SYR"
"Tanzania, United Republic of",1.468380243,"TZA"
"Thailand",1.160038555,"THA"
"Timor-Leste",0.537550422,"TLS"
"Togo",1.08599178,"TGO"
"Tonga",1.634543294,"TON"
"Trinidad and Tobago",3.984730055,"TTO"
"Tunisia",1.553495531,"TUN"
"Turkey",2.070611963,"TUR"
"Uganda",1.933545796,"UGA"
"United Arab Emirates",8.534209683,"ARE"
"United Kingdom",5.36095157,"GBR"
"United States of America",8.887188279,"USA"
"Uruguay",3.703813621,"URY"
"USSR",5.974413989,"SUUH"
"Venezuela, Bolivarian Republic of",3.374583943,"VEN"
"Viet Nam",0.709794806,"VNM"
"World",2.574312398,"WORLD"
"Yemen",0.774625923,"YEM"
"Yugoslav SFR",3.503276059,"YUG"
"Zambia",1.083077177,"ZMB"
"Zimbabwe",1.368907675,"ZWE"
