"name","footprint","id"
"Afghanistan",10805947.96,"AFG"
"Albania",6261686.829,"ALB"
"Algeria",37166163.97,"DZA"
"Angola",8696216.034,"AGO"
"Antigua and Barbuda",203090.1904,"ATG"
"Argentina",98708520.32,"ARG"
"Australia",118409612.1,"AUS"
"Austria",38793769.55,"AUT"
"Bahamas",953445.3165,"BHS"
"Bahrain",4098630.603,"BHR"
"Barbados",895352.1878,"BRB"
"Bangladesh",48187812.19,"BGD"
"Bermuda",452364.1578,"BMU"
"Bhutan",2249498.285,"BTN"
"Bolivia",15876195.54,"BOL"
"Botswana",2115026.608,"BWA"
"Brazil",380757025.3,"BRA"
"Brunei Darussalam",1088461.491,"BRN"
"Bulgaria",43994944.13,"BGR"
"Myanmar",30784681.56,"MMR"
"Burundi",5202193.613,"BDI"
"Cameroon",12647478.1,"CMR"
"Canada",237598578.8,"CAN"
"Cabo Verde",409413.1387,"CPV"
"Central African Republic",4315623.494,"CAF"
"Sri Lanka",14154953.05,"LKA"
"Chad",7970834.245,"TCD"
"Chile",26843132.38,"CHL"
"Colombia",64591402.78,"COL"
"Comoros",447240.7182,"COM"
"Congo",2137177.459,"COG"
"Costa Rica",6088844.449,"CRI"
"Cuba",25897598.71,"CUB"
"Cyprus",2772335.989,"CYP"
"Czechoslovakia",114040231.9,"CSHH"
"Benin",4781584.869,"BEN"
"Denmark",44881588.23,"DNK"
"Dominica",97703.7448,"DMA"
"Dominican Republic",7254089.153,"DOM"
"Ecuador",16959365.23,"ECU"
"Egypt",73650264.89,"EGY"
"El Salvador",5363587.242,"SLV"
"Equatorial Guinea",373142.7366,"GNQ"
"Ethiopia PDR",59404843.17,"ETH"
"Fiji",1363531.024,"FJI"
"Finland",33261036.45,"FIN"
"France",277892346.5,"FRA"
"French Polynesia",750466.7838,"PYF"
"Djibouti",464375.394,"DJI"
"Gabon",1769266.616,"GAB"
"Gambia",878605.7882,"GMB"
"Germany",526255656.7,"DEU"
"Ghana",14045733.74,"GHA"
"Greece",41475040.27,"GRC"
"Guadeloupe",866875.8918,"GLP"
"Guatemala",10754588.13,"GTM"
"Guinea",7624641.887,"GIN"
"Guyana",1405452.854,"GUY"
"Haiti",4044156.299,"HTI"
"Honduras",7889725.968,"HND"
"Hungary",51027863.89,"HUN"
