"name","footprint","id"
"Afghanistan",12836939.26,"AFG"
"Albania",4459288.624,"ALB"
"Algeria",9666276.939,"DZA"
"Angola",8235854.405,"AGO"
"Argentina",84621431.2,"ARG"
"Australia",104141096.3,"AUS"
"Austria",34825955.51,"AUT"
"Barbados",608938.6836,"BRB"
"Bermuda",295954.7751,"BMU"
"Bolivia",10161888.72,"BOL"
"Botswana",1943111.405,"BWA"
"Brazil",233685180.1,"BRA"
"Bulgaria",37976705.16,"BGR"
"Myanmar",18294523.33,"MMR"
"Burundi",3965930.989,"BDI"
"Cameroon",9472580.675,"CMR"
"Canada",198191713.1,"CAN"
"Cabo Verde",160669.5138,"CPV"
"Central African Republic",2592089.412,"CAF"
"Sri Lanka",11159474.28,"LKA"
"Chad",7392829.475,"TCD"
"Chile",24656875.22,"CHL"
"Colombia",47594896.55,"COL"
"Comoros",169036.4815,"COM"
"Congo",1260828.22,"COG"
"Costa Rica",4559052.937,"CRI"
"Cuba",19252222.36,"CUB"
"Cyprus",1705046.313,"CYP"
"Czechoslovakia",100825083.8,"CSHH"
"Benin",3646740.787,"BEN"
"Denmark",44081979.55,"DNK"
"Dominica",64098.98253,"DMA"
"Dominican Republic",4876637.235,"DOM"
"Ecuador",8746527.307,"ECU"
"Egypt",29296327.2,"EGY"
"El Salvador",4298506.277,"SLV"
"Ethiopia PDR",51601584.98,"ETH"
"Fiji",855211.2156,"FJI"
"Finland",33128185.05,"FIN"
"France",287692710.4,"FRA"
"French Polynesia",425256.9248,"PYF"
"Djibouti",315406.4873,"DJI"
"Gabon",625553.6753,"GAB"
"Gambia",564536.6303,"GMB"
"Germany",537256168.1,"DEU"
"Ghana",11150427.09,"GHA"
"Greece",26537497.94,"GRC"
"Guadeloupe",486288.1308,"GLP"
"Guatemala",7630309.486,"GTM"
"Guinea",6524373.376,"GIN"
"Guyana",1952731.711,"GUY"
"Haiti",3031575.927,"HTI"
"Honduras",6627414.711,"HND"
"Hungary",40989064.22,"HUN"
"India",366351872.4,"IND"
"Indonesia",132665772.1,"IDN"
"Iran, Islamic Republic of",27838958.64,"IRN"
"Ireland",15760220.28,"IRL"
"Israel",11616317.19,"ISR"
"Italy",226392778.4,"ITA"
"Cote d'Ivoire",9009682.651,"CIV"
"Jamaica",3536153.187,"JAM"
"Japan",532445616.5,"JPN"
"Jordan",1477794.439,"JOR"
"Kenya",17953274.88,"KEN"
"Cambodia",10075880.03,"KHM"
"Korea, Democratic People's Republic of",31750292.33,"PRK"
"Korea, Republic of",45501214.63,"KOR"
"Lao People's Democratic Republic",4519037.54,"LAO"
"Lebanon",4664229.552,"LBN"
"Lesotho",1614933.51,"LSO"
"Liberia",1868029.503,"LBR"
"Madagascar",12686159.1,"MDG"
"Malawi",4255290.57,"MWI"
"Malaysia",19601687.96,"MYS"
"Mali",9498250.072,"MLI"
"Malta",917410.1314,"MLT"
"Martinique",591471.0957,"MTQ"
"Mauritania",3765538.954,"MRT"
"Mauritius",867799.3874,"MUS"
"Mexico",106932155.9,"MEX"
"Mongolia",7945295.877,"MNG"
"Morocco",16010312.32,"MAR"
"Mozambique",8377813.837,"MOZ"
"Namibia",1072189.137,"NAM"
"Nepal",10305926.35,"NPL"
"Netherlands",80179561.52,"NLD"
"New Zealand",14035324.58,"NZL"
"Nicaragua",5502834.852,"NIC"
"Niger",8359465.634,"NER"
"Nigeria",58464438.19,"NGA"
"Norway",44153393.77,"NOR"
"Pakistan",37758523.62,"PAK"
"Panama",3683240.277,"PAN"
"Papua New Guinea",3739986.704,"PNG"
"Paraguay",7694612.858,"PRY"
"Peru",36324530.19,"PER"
"Philippines",39187559.82,"PHL"
"Poland",165385502.3,"POL"
"Portugal",24767178.41,"PRT"
"Guinea-Bissau",921169.366,"GNB"
"Timor-Leste",288881.7568,"TLS"
"Zimbabwe",9260268.88,"ZWE"
"Reunion",593407.7031,"REU"
"Romania",74608119.9,"ROU"
"Rwanda",3982560.221,"RWA"
"Saint Lucia",138223.9592,"LCA"
"Sao Tome and Principe",62832.28457,"STP"
"Senegal",6802468.211,"SEN"
"Sierra Leone",3946102.921,"SLE"
"Somalia",7625594.832,"SOM"
"South Africa",76698387.8,"ZAF"
"Spain",115354116.3,"ESP"
"Sudan (former)",28712217.88,""
"Swaziland",1048454.311,"SWZ"
"Sweden",69097837.76,"SWE"
"Switzerland",36350945.51,"CHE"
"Syrian Arab Republic",6284413.108,"SYR"
"Tanzania, United Republic of",21172838.98,"TZA"
"Thailand",37483279.51,"THA"
"Togo",2691757.319,"TGO"
"Tonga",90244.24781,"TON"
"Trinidad and Tobago",2485868.629,"TTO"
"Tunisia",5088033.598,"TUN"
"Turkey",64299243.15,"TUR"
"Uganda",20062912.89,"UGA"
"USSR",1247802008,"SUUH"
"United Kingdom",393691355.3,"GBR"
"United States of America",2169331364,"USA"
"Burkina Faso",7769192.264,"BFA"
"Uruguay",11532791.26,"URY"
"Venezuela, Bolivarian Republic of",26636308.59,"VEN"
"Viet Nam",33933685.79,"VNM"
"Samoa",234831.4023,"WSM"
"Yugoslav SFR",57701893.48,"YUG"
"Yemen",4740660.384,"YEM"
"Congo, Democratic Republic of",20356402.33,"COD"
"Zambia",7594901.509,"ZMB"
"Belgium",72068851.15,"BEL"
"Luxembourg",5955492.337,"LUX"
"China",888706526.1,"CHN"
"World",10052374458,"WORLD"
