"country","footprint","country_3_code"
"Afghanistan",11208816.1,"AFG"
"Albania",6418424.704,"ALB"
"Algeria",34635840.53,"DZA"
"Angola",9007394.858,"AGO"
"Antigua and Barbuda",230835.1306,"ATG"
"Argentina",111862922.2,"ARG"
"Australia",107018837.4,"AUS"
"Austria",37558598.84,"AUT"
"Bahamas",1671813.051,"BHS"
"Bahrain",3632786.523,"BHR"
"Barbados",908228.1549,"BRB"
"Bangladesh",48445556.55,"BGD"
"Bermuda",486108.3144,"BMU"
"Bhutan",2277071.183,"BTN"
"Bolivia",15989072.75,"BOL"
"Botswana",2446033.516,"BWA"
"Brazil",415910520.3,"BRA"
"Aruba",324816.5403,"ABW"
"Brunei Darussalam",934230.165,"BRN"
"Bulgaria",46234603.97,"BGR"
"Myanmar",30271154.15,"MMR"
"Burundi",5604492.285,"BDI"
"Cameroon",12724224.63,"CMR"
"Canada",246484891.6,"CAN"
"Cabo Verde",489123.3867,"CPV"
"Central African Republic",4485651.231,"CAF"
"Sri Lanka",13962383.1,"LKA"
"Chad",8463778.594,"TCD"
"Chile",30993482.09,"CHL"
"Colombia",66332588.67,"COL"
"Comoros",457137.7063,"COM"
"Congo",2113644.701,"COG"
"Costa Rica",6384722.72,"CRI"
"Cuba",27265241.92,"CUB"
"Cyprus",3237848.293,"CYP"
"Czechoslovakia",113841221.3,"CSHH"
"Benin",4688459.733,"BEN"
"Denmark",44256094.51,"DNK"
"Dominica",106882.8382,"DMA"
"Dominican Republic",8660275.144,"DOM"
"Ecuador",15387088.73,"ECU"
"Egypt",74766154.47,"EGY"
"El Salvador",5523657.241,"SLV"
"Equatorial Guinea",410968.0762,"GNQ"
"Ethiopia PDR",60827445.78,"ETH"
"Fiji",1357125.621,"FJI"
"Finland",31443339.92,"FIN"
"France",296835602,"FRA"
"French Polynesia",814713.6183,"PYF"
"Djibouti",432394.1629,"DJI"
"Gabon",1306771.122,"GAB"
"Gambia",1104469.917,"GMB"
"Germany",521979072.1,"DEU"
"Ghana",15085621.89,"GHA"
"Greece",46240248.07,"GRC"
"Guadeloupe",933899.7116,"GLP"
"Guatemala",11634565.65,"GTM"
"Guinea",7473945.897,"GIN"
"Guyana",1354966.464,"GUY"
"Haiti",4219738.745,"HTI"
"Honduras",7848631.99,"HND"
"Hungary",51556142.04,"HUN"
"India",585107182.3,"IND"
"Indonesia",197187629.2,"IDN"
"Iran, Islamic Republic of",70365832.99,"IRN"
"Iraq",23987606.9,"IRQ"
"Ireland",20682783.12,"IRL"
