"name","footprint","id"
"Afghanistan",10358697.75,"AFG"
"Albania",6423229.244,"ALB"
"Algeria",35564426.78,"DZA"
"Angola",9214643.987,"AGO"
"Antigua and Barbuda",243330.6428,"ATG"
"Argentina",111606431.3,"ARG"
"Australia",118726446.8,"AUS"
"Austria",37990351.23,"AUT"
"Bahamas",1416317.512,"BHS"
"Bahrain",3846010.04,"BHR"
"Barbados",1083083.819,"BRB"
"Bangladesh",49372769.05,"BGD"
"Bermuda",495727.0143,"BMU"
"Bhutan",2201513.369,"BTN"
"Bolivia",15586630.34,"BOL"
"Botswana",2959601.549,"BWA"
"Brazil",408749386.2,"BRA"
"Aruba",438404.1547,"ABW"
"Brunei Darussalam",747483.02,"BRN"
"Bulgaria",46813645.42,"BGR"
"Myanmar",28790703.69,"MMR"
"Burundi",5539896.808,"BDI"
"Cameroon",12871819.36,"CMR"
"Canada",241982744.1,"CAN"
"Cabo Verde",496578.8425,"CPV"
"Central African Republic",4547112.619,"CAF"
"Sri Lanka",14719456.59,"LKA"
"Chad",8719561.308,"TCD"
"Chile",35958360.08,"CHL"
"Colombia",69002893.84,"COL"
"Comoros",502712.6099,"COM"
"Congo",2156436.075,"COG"
"Costa Rica",6464638.402,"CRI"
"Cuba",28316096.5,"CUB"
"Cyprus",3102471.847,"CYP"
"Czechoslovakia",114105833.9,"CSHH"
"Benin",5150906.132,"BEN"
"Denmark",47130837.16,"DNK"
"Dominica",124638.9147,"DMA"
"Dominican Republic",8512173.273,"DOM"
"Ecuador",18089574.55,"ECU"
"Egypt",75359168.42,"EGY"
"El Salvador",5799810.539,"SLV"
"Equatorial Guinea",381825.0179,"GNQ"
"Ethiopia PDR",62927930.47,"ETH"
"Fiji",1484306.973,"FJI"
"Finland",34299723.92,"FIN"
"France",308516729.7,"FRA"
"French Polynesia",798956.3784,"PYF"
"Djibouti",441711.2295,"DJI"
"Gabon",1403640.284,"GAB"
"Gambia",1046997.928,"GMB"
"Germany",521801007.7,"DEU"
"Ghana",15478356.49,"GHA"
"Greece",46803487.06,"GRC"
"Guadeloupe",1083874.755,"GLP"
"Guatemala",11353785.3,"GTM"
"Guinea",7748776.276,"GIN"
"Guyana",1404440.566,"GUY"
"Haiti",4158999.678,"HTI"
"Honduras",8363449.294,"HND"
"Hungary",51179223.45,"HUN"
"India",621960060.4,"IND"
"Indonesia",200469636.3,"IDN"
"Iran, Islamic Republic of",64921848.12,"IRN"
"Iraq",29698254.89,"IRQ"
"Ireland",19641064.99,"IRL"
"Israel",20326872.34,"ISR"
"Italy",280215718.8,"ITA"
"Cote d'Ivoire",15422616.97,"CIV"
"Jamaica",3497235.265,"JAM"
"Japan",644208494.1,"JPN"
"Jordan",4446986.018,"JOR"
"Kenya",30194880.13,"KEN"
"Cambodia",8681337.517,"KHM"
"Korea, Democratic People's Republic of",70967955.44,"PRK"
"Korea, Republic of",121369458.4,"KOR"
"Lao People's Democratic Republic",4817648.806,"LAO"
"Lebanon",8850707.92,"LBN"
