"name","footprint","id"
"Armenia",3745115.535,"ARM"
"Afghanistan",12438205.89,"AFG"
"Albania",4760489.726,"ALB"
"Algeria",49083059.71,"DZA"
"Angola",12045362.67,"AGO"
"Antigua and Barbuda",327691.8891,"ATG"
"Argentina",115485499.8,"ARG"
"Australia",156112519.3,"AUS"
"Austria",46674334.07,"AUT"
"Bahamas",1532402.002,"BHS"
"Bahrain",6852913.775,"BHR"
"Barbados",1109716.277,"BRB"
"Bangladesh",77464364.23,"BGD"
"Bermuda",446632.0213,"BMU"
"Bhutan",2522470.964,"BTN"
"Bolivia",21035799.81,"BOL"
"Botswana",5099371.913,"BWA"
"Brazil",523419029.2,"BRA"
"Aruba",1346279.443,"ABW"
"Brunei Darussalam",1228332.584,"BRN"
"Bulgaria",27107765.69,"BGR"
"Myanmar",51962599.48,"MMR"
"Burundi",6769181.272,"BDI"
"Cameroon",15872047.84,"CMR"
"Canada",252574082.1,"CAN"
"Cabo Verde",693624.5149,"CPV"
"Cayman Islands",201576.9635,"CYM"
"Central African Republic",5270434,"CAF"
"Sri Lanka",22467434.26,"LKA"
"Chad",14059007.2,"TCD"
"Chile",51896843,"CHL"
"Colombia",80228086.43,"COL"
"Comoros",629681.6767,"COM"
"Congo",2911920.386,"COG"
"Costa Rica",10478210.95,"CRI"
"Cuba",20415117.01,"CUB"
"Cyprus",5176614.348,"CYP"
"Azerbaijan",15599505.07,"AZE"
"Benin",8010561.122,"BEN"
"Denmark",44542914.09,"DNK"
"Dominica",174263.7812,"DMA"
"Dominican Republic",14988930.02,"DOM"
"Belarus",36641732.14,"BLR"
"Ecuador",27243580.32,"ECU"
"Egypt",113848661.7,"EGY"
"El Salvador",11244024.84,"SLV"
"Equatorial Guinea",1494680.556,"GNQ"
"Estonia",9414874.031,"EST"
"Fiji",2327366.24,"FJI"
"Finland",35124033.83,"FIN"
"France",325820585.3,"FRA"
"French Guiana",441867.5822,"GUF"
"French Polynesia",1215393.456,"PYF"
"Djibouti",986589.3212,"DJI"
"Gabon",1773656.299,"GAB"
"Gambia",1475522.834,"GMB"
"Germany",444179094.7,"DEU"
"Bosnia and Herzegovina",11474803.93,"BIH"
"Ghana",30581060.26,"GHA"
"Greece",63988957.25,"GRC"
"Grenada",259289.1734,"GRD"
"Guadeloupe",1477329.028,"GLP"
"Guatemala",21307652.42,"GTM"
"Guinea",12344663.15,"GIN"
"Guyana",1602195.938,"GUY"
"Haiti",4889954.542,"HTI"
"Honduras",12424780.43,"HND"
"Hungary",41635195.45,"HUN"
"Croatia",15398440.64,"HRV"
"India",902329830,"IND"
"Indonesia",280404698.3,"IDN"
"Iran, Islamic Republic of",157192400.3,"IRN"
"Iraq",34001578.14,"IRQ"
"Ireland",25566690.79,"IRL"
"Israel",35189912.16,"ISR"
"Italy",316484372.9,"ITA"
"Cote d'Ivoire",17862713.81,"CIV"
"Kazakhstan",49465916.51,"KAZ"
"Jamaica",4636990.85,"JAM"
"Japan",665122150.2,"JPN"
"Jordan",9642545.993,"JOR"
"Kyrgyzstan",5513957.275,"KGZ"
