"name","footprint","id"
"Afghanistan",13815668.68,"AFG"
"Albania",5380816.364,"ALB"
"Algeria",20075344.25,"DZA"
"Angola",8063537.877,"AGO"
"Argentina",104493019.8,"ARG"
"Australia",118076686.8,"AUS"
"Austria",39090755.81,"AUT"
"Bahamas",4713908.397,"BHS"
"Barbados",759485.6944,"BRB"
"Bangladesh",37498229.65,"BGD"
"Bermuda",369002.978,"BMU"
"Bolivia",13957159.36,"BOL"
"Botswana",2442699.146,"BWA"
"Brazil",329762775,"BRA"
"Bulgaria",44588239.56,"BGR"
"Myanmar",21308614.58,"MMR"
"Burundi",4365569.917,"BDI"
"Cameroon",11012166.74,"CMR"
"Canada",236401162.8,"CAN"
"Cabo Verde",233868.8628,"CPV"
"Central African Republic",3063309.786,"CAF"
"Sri Lanka",11914727.78,"LKA"
"Chad",7387429.143,"TCD"
"Chile",22025301.03,"CHL"
"Colombia",58825379.23,"COL"
"Comoros",308364.8421,"COM"
"Congo",1487068.428,"COG"
"Costa Rica",6001973.997,"CRI"
"Cuba",24018685.46,"CUB"
"Cyprus",1779362.574,"CYP"
"Czechoslovakia",118526040.6,"CSHH"
"Benin",3950669.748,"BEN"
"Denmark",47606546.32,"DNK"
"Dominica",80705.01698,"DMA"
"Dominican Republic",6834732.88,"DOM"
"Ecuador",12366502.34,"ECU"
"Egypt",44185551.31,"EGY"
"El Salvador",5642174.763,"SLV"
"Equatorial Guinea",243740.5347,"GNQ"
"Ethiopia PDR",53217737.73,"ETH"
"Fiji",1213473.526,"FJI"
"Finland",32188342.33,"FIN"
"France",315651653.1,"FRA"
"French Polynesia",479462.153,"PYF"
"Djibouti",435904.201,"DJI"
"Gabon",766766.0244,"GAB"
"Gambia",526156.5189,"GMB"
"Germany",544735257.3,"DEU"
"Ghana",12517939.71,"GHA"
"Greece",34123009.22,"GRC"
"Guadeloupe",650441.5435,"GLP"
"Guatemala",9055215.605,"GTM"
"Guinea",7058621.674,"GIN"
"Guyana",1916515.469,"GUY"
"Haiti",3270974.981,"HTI"
"Honduras",7106687.213,"HND"
"Hungary",50700754.11,"HUN"
"India",437237103.4,"IND"
"Indonesia",143083597.8,"IDN"
"Iran, Islamic Republic of",35059641.33,"IRN"
"Ireland",18404864.36,"IRL"
"Israel",14337433.01,"ISR"
"Italy",237138505,"ITA"
"Cote d'Ivoire",12450876.58,"CIV"
"Jamaica",3160068.081,"JAM"
"Japan",585060853.1,"JPN"
"Jordan",2631136.972,"JOR"
"Kenya",22458439.71,"KEN"
"Cambodia",7736657.372,"KHM"
"Korea, Democratic People's Republic of",54157890.85,"PRK"
"Korea, Republic of",79268364.67,"KOR"
"Lao People's Democratic Republic",4215601.568,"LAO"
"Lebanon",6913804.964,"LBN"
"Lesotho",2204842.914,"LSO"
"Liberia",2703115.581,"LBR"
"Madagascar",13550667.96,"MDG"
"Malawi",4867414.504,"MWI"
"Malaysia",27673423.69,"MYS"
"Mali",8916206.375,"MLI"
"Malta",1180714.804,"MLT"
"Martinique",696789.9348,"MTQ"
"Mauritania",3383227.334,"MRT"
"Mauritius",1374246.627,"MUS"
"Mexico",143216941.1,"MEX"
"Mongolia",9960994.994,"MNG"
"Morocco",19311408.78,"MAR"
"Mozambique",9622996.984,"MOZ"
"Namibia",2071743.939,"NAM"
"Nepal",11234134.85,"NPL"
"Netherlands",89969755.95,"NLD"
"New Zealand",16824345.78,"NZL"
"Nicaragua",6730592.038,"NIC"
"Niger",9975064.288,"NER"
"Nigeria",69464092.6,"NGA"
"Norway",43869190.39,"NOR"
"Pakistan",46073123.83,"PAK"
"Panama",4968802.025,"PAN"
"Papua New Guinea",5115789.55,"PNG"
"Paraguay",11508546.53,"PRY"
"Peru",34180613.62,"PER"
"Philippines",57906311.71,"PHL"
"Poland",207669743.1,"POL"
"Portugal",27063867.62,"PRT"
"Guinea-Bissau",1160688.886,"GNB"
"Timor-Leste",322865.865,"TLS"
"Zimbabwe",9441351.88,"ZWE"
"Reunion",863499.7498,"REU"
"Romania",101861210.6,"ROU"
"Rwanda",4595028.151,"RWA"
"Saint Lucia",154531.6548,"LCA"
"Sao Tome and Principe",72018.52311,"STP"
"Senegal",6716633.219,"SEN"
"Sierra Leone",3925366.033,"SLE"
"Singapore",3535862.855,"SGP"
"Somalia",8763183.774,"SOM"
"South Africa",108092311.8,"ZAF"
"Spain",138068348.2,"ESP"
"Sudan (former)",34226794.61,""
"Swaziland",1780781.557,"SWZ"
"Sweden",60992186.55,"SWE"
"Switzerland",34718966.01,"CHE"
"Syrian Arab Republic",12065972.86,"SYR"
"Tanzania, United Republic of",25800403.58,"TZA"
"Thailand",48311152.77,"THA"
"Togo",2875615.95,"TGO"
"Tonga",131461.4861,"TON"
"Trinidad and Tobago",3709681.755,"TTO"
"Tunisia",8103920.82,"TUN"
"Turkey",94501725.74,"TUR"
"Uganda",24364176.36,"UGA"
"USSR",1556459389,"SUUH"
"United Kingdom",350060840.2,"GBR"
"United States of America",2445346485,"USA"
"Burkina Faso",8465257.784,"BFA"
"Uruguay",15046829.05,"URY"
"Venezuela, Bolivarian Republic of",49092842.42,"VEN"
"Viet Nam",33785077.33,"VNM"
"Samoa",255670.4359,"WSM"
"Yugoslav SFR",71957377.97,"YUG"
"Yemen",5359757.38,"YEM"
"Congo, Democratic Republic of",22939721.71,"COD"
"Zambia",7164351.395,"ZMB"
"Belgium",72401207.35,"BEL"
"Luxembourg",5550470.127,"LUX"
"China",1206778689,"CHN"
"World",11865102382,"WORLD"
