"name","footprint","id"
"Afghanistan",11102777.03,"AFG"
"Albania",3239628.72,"ALB"
"Algeria",8395026.675,"DZA"
"Angola",4690555.138,"AGO"
"Argentina",79135874.32,"ARG"
"Australia",78406389.03,"AUS"
"Austria",25618278.99,"AUT"
"Barbados",384398.5804,"BRB"
"Bermuda",192568.0961,"BMU"
"Bolivia",8063318.302,"BOL"
"Brazil",179679058.2,"BRA"
"Bulgaria",19716776.49,"BGR"
"Myanmar",13054242.48,"MMR"
"Burundi",3143337.469,"BDI"
"Cameroon",7117256.11,"CMR"
"Canada",136099425.3,"CAN"
"Cabo Verde",109367.341,"CPV"
"Central African Republic",1718237.878,"CAF"
"Sri Lanka",8137015.112,"LKA"
"Chad",6748329.053,"TCD"
"Chile",18171034.92,"CHL"
"Colombia",36787113.9,"COL"
"Comoros",103188.8823,"COM"
"Congo",1009432.868,"COG"
"Costa Rica",3046383.928,"CRI"
"Cuba",10962811.04,"CUB"
"Cyprus",1046523.223,"CYP"
"Czechoslovakia",73217407.24,"CSHH"
"Benin",3247830.777,"BEN"
"Denmark",27162606.12,"DNK"
"Dominica",41908.35782,"DMA"
"Dominican Republic",3319230.054,"DOM"
"Ecuador",5784497.826,"ECU"
"Egypt",22292996.39,"EGY"
"El Salvador",3200701.387,"SLV"
"Ethiopia PDR",46826150.59,"ETH"
"Fiji",457410.6776,"FJI"
"Finland",30119610.06,"FIN"
"France",196645892.6,"FRA"
"Djibouti",182750.8662,"DJI"
"Gabon",615971.6955,"GAB"
"Gambia",422347.2006,"GMB"
"Germany",314812906.2,"DEU"
"Ghana",7742947.687,"GHA"
"Greece",16409629.8,"GRC"
"Guadeloupe",373722.2638,"GLP"
"Guatemala",5664919.321,"GTM"
"Guinea",6093638.68,"GIN"
"Guyana",1247045.591,"GUY"
"Haiti",2523002.346,"HTI"
"Honduras",5952086.571,"HND"
"Hungary",29553494.82,"HUN"
"India",282084383.1,"IND"
"Indonesia",131423446.8,"IDN"
"Iran, Islamic Republic of",22569048.35,"IRN"
"Israel",5141221.699,"ISR"
"Italy",121472346.9,"ITA"
"Cote d'Ivoire",5610812.182,"CIV"
"Jamaica",2506132.593,"JAM"
"Japan",280635231,"JPN"
"Jordan",1715959.897,"JOR"
"Kenya",14348065.18,"KEN"
"Cambodia",9151001.383,"KHM"
"Korea, Democratic People's Republic of",14781980,"PRK"
"Korea, Republic of",20262736.93,"KOR"
"Lao People's Democratic Republic",3385435.108,"LAO"
"Lebanon",3130134.143,"LBN"
"Liberia",1414221.48,"LBR"
"Madagascar",10428173.39,"MDG"
"Malaysia",11922456.25,"MYS"
"Mali",7146684.234,"MLI"
"Malta",559829.8264,"MLT"
"Martinique",379415.9988,"MTQ"
"Mauritania",3221234.446,"MRT"
"Mauritius",613677.564,"MUS"
"Mexico",72746682.16,"MEX"
"Mongolia",7001393.818,"MNG"
"Morocco",10989384.96,"MAR"
"Mozambique",6322204.063,"MOZ"
"Namibia",1233146.756,"NAM"
"Nepal",8789386.473,"NPL"
"Netherlands",40884484.24,"NLD"
"New Zealand",11701459.35,"NZL"
"Nicaragua",4516389.65,"NIC"
"Niger",5788941.176,"NER"
"Nigeria",41517541.2,"NGA"
"Norway",29414001.46,"NOR"
"Pakistan",24993247.6,"PAK"
"Panama",2538702.245,"PAN"
"Papua New Guinea",2466767.046,"PNG"
"Paraguay",7454540.778,"PRY"
"Peru",28200536.6,"PER"
"Philippines",25730338.2,"PHL"
"Poland",120458405,"POL"
"Portugal",20712968,"PRT"
"Timor-Leste",223431.7449,"TLS"
"Zimbabwe",7011569.018,"ZWE"
"Reunion",321444.678,"REU"
"Romania",46299617.32,"ROU"
"Rwanda",2459384.853,"RWA"
"Saint Lucia",63909.32853,"LCA"
"Sao Tome and Principe",45587.12389,"STP"
"Senegal",5409526.771,"SEN"
"Sierra Leone",3514641.809,"SLE"
"Somalia",7252637.919,"SOM"
"South Africa",47623268.26,"ZAF"
"Spain",71130431.61,"ESP"
"Sudan (former)",19245644.18,""
"Sweden",56482660.1,"SWE"
"Switzerland",23713810.99,"CHE"
"Syrian Arab Republic",4558810.717,"SYR"
"Thailand",22680216.05,"THA"
"Togo",2268012.553,"TGO"
"Tonga",54478.44936,"TON"
"Trinidad and Tobago",604518.1558,"TTO"
"Tunisia",3592489.563,"TUN"
"Turkey",44649341.35,"TUR"
"Uganda",13715602.85,"UGA"
"USSR",858107193.5,"SUUH"
"United Kingdom",324520561.8,"GBR"
"United States of America",1522783088,"USA"
"Burkina Faso",5397967.736,"BFA"
"Uruguay",11788370.09,"URY"
"Venezuela, Bolivarian Republic of",16632749.88,"VEN"
"Viet Nam",21564298.38,"VNM"
"Samoa",163887.496,"WSM"
"Yugoslav SFR",40282518.21,"YUG"
"Yemen",4995605.323,"YEM"
"Congo, Democratic Republic of",14970649.94,"COD"
"Belgium",52445467.99,"BEL"
"Luxembourg",5294277.898,"LUX"
"China",640034985.8,"CHN"
"World",7035242874,"WORLD"
