"name","footprint","id"
"Afghanistan",12882575.86,"AFG"
"Albania",3843390.497,"ALB"
"Algeria",9519605.055,"DZA"
"Angola",6364567.077,"AGO"
"Argentina",83623969.22,"ARG"
"Australia",107742582.6,"AUS"
"Austria",30278897.55,"AUT"
"Barbados",545149.7375,"BRB"
"Bermuda",280207.0456,"BMU"
"Bolivia",9838962.404,"BOL"
"Botswana",1742287.075,"BWA"
"Brazil",218899488.8,"BRA"
"Bulgaria",34859906.05,"BGR"
"Myanmar",17954955.11,"MMR"
"Burundi",3896818.69,"BDI"
"Cameroon",8518594.331,"CMR"
"Canada",195359316.7,"CAN"
"Cabo Verde",113112.6778,"CPV"
"Central African Republic",2387563.642,"CAF"
"Sri Lanka",10826869.32,"LKA"
"Chad",7658012.786,"TCD"
"Chile",22872732.24,"CHL"
"Colombia",45453778.49,"COL"
"Comoros",137101.62,"COM"
"Congo",1227452.379,"COG"
"Costa Rica",3952853.317,"CRI"
"Cuba",15306080.2,"CUB"
"Cyprus",1581847.143,"CYP"
"Czechoslovakia",85597448.56,"CSHH"
"Benin",3520388.378,"BEN"
"Denmark",42204821.02,"DNK"
"Dominica",56256.80346,"DMA"
"Dominican Republic",4286676.682,"DOM"
"Ecuador",7540350.755,"ECU"
"Egypt",29540051.94,"EGY"
"El Salvador",4049179.314,"SLV"
"Ethiopia PDR",49705933.14,"ETH"
"Fiji",728073.8863,"FJI"
"Finland",26539065.44,"FIN"
"France",253062460.3,"FRA"
"French Polynesia",365813.3004,"PYF"
"Djibouti",263797.4635,"DJI"
"Gabon",650904.3129,"GAB"
"Gambia",530917.3693,"GMB"
"Germany",394203291.1,"DEU"
"Ghana",9573046.011,"GHA"
"Greece",21940596.25,"GRC"
"Guadeloupe",468833.7848,"GLP"
"Guatemala",7119836.785,"GTM"
"Guinea",6478548.12,"GIN"
"Guyana",1815092.643,"GUY"
"Haiti",2791281.806,"HTI"
"Honduras",6566706.568,"HND"
"Hungary",38723613.43,"HUN"
"India",339159359.2,"IND"
"Indonesia",131981017.7,"IDN"
"Iran, Islamic Republic of",29067817.85,"IRN"
"Ireland",14677593.72,"IRL"
"Israel",9960074.031,"ISR"
"Italy",192355024.2,"ITA"
"Cote d'Ivoire",7835256.041,"CIV"
"Jamaica",3124260.023,"JAM"
"Japan",450042897.9,"JPN"
"Jordan",1466768.581,"JOR"
"Kenya",16527536.01,"KEN"
"Cambodia",9832229.223,"KHM"
"Korea, Democratic People's Republic of",25638780.85,"PRK"
"Korea, Republic of",37780823.93,"KOR"
"Lao People's Democratic Republic",4160998.194,"LAO"
"Lebanon",4580553.201,"LBN"
"Lesotho",1265530.633,"LSO"
"Liberia",1550840.081,"LBR"
"Madagascar",13220707.13,"MDG"
"Malawi",4012960.362,"MWI"
"Malaysia",16104501.27,"MYS"
"Mali",9024418.75,"MLI"
"Malta",817483.0441,"MLT"
"Martinique",546193.7419,"MTQ"
"Mauritania",4040011.017,"MRT"
"Mauritius",862952.0339,"MUS"
"Mexico",94986605.85,"MEX"
"Mongolia",8420690.928,"MNG"
"Morocco",18985158.15,"MAR"
"Mozambique",7658825.929,"MOZ"
"Namibia",1185296.941,"NAM"
"Nepal",9703293.881,"NPL"
"Netherlands",64617381.12,"NLD"
"New Zealand",14011626.64,"NZL"
"Nicaragua",5589270.471,"NIC"
"Niger",8177557.792,"NER"
"Nigeria",49134556.81,"NGA"
"Norway",37061189.35,"NOR"
"Pakistan",36450849.71,"PAK"
"Panama",3129692.304,"PAN"
"Papua New Guinea",3362999.972,"PNG"
"Paraguay",7502993.465,"PRY"
"Peru",32137882.29,"PER"
"Philippines",36935704.48,"PHL"
"Poland",151895840.8,"POL"
"Portugal",23877077.14,"PRT"
"Guinea-Bissau",865474.8038,"GNB"
"Timor-Leste",251556.0582,"TLS"
"Zimbabwe",7890574.822,"ZWE"
"Reunion",420627.4575,"REU"
"Romania",65477838.69,"ROU"
"Rwanda",3607144.436,"RWA"
"Saint Lucia",102673.6188,"LCA"
"Sao Tome and Principe",56614.26929,"STP"
"Senegal",5678994.319,"SEN"
"Sierra Leone",3705137.633,"SLE"
"Somalia",7540837.22,"SOM"
"South Africa",66411509.68,"ZAF"
"Spain",105430548.8,"ESP"
"Sudan (former)",26265744.45,""
"Swaziland",850469.3552,"SWZ"
"Sweden",56407930.28,"SWE"
"Switzerland",29143489.47,"CHE"
"Syrian Arab Republic",6027985.485,"SYR"
"Tanzania, United Republic of",19991987.48,"TZA"
"Thailand",35547109.44,"THA"
"Togo",2619636.829,"TGO"
"Tonga",79979.7505,"TON"
"Trinidad and Tobago",621029.748,"TTO"
"Tunisia",4364866.124,"TUN"
"Turkey",60035336.14,"TUR"
"Uganda",17755581.81,"UGA"
"USSR",1152271539,"SUUH"
"United Kingdom",372272901.3,"GBR"
"United States of America",2044247495,"USA"
"Burkina Faso",7300728.389,"BFA"
"Uruguay",12105971.31,"URY"
"Venezuela, Bolivarian Republic of",23003538.82,"VEN"
"Viet Nam",29504481.13,"VNM"
"Samoa",194985.6285,"WSM"
"Yugoslav SFR",47976696.37,"YUG"
"Yemen",6911125.888,"YEM"
"Congo, Democratic Republic of",19146008.43,"COD"
"Zambia",7757136.539,"ZMB"
"Belgium",65742048.36,"BEL"
"Luxembourg",5587292.267,"LUX"
"China",729013496,"CHN"
"World",9089230995,"WORLD"
