"name","footprint","id"
"Afghanistan",1.012448307,"AFG"
"Albania",2.048875171,"ALB"
"Algeria",1.444098838,"DZA"
"Angola",1.023664906,"AGO"
"Antigua and Barbuda",1.838249232,"ATG"
"Argentina",3.630899151,"ARG"
"Australia",8.525856138,"AUS"
"Austria",4.979044585,"AUT"
"Bahamas",9.862548125,"BHS"
"Bahrain",10.5145164,"BHR"
"Bangladesh",0.491489414,"BGD"
"Barbados",3.049898555,"BRB"
"Belgium",6.746443357,"BEL"
"Benin",1.061370701,"BEN"
"Bermuda",6.038416459,"BMU"
"Bhutan",5.101660875,"BTN"
"Bolivia",2.768599322,"BOL"
"Botswana",2.060224248,"BWA"
"Brazil",2.899498691,"BRA"
"Brunei Darussalam",3.09594978,"BRN"
"Bulgaria",5.260139299,"BGR"
"Burkina Faso",1.298302873,"BFA"
"Burundi",1.029672308,"BDI"
"Cabo Verde",1.608409814,"CPV"
"Cambodia",1.113463825,"KHM"
"Cameroon",1.266652164,"CMR"
"Canada",9.330647012,"CAN"
"Central African Republic",1.656898605,"CAF"
"Chad",1.73163776,"TCD"
"Chile",2.666689698,"CHL"
"China",1.330716905,"CHN"
"Colombia",2.219999317,"COL"
"Comoros",1.195948978,"COM"
"Congo",0.955023038,"COG"
"Congo, Democratic Republic of",0.967197231,"COD"
"Costa Rica",2.325729648,"CRI"
"Cote d'Ivoire",1.511177024,"CIV"
"Cuba",2.585175449,"CUB"
"Cyprus",3.349312994,"CYP"
"Czechoslovakia",7.244357593,"CSHH"
"Denmark",8.526107647,"DNK"
"Djibouti",1.245029741,"DJI"
"Dominica",1.157110656,"DMA"
"Dominican Republic",1.180390622,"DOM"
"Ecuador",1.866432594,"ECU"
"Egypt",1.324002574,"EGY"
"El Salvador",1.170760758,"SLV"
"Equatorial Guinea",1.534486426,"GNQ"
"Ethiopia PDR",1.490564927,"ETH"
"Fiji",2.446904497,"FJI"
"Finland",6.862264432,"FIN"
"France",5.402252018,"FRA"
"French Polynesia",3.83886893,"PYF"
"Gabon",1.828499874,"GAB"
"Gambia",1.423104063,"GMB"
"Germany",6.766163853,"DEU"
"Ghana",1.066300752,"GHA"
"Greece",3.744302718,"GRC"
"Guadeloupe",2.442871949,"GLP"
"Guatemala",1.359733208,"GTM"
"Guinea",1.598676879,"GIN"
"Guinea-Bissau",1.612971598,"GNB"
"Guyana",2.161945143,"GUY"
"Haiti",0.597120902,"HTI"
"Honduras",1.935091945,"HND"
"Hungary",4.750295392,"HUN"
"India",0.676489642,"IND"
"Indonesia",1.156302105,"IDN"
"Iran, Islamic Republic of",1.215553313,"IRN"
"Ireland",5.581280961,"IRL"
"Israel",3.676470143,"ISR"
"Italy",4.406257797,"ITA"
"Jamaica",1.414669523,"JAM"
"Japan",4.567856565,"JPN"
"Jordan",1.587763064,"JOR"
"Kenya",1.479952062,"KEN"
"Korea, Democratic People's Republic of",3.636395048,"PRK"
"Korea, Republic of",2.357523785,"KOR"
"Lao People's Democratic Republic",1.39777419,"LAO"
"Lebanon",2.973552784,"LBN"
"Lesotho",1.497392622,"LSO"
"Liberia",1.358443813,"LBR"
"Libyan Arab Jamahiriya",3.251519351,"LBY"
"Luxembourg",10.68531964,"LUX"
"Madagascar",1.70100483,"MDG"
"Malawi",0.791116654,"MWI"
"Malaysia",2.539048936,"MYS"
"Mali",1.33515004,"MLI"
"Malta",3.824733143,"MLT"
