"year","country","overshoot_day","country_3_code"
1965,"French Polynesia",463.34354276197,"PYF"
1966,"French Polynesia",325.685181761147,"PYF"
1967,"French Polynesia",339.623684309035,"PYF"
1968,"French Polynesia",289.558016897428,"PYF"
1969,"French Polynesia",284.981257738926,"PYF"
1970,"French Polynesia",257.344338536604,"PYF"
1971,"French Polynesia",243.874342616854,"PYF"
1972,"French Polynesia",267.830876986951,"PYF"
1973,"French Polynesia",262.406261431277,"PYF"
1974,"French Polynesia",237.488812038339,"PYF"
1975,"French Polynesia",252.261599796659,"PYF"
1976,"French Polynesia",247.264709890273,"PYF"
1977,"French Polynesia",256.222697218628,"PYF"
1978,"French Polynesia",223.019671777134,"PYF"
1979,"French Polynesia",214.989038683413,"PYF"
1980,"French Polynesia",225.827044019721,"PYF"
1981,"French Polynesia",219.653445265206,"PYF"
1982,"French Polynesia",216.882934019385,"PYF"
1983,"French Polynesia",202.009125378089,"PYF"
1984,"French Polynesia",190.976441024654,"PYF"
1985,"French Polynesia",188.816246813054,"PYF"
1986,"French Polynesia",182.299846634017,"PYF"
1987,"French Polynesia",178.044589993786,"PYF"
1988,"French Polynesia",181.335750863852,"PYF"
1989,"French Polynesia",184.171734660547,"PYF"
1990,"French Polynesia",180.954609608682,"PYF"
1991,"French Polynesia",190.672559568276,"PYF"
1992,"French Polynesia",194.832298014351,"PYF"
1993,"French Polynesia",183.016391483615,"PYF"
1994,"French Polynesia",176.641891577564,"PYF"
1995,"French Polynesia",169.396603615913,"PYF"
1996,"French Polynesia",174.773772614924,"PYF"
1997,"French Polynesia",161.226536442704,"PYF"
1998,"French Polynesia",151.570391151569,"PYF"
1999,"French Polynesia",147.845375445456,"PYF"
2000,"French Polynesia",146.808768655403,"PYF"
2001,"French Polynesia",134.876256291316,"PYF"
2002,"French Polynesia",135.605573775357,"PYF"
2003,"French Polynesia",132.656303170696,"PYF"
2004,"French Polynesia",130.916791312758,"PYF"
2005,"French Polynesia",131.154526421436,"PYF"
2006,"French Polynesia",135.190669625198,"PYF"
2007,"French Polynesia",126.575659345481,"PYF"
2008,"French Polynesia",132.750842068517,"PYF"
2009,"French Polynesia",135.456335938704,"PYF"
2010,"French Polynesia",136.460518483414,"PYF"
2011,"French Polynesia",142.045520942304,"PYF"
2012,"French Polynesia",145.978871678838,"PYF"
2013,"French Polynesia",149.605513296601,"PYF"
2014,"French Polynesia",149.657851654616,"PYF"
