"year","country","overshoot_day","country_3_code"
1992,"Armenia",429.222449310702,"ARM"
1993,"Armenia",630.494242981721,"ARM"
1994,"Armenia",650.62461821035,"ARM"
1995,"Armenia",691.577627174276,"ARM"
1996,"Armenia",686.088020477823,"ARM"
1997,"Armenia",636.745306775221,"ARM"
1998,"Armenia",607.511979618658,"ARM"
1999,"Armenia",604.907192912575,"ARM"
2000,"Armenia",597.920784526796,"ARM"
2001,"Armenia",555.136956227136,"ARM"
2002,"Armenia",543.086407571435,"ARM"
2003,"Armenia",521.539391937583,"ARM"
2004,"Armenia",461.865250370624,"ARM"
2005,"Armenia",413.581375800055,"ARM"
2006,"Armenia",408.294810370506,"ARM"
2007,"Armenia",340.437705422365,"ARM"
2008,"Armenia",287.97960463575,"ARM"
2009,"Armenia",326.826935018762,"ARM"
2010,"Armenia",337.130493356611,"ARM"
2011,"Armenia",302.252013037847,"ARM"
2012,"Armenia",286.491032549489,"ARM"
2013,"Armenia",303.518818801814,"ARM"
2014,"Armenia",304.145313618002,"ARM"
