"year","country","overshoot_day","country_3_code"
1961,"Kenya",664.827922738901,"KEN"
1962,"Kenya",666.78483051029,"KEN"
1963,"Kenya",681.935812391378,"KEN"
1964,"Kenya",652.415761325131,"KEN"
1965,"Kenya",646.760651914227,"KEN"
1966,"Kenya",639.120990628552,"KEN"
1967,"Kenya",654.10984376875,"KEN"
1968,"Kenya",651.049242660622,"KEN"
1969,"Kenya",644.884579148266,"KEN"
1970,"Kenya",620.761522391077,"KEN"
1971,"Kenya",610.457187507081,"KEN"
1972,"Kenya",611.567308797883,"KEN"
1973,"Kenya",602.839932022224,"KEN"
1974,"Kenya",586.200668110288,"KEN"
1975,"Kenya",590.573019774593,"KEN"
1976,"Kenya",589.907132182976,"KEN"
1977,"Kenya",572.236025534644,"KEN"
1978,"Kenya",544.459829036975,"KEN"
1979,"Kenya",559.119559203309,"KEN"
1980,"Kenya",564.690144209888,"KEN"
1981,"Kenya",569.762210416441,"KEN"
1982,"Kenya",553.010908580065,"KEN"
1983,"Kenya",537.733562574668,"KEN"
1984,"Kenya",588.027475565638,"KEN"
1985,"Kenya",569.721430176971,"KEN"
1986,"Kenya",550.570508319469,"KEN"
1987,"Kenya",556.668212875022,"KEN"
1988,"Kenya",553.775825114278,"KEN"
1989,"Kenya",552.649657042195,"KEN"
1990,"Kenya",556.058480873751,"KEN"
1991,"Kenya",569.185132513986,"KEN"
1992,"Kenya",557.077287628524,"KEN"
1993,"Kenya",569.436944085038,"KEN"
1994,"Kenya",551.334659935275,"KEN"
1995,"Kenya",557.692134624673,"KEN"
1996,"Kenya",600.987677105999,"KEN"
1997,"Kenya",606.421543219307,"KEN"
1998,"Kenya",604.309294978832,"KEN"
1999,"Kenya",585.503173404841,"KEN"
2000,"Kenya",589.324424277563,"KEN"
2001,"Kenya",594.380883676364,"KEN"
2002,"Kenya",618.854496882649,"KEN"
2003,"Kenya",639.633470236459,"KEN"
2004,"Kenya",653.720254036479,"KEN"
2005,"Kenya",609.09967710942,"KEN"
2006,"Kenya",573.056796371797,"KEN"
2007,"Kenya",589.963595539633,"KEN"
2008,"Kenya",637.339944118079,"KEN"
2009,"Kenya",597.105736541328,"KEN"
2010,"Kenya",591.392224495707,"KEN"
2011,"Kenya",571.551662149639,"KEN"
2012,"Kenya",568.552666474801,"KEN"
2013,"Kenya",583.23350165108,"KEN"
2014,"Kenya",590.836950533083,"KEN"
