"year","country","overshoot_day","country_3_code"
1961,"Ghana",1011.70324723507,"GHA"
1962,"Ghana",1001.50769578327,"GHA"
1963,"Ghana",971.475803816127,"GHA"
1964,"Ghana",923.233646219231,"GHA"
1965,"Ghana",1004.25842592074,"GHA"
1966,"Ghana",950.880650010323,"GHA"
1967,"Ghana",911.275941911002,"GHA"
1968,"Ghana",879.859010913108,"GHA"
1969,"Ghana",847.422439521924,"GHA"
1970,"Ghana",763.61399584056,"GHA"
1971,"Ghana",749.136242882919,"GHA"
1972,"Ghana",768.69513291867,"GHA"
1973,"Ghana",746.597474014885,"GHA"
1974,"Ghana",655.138875580734,"GHA"
1975,"Ghana",686.647171462903,"GHA"
1976,"Ghana",722.980097640986,"GHA"
1977,"Ghana",720.128384844933,"GHA"
1978,"Ghana",767.541601015541,"GHA"
1979,"Ghana",775.55545655871,"GHA"
1980,"Ghana",776.80757965492,"GHA"
1981,"Ghana",790.790722286294,"GHA"
1982,"Ghana",814.747612679346,"GHA"
1983,"Ghana",751.782263962442,"GHA"
1984,"Ghana",720.828199310918,"GHA"
1985,"Ghana",732.200212216712,"GHA"
1986,"Ghana",711.553828647228,"GHA"
1987,"Ghana",700.80988564786,"GHA"
1988,"Ghana",683.359865090045,"GHA"
1989,"Ghana",668.25357008092,"GHA"
1990,"Ghana",678.304720943032,"GHA"
1991,"Ghana",642.041556036453,"GHA"
1992,"Ghana",585.456091856763,"GHA"
1993,"Ghana",569.416522840641,"GHA"
1994,"Ghana",548.46147768769,"GHA"
1995,"Ghana",511.780785676944,"GHA"
1996,"Ghana",520.292856067157,"GHA"
1997,"Ghana",486.480975111896,"GHA"
1998,"Ghana",438.640138698972,"GHA"
1999,"Ghana",416.524255864051,"GHA"
2000,"Ghana",449.587591336998,"GHA"
2001,"Ghana",428.650684353103,"GHA"
2002,"Ghana",403.857476629294,"GHA"
2003,"Ghana",395.609779888237,"GHA"
2004,"Ghana",385.118084371848,"GHA"
2005,"Ghana",376.547535314925,"GHA"
2006,"Ghana",365.151661387797,"GHA"
2007,"Ghana",355.342494237763,"GHA"
2008,"Ghana",352.319279969446,"GHA"
2009,"Ghana",340.943121699794,"GHA"
2010,"Ghana",326.810951139584,"GHA"
2011,"Ghana",322.468420872042,"GHA"
2012,"Ghana",307.762703486788,"GHA"
2013,"Ghana",308.468427835679,"GHA"
2014,"Ghana",313.995231727161,"GHA"
