"year","country","overshoot_day","country_3_code"
1961,"Thailand",1419.69792099178,"THA"
1962,"Thailand",1319.33274400264,"THA"
1963,"Thailand",1272.91170113888,"THA"
1964,"Thailand",1310.23618743442,"THA"
1965,"Thailand",1257.5211828851,"THA"
1966,"Thailand",1074.46405438619,"THA"
1967,"Thailand",1137.97923973835,"THA"
1968,"Thailand",1002.76437373902,"THA"
1969,"Thailand",1001.64033894522,"THA"
1970,"Thailand",974.609118687384,"THA"
1971,"Thailand",938.518603086793,"THA"
1972,"Thailand",930.812615037665,"THA"
1973,"Thailand",818.137978080599,"THA"
1974,"Thailand",878.614673414756,"THA"
1975,"Thailand",857.887512279495,"THA"
1976,"Thailand",841.53677093999,"THA"
1977,"Thailand",813.32643466631,"THA"
1978,"Thailand",755.783621095724,"THA"
1979,"Thailand",751.92609469087,"THA"
1980,"Thailand",762.038091453344,"THA"
1981,"Thailand",785.118698610725,"THA"
1982,"Thailand",853.635245840243,"THA"
1983,"Thailand",704.283713536689,"THA"
1984,"Thailand",728.586713300499,"THA"
1985,"Thailand",696.569876293282,"THA"
1986,"Thailand",705.087464482177,"THA"
1987,"Thailand",636.341818750023,"THA"
1988,"Thailand",569.90256477357,"THA"
1989,"Thailand",540.621480248019,"THA"
1990,"Thailand",482.363441272044,"THA"
1991,"Thailand",443.57822429972,"THA"
1992,"Thailand",423.856903491663,"THA"
1993,"Thailand",398.204865827279,"THA"
1994,"Thailand",352.757252763749,"THA"
1995,"Thailand",333.406382646281,"THA"
1996,"Thailand",314.66822302289,"THA"
1997,"Thailand",332.499647620827,"THA"
1998,"Thailand",374.116706542416,"THA"
1999,"Thailand",364.258769895235,"THA"
2000,"Thailand",347.016353372734,"THA"
2001,"Thailand",339.112996293652,"THA"
2002,"Thailand",313.366106852211,"THA"
2003,"Thailand",296.229623786988,"THA"
2004,"Thailand",293.547879707202,"THA"
2005,"Thailand",266.42061739907,"THA"
2006,"Thailand",277.034851778019,"THA"
2007,"Thailand",273.235747006472,"THA"
2008,"Thailand",270.601902841515,"THA"
2009,"Thailand",278.981772263655,"THA"
2010,"Thailand",256.362344550708,"THA"
2011,"Thailand",250.078054660637,"THA"
2012,"Thailand",223.905123834158,"THA"
2013,"Thailand",232.581033860712,"THA"
2014,"Thailand",246.322394762148,"THA"
