"year","country","overshoot_day","country_3_code"
1961,"Peru",418.709563544136,"PER"
1962,"Peru",407.934261295642,"PER"
1963,"Peru",399.439381375688,"PER"
1964,"Peru",391.223818298068,"PER"
1965,"Peru",409.643867246168,"PER"
1966,"Peru",386.956881256562,"PER"
1967,"Peru",378.600399899654,"PER"
1968,"Peru",402.623907876815,"PER"
1969,"Peru",394.697732266902,"PER"
1970,"Peru",363.756761613532,"PER"
1971,"Peru",369.08463599564,"PER"
1972,"Peru",427.9243208731,"PER"
1973,"Peru",420.415290314479,"PER"
1974,"Peru",404.867276640237,"PER"
1975,"Peru",416.994747242684,"PER"
1976,"Peru",415.238403205779,"PER"
1977,"Peru",415.693931230812,"PER"
1978,"Peru",395.041533319876,"PER"
1979,"Peru",461.624030788308,"PER"
1980,"Peru",431.538175472202,"PER"
1981,"Peru",447.404536537545,"PER"
1982,"Peru",455.416624443016,"PER"
1983,"Peru",492.566993517139,"PER"
1984,"Peru",477.146150326008,"PER"
1985,"Peru",505.586291736486,"PER"
1986,"Peru",435.584718049021,"PER"
1987,"Peru",434.120033186403,"PER"
1988,"Peru",409.251660570374,"PER"
1989,"Peru",446.827073651372,"PER"
1990,"Peru",442.477947715405,"PER"
1991,"Peru",459.533434769116,"PER"
1992,"Peru",451.976500372144,"PER"
1993,"Peru",423.147468322769,"PER"
1994,"Peru",392.940378073762,"PER"
1995,"Peru",374.446029390484,"PER"
1996,"Peru",364.132593954263,"PER"
1997,"Peru",381.296984124265,"PER"
1998,"Peru",366.614652081422,"PER"
1999,"Peru",368.673070500531,"PER"
2000,"Peru",369.917861350088,"PER"
2001,"Peru",370.579282177958,"PER"
2002,"Peru",354.127171046399,"PER"
2003,"Peru",374.846871317821,"PER"
2004,"Peru",345.003712677592,"PER"
2005,"Peru",333.814507580265,"PER"
2006,"Peru",319.770310998993,"PER"
2007,"Peru",307.284485747924,"PER"
2008,"Peru",291.88731836049,"PER"
2009,"Peru",297.928040296303,"PER"
2010,"Peru",286.430081169913,"PER"
2011,"Peru",270.308230782857,"PER"
2012,"Peru",275.305380031054,"PER"
2013,"Peru",262.403265455471,"PER"
2014,"Peru",267.603584601942,"PER"
