"year","country","overshoot_day","country_3_code"
1961,"Poland",285.430421435666,"POL"
1962,"Poland",283.400593356649,"POL"
1963,"Poland",267.016835178886,"POL"
1964,"Poland",262.712825133366,"POL"
1965,"Poland",248.32235097056,"POL"
1966,"Poland",241.253057502271,"POL"
1967,"Poland",230.73925669082,"POL"
1968,"Poland",218.074773059724,"POL"
1969,"Poland",203.960129521501,"POL"
1970,"Poland",196.525202736204,"POL"
1971,"Poland",189.050106916896,"POL"
1972,"Poland",178.277271980919,"POL"
1973,"Poland",170.8646469662,"POL"
1974,"Poland",162.498095918908,"POL"
1975,"Poland",157.969573060459,"POL"
1976,"Poland",149.43874689716,"POL"
1977,"Poland",148.156420854323,"POL"
1978,"Poland",141.865300581309,"POL"
1979,"Poland",140.712068585254,"POL"
1980,"Poland",138.420650059248,"POL"
1981,"Poland",145.583590089264,"POL"
1982,"Poland",149.211099888484,"POL"
1983,"Poland",149.439215013259,"POL"
1984,"Poland",145.585724113146,"POL"
1985,"Poland",142.141995622683,"POL"
1986,"Poland",136.92498862578,"POL"
1987,"Poland",130.680486955533,"POL"
1988,"Poland",129.374490578506,"POL"
1989,"Poland",132.099740506429,"POL"
1990,"Poland",165.796792735531,"POL"
1991,"Poland",164.261859808213,"POL"
1992,"Poland",173.443715325003,"POL"
1993,"Poland",159.968418132048,"POL"
1994,"Poland",166.725931497659,"POL"
1995,"Poland",155.033320289062,"POL"
1996,"Poland",146.976539545501,"POL"
1997,"Poland",150.848545799738,"POL"
1998,"Poland",152.703436073204,"POL"
1999,"Poland",155.936341349209,"POL"
2000,"Poland",159.719432579307,"POL"
2001,"Poland",155.808451600237,"POL"
2002,"Poland",156.831984752722,"POL"
2003,"Poland",157.400860201933,"POL"
2004,"Poland",147.397168117569,"POL"
2005,"Poland",148.728956898237,"POL"
2006,"Poland",144.610428320665,"POL"
2007,"Poland",130.456585779243,"POL"
2008,"Poland",132.134882795782,"POL"
2009,"Poland",137.529472113082,"POL"
2010,"Poland",130.346271924797,"POL"
2011,"Poland",131.088737798998,"POL"
2012,"Poland",137.389020847241,"POL"
2013,"Poland",143.165257569311,"POL"
2014,"Poland",138.194628481974,"POL"
