"year","country","overshoot_day","country_3_code"
1961,"Sierra Leone",717.4077927807,"SLE"
1962,"Sierra Leone",697.348796837697,"SLE"
1963,"Sierra Leone",690.026319150938,"SLE"
1964,"Sierra Leone",690.841567294168,"SLE"
1965,"Sierra Leone",683.167431222809,"SLE"
1966,"Sierra Leone",670.894838695216,"SLE"
1967,"Sierra Leone",673.944654001176,"SLE"
1968,"Sierra Leone",673.39179253773,"SLE"
1969,"Sierra Leone",616.912051163617,"SLE"
1970,"Sierra Leone",631.018681990903,"SLE"
1971,"Sierra Leone",640.026815327969,"SLE"
1972,"Sierra Leone",651.47919764895,"SLE"
1973,"Sierra Leone",646.09754232808,"SLE"
1974,"Sierra Leone",659.857187770318,"SLE"
1975,"Sierra Leone",679.166639937524,"SLE"
1976,"Sierra Leone",662.400139289802,"SLE"
1977,"Sierra Leone",650.550224347661,"SLE"
1978,"Sierra Leone",625.341430711932,"SLE"
1979,"Sierra Leone",628.118037920045,"SLE"
1980,"Sierra Leone",655.667116559717,"SLE"
1981,"Sierra Leone",665.952222901521,"SLE"
1982,"Sierra Leone",691.118186443256,"SLE"
1983,"Sierra Leone",698.035003798115,"SLE"
1984,"Sierra Leone",718.261059151627,"SLE"
1985,"Sierra Leone",712.295482479735,"SLE"
1986,"Sierra Leone",698.040030200402,"SLE"
1987,"Sierra Leone",719.140847992883,"SLE"
1988,"Sierra Leone",739.609689584732,"SLE"
1989,"Sierra Leone",739.17504380796,"SLE"
1990,"Sierra Leone",675.976139316484,"SLE"
1991,"Sierra Leone",663.890783181662,"SLE"
1992,"Sierra Leone",663.371845509352,"SLE"
1993,"Sierra Leone",661.285911634188,"SLE"
1994,"Sierra Leone",616.338068230789,"SLE"
1995,"Sierra Leone",604.458475276876,"SLE"
1996,"Sierra Leone",592.808349141776,"SLE"
1997,"Sierra Leone",570.005054558908,"SLE"
1998,"Sierra Leone",570.766191636139,"SLE"
1999,"Sierra Leone",607.387538440473,"SLE"
2000,"Sierra Leone",602.523140932275,"SLE"
2001,"Sierra Leone",602.182797906545,"SLE"
2002,"Sierra Leone",582.631615403792,"SLE"
2003,"Sierra Leone",573.577005960319,"SLE"
2004,"Sierra Leone",580.971514918823,"SLE"
2005,"Sierra Leone",589.647947412843,"SLE"
2006,"Sierra Leone",556.267958652772,"SLE"
2007,"Sierra Leone",599.365031077159,"SLE"
2008,"Sierra Leone",565.823806176739,"SLE"
2009,"Sierra Leone",540.206989010734,"SLE"
2010,"Sierra Leone",522.890102649214,"SLE"
2011,"Sierra Leone",511.43899043542,"SLE"
2012,"Sierra Leone",493.594096517717,"SLE"
2013,"Sierra Leone",489.55604406214,"SLE"
2014,"Sierra Leone",500.415347672603,"SLE"
