"year","country","overshoot_day","country_3_code"
1961,"Djibouti",552.459456800462,"DJI"
1962,"Djibouti",566.120494583601,"DJI"
1963,"Djibouti",574.627806431786,"DJI"
1964,"Djibouti",571.300909213468,"DJI"
1965,"Djibouti",537.001118538365,"DJI"
1966,"Djibouti",516.45488710707,"DJI"
1967,"Djibouti",578.898819057108,"DJI"
1968,"Djibouti",545.535070428808,"DJI"
1969,"Djibouti",564.748079365809,"DJI"
1970,"Djibouti",501.376532591464,"DJI"
1971,"Djibouti",510.749050580296,"DJI"
1972,"Djibouti",494.258522142202,"DJI"
1973,"Djibouti",520.868566517386,"DJI"
1974,"Djibouti",506.032070188895,"DJI"
1975,"Djibouti",513.384452569554,"DJI"
1976,"Djibouti",521.197759033844,"DJI"
1977,"Djibouti",563.42446113564,"DJI"
1978,"Djibouti",609.005817418762,"DJI"
1979,"Djibouti",635.395693331124,"DJI"
1980,"Djibouti",607.775570375013,"DJI"
1981,"Djibouti",677.269610360663,"DJI"
1982,"Djibouti",691.28582035092,"DJI"
1983,"Djibouti",736.9233778898,"DJI"
1984,"Djibouti",750.416218092475,"DJI"
1985,"Djibouti",737.514193120474,"DJI"
1986,"Djibouti",825.767130306636,"DJI"
1987,"Djibouti",880.700401430901,"DJI"
1988,"Djibouti",904.538581094176,"DJI"
1989,"Djibouti",964.806760548055,"DJI"
1990,"Djibouti",738.547506887292,"DJI"
1991,"Djibouti",635.804636785761,"DJI"
1992,"Djibouti",657.651272614086,"DJI"
1993,"Djibouti",553.175941444617,"DJI"
1994,"Djibouti",556.842382017444,"DJI"
1995,"Djibouti",571.132979142277,"DJI"
1996,"Djibouti",552.878882611454,"DJI"
1997,"Djibouti",550.167349682597,"DJI"
1998,"Djibouti",524.434299898433,"DJI"
1999,"Djibouti",471.910059115216,"DJI"
2000,"Djibouti",505.53977534775,"DJI"
2001,"Djibouti",505.533553462926,"DJI"
2002,"Djibouti",458.085594013325,"DJI"
2003,"Djibouti",483.70564101644,"DJI"
2004,"Djibouti",441.387206834682,"DJI"
2005,"Djibouti",392.557710268516,"DJI"
2006,"Djibouti",423.492178214951,"DJI"
2007,"Djibouti",398.877701879125,"DJI"
2008,"Djibouti",344.731264696267,"DJI"
2009,"Djibouti",311.556962166892,"DJI"
2010,"Djibouti",362.860296681056,"DJI"
2011,"Djibouti",286.933080393358,"DJI"
2012,"Djibouti",247.085246071542,"DJI"
2013,"Djibouti",207.258521699335,"DJI"
2014,"Djibouti",209.014203940031,"DJI"
