"year","country","overshoot_day","country_3_code"
1961,"Turkey",721.284425772342,"TUR"
1962,"Turkey",714.191842589812,"TUR"
1963,"Turkey",617.804423330173,"TUR"
1964,"Turkey",678.260006734219,"TUR"
1965,"Turkey",649.233871614025,"TUR"
1966,"Turkey",591.152784449721,"TUR"
1967,"Turkey",578.852507590932,"TUR"
1968,"Turkey",566.526572202571,"TUR"
1969,"Turkey",532.126444062299,"TUR"
1970,"Turkey",535.603327248578,"TUR"
1971,"Turkey",487.876015801394,"TUR"
1972,"Turkey",475.862598290583,"TUR"
1973,"Turkey",526.475740930412,"TUR"
1974,"Turkey",475.875203974153,"TUR"
1975,"Turkey",426.342028575587,"TUR"
1976,"Turkey",398.720261964484,"TUR"
1977,"Turkey",383.999707411895,"TUR"
1978,"Turkey",409.952407712249,"TUR"
1979,"Turkey",397.190452879604,"TUR"
1980,"Turkey",395.822364861852,"TUR"
1981,"Turkey",405.209008261674,"TUR"
1982,"Turkey",393.209627748022,"TUR"
1983,"Turkey",394.567544790575,"TUR"
1984,"Turkey",378.189165896315,"TUR"
1985,"Turkey",365.317977106404,"TUR"
1986,"Turkey",339.728914048637,"TUR"
1987,"Turkey",314.400748350622,"TUR"
1988,"Turkey",324.655897219332,"TUR"
1989,"Turkey",330.433943611741,"TUR"
1990,"Turkey",293.706161580397,"TUR"
1991,"Turkey",303.804437194046,"TUR"
1992,"Turkey",303.638014952312,"TUR"
1993,"Turkey",261.852493695805,"TUR"
1994,"Turkey",303.270083392925,"TUR"
1995,"Turkey",264.328775813468,"TUR"
1996,"Turkey",252.737197362238,"TUR"
1997,"Turkey",252.208463241097,"TUR"
1998,"Turkey",242.0742321577,"TUR"
1999,"Turkey",261.750473505086,"TUR"
2000,"Turkey",233.559323125831,"TUR"
2001,"Turkey",290.420374257435,"TUR"
2002,"Turkey",245.128538880309,"TUR"
2003,"Turkey",236.210043961525,"TUR"
2004,"Turkey",236.403727551153,"TUR"
2005,"Turkey",218.590588282381,"TUR"
2006,"Turkey",206.812279728602,"TUR"
2007,"Turkey",195.459503834989,"TUR"
2008,"Turkey",204.573572036079,"TUR"
2009,"Turkey",209.609435468846,"TUR"
2010,"Turkey",194.570758217643,"TUR"
2011,"Turkey",183.379342650796,"TUR"
2012,"Turkey",180.973340156866,"TUR"
2013,"Turkey",188.520621969668,"TUR"
2014,"Turkey",191.388042170347,"TUR"
