"year","country","overshoot_day","country_3_code"
1961,"Sri Lanka",1420.12718967385,"LKA"
1962,"Sri Lanka",1370.15628863496,"LKA"
1963,"Sri Lanka",1352.9935002441,"LKA"
1964,"Sri Lanka",1276.38685363977,"LKA"
1965,"Sri Lanka",1312.58244617123,"LKA"
1966,"Sri Lanka",1237.8869372363,"LKA"
1967,"Sri Lanka",1168.93033639737,"LKA"
1968,"Sri Lanka",1129.95411839344,"LKA"
1969,"Sri Lanka",1084.4755791994,"LKA"
1970,"Sri Lanka",1108.28437498342,"LKA"
1971,"Sri Lanka",1212.28426714331,"LKA"
1972,"Sri Lanka",1167.50229533561,"LKA"
1973,"Sri Lanka",1144.47372551016,"LKA"
1974,"Sri Lanka",1151.84659708217,"LKA"
1975,"Sri Lanka",1203.38490278842,"LKA"
1976,"Sri Lanka",1169.31065511906,"LKA"
1977,"Sri Lanka",1059.82566553808,"LKA"
1978,"Sri Lanka",1049.51377218945,"LKA"
1979,"Sri Lanka",937.527825307556,"LKA"
1980,"Sri Lanka",914.233800872499,"LKA"
1981,"Sri Lanka",950.773623139011,"LKA"
1982,"Sri Lanka",954.464289943347,"LKA"
1983,"Sri Lanka",890.30032794574,"LKA"
1984,"Sri Lanka",941.876075286792,"LKA"
1985,"Sri Lanka",924.503360787877,"LKA"
1986,"Sri Lanka",918.978456776843,"LKA"
1987,"Sri Lanka",935.167223394451,"LKA"
1988,"Sri Lanka",875.807412401868,"LKA"
1989,"Sri Lanka",888.926616076651,"LKA"
1990,"Sri Lanka",845.946768198202,"LKA"
1991,"Sri Lanka",759.118372856685,"LKA"
1992,"Sri Lanka",725.490833416779,"LKA"
1993,"Sri Lanka",677.006697303475,"LKA"
1994,"Sri Lanka",632.968956013596,"LKA"
1995,"Sri Lanka",617.805481394099,"LKA"
1996,"Sri Lanka",593.466069676289,"LKA"
1997,"Sri Lanka",599.196925618366,"LKA"
1998,"Sri Lanka",597.007175899869,"LKA"
1999,"Sri Lanka",561.413747601507,"LKA"
2000,"Sri Lanka",546.642911816696,"LKA"
2001,"Sri Lanka",571.990533314909,"LKA"
2002,"Sri Lanka",543.942809421729,"LKA"
2003,"Sri Lanka",501.246845428527,"LKA"
2004,"Sri Lanka",506.656964079923,"LKA"
2005,"Sri Lanka",514.052528125417,"LKA"
2006,"Sri Lanka",489.736137549349,"LKA"
2007,"Sri Lanka",478.032944070723,"LKA"
2008,"Sri Lanka",477.766933380456,"LKA"
2009,"Sri Lanka",485.657739651601,"LKA"
2010,"Sri Lanka",442.559420865775,"LKA"
2011,"Sri Lanka",411.503840647502,"LKA"
2012,"Sri Lanka",408.988588277832,"LKA"
2013,"Sri Lanka",427.356639963832,"LKA"
2014,"Sri Lanka",400.756163228977,"LKA"
