"year","country","overshoot_day","country_3_code"
1994,"French Guiana",204.407700458283,"GUF"
1995,"French Guiana",230.789264529554,"GUF"
1996,"French Guiana",228.957543294602,"GUF"
1997,"French Guiana",234.849177401939,"GUF"
1998,"French Guiana",214.020164595686,"GUF"
1999,"French Guiana",243.661892271555,"GUF"
2000,"French Guiana",269.179215142178,"GUF"
2001,"French Guiana",262.233205683985,"GUF"
2002,"French Guiana",282.417151099024,"GUF"
2003,"French Guiana",253.054410030603,"GUF"
2004,"French Guiana",251.122295326327,"GUF"
2005,"French Guiana",272.039156323393,"GUF"
2006,"French Guiana",276.898531415326,"GUF"
2007,"French Guiana",254.964695557607,"GUF"
2008,"French Guiana",251.101354799444,"GUF"
2009,"French Guiana",250.052074255826,"GUF"
2010,"French Guiana",233.884964824196,"GUF"
2011,"French Guiana",226.474184116712,"GUF"
2012,"French Guiana",231.69906850235,"GUF"
2013,"French Guiana",239.502196591326,"GUF"
2014,"French Guiana",236.629001814918,"GUF"
