"year","country","overshoot_day","country_3_code"
1961,"Argentina",302.062194166641,"ARG"
1962,"Argentina",358.063905420079,"ARG"
1963,"Argentina",370.719545106975,"ARG"
1964,"Argentina",319.037369579719,"ARG"
1965,"Argentina",322.741190688626,"ARG"
1966,"Argentina",319.43336294506,"ARG"
1967,"Argentina",282.80511536925,"ARG"
1968,"Argentina",284.997314977242,"ARG"
1969,"Argentina",294.701914098226,"ARG"
1970,"Argentina",280.584238228106,"ARG"
1971,"Argentina",243.879525269343,"ARG"
1972,"Argentina",235.251392968627,"ARG"
1973,"Argentina",220.190660614247,"ARG"
1974,"Argentina",198.914808656673,"ARG"
1975,"Argentina",195.447205590653,"ARG"
1976,"Argentina",207.603327082453,"ARG"
1977,"Argentina",227.558054602258,"ARG"
1978,"Argentina",233.257915007258,"ARG"
1979,"Argentina",223.848901368782,"ARG"
1980,"Argentina",215.673255459141,"ARG"
1981,"Argentina",232.234698172412,"ARG"
1982,"Argentina",220.186917805121,"ARG"
1983,"Argentina",234.245262512546,"ARG"
1984,"Argentina",221.066573698631,"ARG"
1985,"Argentina",248.986524873806,"ARG"
1986,"Argentina",229.399567054912,"ARG"
1987,"Argentina",219.627325026776,"ARG"
1988,"Argentina",217.53014837497,"ARG"
1989,"Argentina",224.473093886989,"ARG"
1990,"Argentina",246.814037195974,"ARG"
1991,"Argentina",229.457401580044,"ARG"
1992,"Argentina",210.659278916918,"ARG"
1993,"Argentina",209.99400521977,"ARG"
1994,"Argentina",213.544561232773,"ARG"
1995,"Argentina",218.031986858564,"ARG"
1996,"Argentina",199.346870978424,"ARG"
1997,"Argentina",207.138955763074,"ARG"
1998,"Argentina",207.469152117206,"ARG"
1999,"Argentina",218.341134775095,"ARG"
2000,"Argentina",217.829993942068,"ARG"
2001,"Argentina",220.450907116688,"ARG"
2002,"Argentina",222.448177584669,"ARG"
2003,"Argentina",212.092554401478,"ARG"
2004,"Argentina",209.668455373831,"ARG"
2005,"Argentina",218.381857238425,"ARG"
2006,"Argentina",205.719591248933,"ARG"
2007,"Argentina",194.726989483485,"ARG"
2008,"Argentina",178.278111595377,"ARG"
2009,"Argentina",219.703356257185,"ARG"
2010,"Argentina",192.64875399507,"ARG"
2011,"Argentina",186.755578625131,"ARG"
2012,"Argentina",186.645401534035,"ARG"
2013,"Argentina",170.977364724884,"ARG"
2014,"Argentina",166.393330080212,"ARG"
